,Prediction,value_count,NCTId
25569,Terminated,1,NCT03015623
25570,Terminated,1,NCT03015740
25571,Completed,1,NCT03015792
25572,Terminated,1,NCT03015896
25573,Completed,1,NCT03016325
25574,Completed,1,NCT03016377
25575,Completed,1,NCT03016598
25576,Completed,1,NCT03016871
25577,Completed,1,NCT03017508
25578,Completed,1,NCT03017846
25579,Completed,1,NCT03018067
25580,Terminated,1,NCT03018080
25581,Completed,1,NCT03018275
25582,Completed,1,NCT03018288
25583,Completed,1,NCT03018340
25584,Completed,1,NCT03018366
25585,Completed,1,NCT03018405
25586,Completed,1,NCT03018418
25587,Terminated,1,NCT03019003
25588,Terminated,1,NCT03019029
25589,Completed,1,NCT03019185
25590,Completed,1,NCT03019406
25591,Completed,1,NCT03019627
25592,Completed,1,NCT03019640
25593,Completed,1,NCT03019783
25594,Completed,1,NCT03019939
25595,Completed,1,NCT03020615
25596,Completed,1,NCT03020719
25597,Completed,1,NCT03021018
25598,Completed,1,NCT03021460
25599,Completed,1,NCT03021486
25600,Completed,1,NCT03021902
25601,Terminated,1,NCT03021993
25602,Completed,1,NCT03022318
25603,Completed,1,NCT03022578
25604,Completed,1,NCT03022825
25605,Completed,1,NCT03022981
25606,Terminated,1,NCT03023046
25607,Terminated,1,NCT03023059
25608,Completed,1,NCT03023085
25609,Completed,1,NCT03023423
25610,Terminated,1,NCT03023449
25611,Terminated,1,NCT03023722
25612,Completed,1,NCT03023878
25613,Completed,1,NCT03024255
25614,Terminated,1,NCT03024437
25615,Terminated,1,NCT03024944
25616,Terminated,1,NCT03025035
25617,Completed,1,NCT03025464
25618,Completed,1,NCT03025542
25619,Completed,1,NCT03025698
25620,Terminated,1,NCT03026062
25621,Terminated,1,NCT03026166
25622,Terminated,1,NCT03026205
25623,Terminated,1,NCT03026504
25624,Completed,1,NCT03026790
25625,Completed,1,NCT03026803
25626,Completed,1,NCT03027388
25627,Completed,1,NCT03027609
25628,Completed,1,NCT03028337
25629,Completed,1,NCT03028350
25630,Completed,1,NCT03028870
25631,Completed,1,NCT03029091
25632,Completed,1,NCT03029104
25633,Completed,1,NCT03029247
25634,Completed,1,NCT03029416
25635,Completed,1,NCT03029429
25636,Completed,1,NCT03029585
25637,Terminated,1,NCT03029598
25638,Completed,1,NCT03029611
25639,Completed,1,NCT03029780
25640,Completed,1,NCT03029832
25641,Terminated,1,NCT03030118
25642,Completed,1,NCT03030183
25643,Completed,1,NCT03030248
25644,Completed,1,NCT03030261
25645,Completed,1,NCT03030989
25646,Completed,1,NCT03032172
25647,Completed,1,NCT03032406
25648,Terminated,1,NCT03032484
25649,Completed,1,NCT03032783
25650,Completed,1,NCT03032965
25651,Completed,1,NCT03033069
25652,Completed,1,NCT03033108
25653,Completed,1,NCT03033225
25654,Completed,1,NCT03033303
25655,Completed,1,NCT03033576
25656,Terminated,1,NCT03033680
25657,Completed,1,NCT03033784
25658,Completed,1,NCT03033914
25659,Completed,1,NCT03034135
25660,Terminated,1,NCT03034200
25661,Completed,1,NCT03034356
25662,Completed,1,NCT03034772
25663,Completed,1,NCT03034967
25664,Completed,1,NCT03035331
25665,Completed,1,NCT03035409
25666,Completed,1,NCT03035630
25667,Completed,1,NCT03035708
25668,Completed,1,NCT03035955
25669,Completed,1,NCT03036839
25670,Terminated,1,NCT03036891
25671,Completed,1,NCT03036930
25672,Completed,1,NCT03037203
25673,Completed,1,NCT03037385
25674,Completed,1,NCT03037437
25675,Terminated,1,NCT03037593
25676,Terminated,1,NCT03037645
25677,Completed,1,NCT03038178
25678,Terminated,1,NCT03038243
25679,Terminated,1,NCT03038308
25680,Completed,1,NCT03038399
25681,Terminated,1,NCT03038477
25682,Completed,1,NCT03038594
25683,Completed,1,NCT03038672
25684,Completed,1,NCT03038867
25685,Completed,1,NCT03038880
25686,Completed,1,NCT03039686
25687,Completed,1,NCT03039790
25688,Completed,1,NCT03040011
25689,Completed,1,NCT03040141
25690,Completed,1,NCT03040726
25691,Terminated,1,NCT03040791
25692,Completed,1,NCT03040973
25693,Completed,1,NCT03040986
25694,Completed,1,NCT03041025
25695,Completed,1,NCT03041038
25696,Terminated,1,NCT03041181
25697,Completed,1,NCT03041311
25698,Completed,1,NCT03041324
25699,Terminated,1,NCT03041636
25700,Completed,1,NCT03041701
25701,Completed,1,NCT03042182
25702,Completed,1,NCT03042312
25703,Terminated,1,NCT03042468
25704,Completed,1,NCT03042702
25705,Completed,1,NCT03042767
25706,Terminated,1,NCT03042780
25707,Completed,1,NCT03043053
25708,Completed,1,NCT03043313
25709,Completed,1,NCT03043365
25710,Completed,1,NCT03043560
25711,Completed,1,NCT03043599
25712,Completed,1,NCT03043664
25713,Terminated,1,NCT03043794
25714,Completed,1,NCT03043807
25715,Completed,1,NCT03044249
25716,Terminated,1,NCT03044353
25717,Terminated,1,NCT03044730
25718,Completed,1,NCT03045328
25719,Completed,1,NCT03045341
25720,Completed,1,NCT03045861
25721,Completed,1,NCT03046056
25722,Completed,1,NCT03046836
25723,Completed,1,NCT03046927
25724,Completed,1,NCT03047005
25725,Completed,1,NCT03047135
25726,Completed,1,NCT03047213
25727,Completed,1,NCT03047629
25728,Completed,1,NCT03047980
25729,Terminated,1,NCT03047993
25730,Terminated,1,NCT03048500
25731,Completed,1,NCT03049306
25732,Terminated,1,NCT03049618
25733,Completed,1,NCT03049852
25734,Completed,1,NCT03050060
25735,Completed,1,NCT03050086
25736,Terminated,1,NCT03050216
25737,Terminated,1,NCT03050554
25738,Completed,1,NCT03050801
25739,Completed,1,NCT03050814
25740,Completed,1,NCT03051100
25741,Completed,1,NCT03051256
25742,Completed,1,NCT03051386
25743,Terminated,1,NCT03051659
25744,Terminated,1,NCT03051672
25745,Completed,1,NCT03052127
25746,Completed,1,NCT03052400
25747,Completed,1,NCT03052751
25748,Completed,1,NCT03052842
25749,Completed,1,NCT03053271
25750,Completed,1,NCT03053830
25751,Terminated,1,NCT03054363
25752,Completed,1,NCT03054844
25753,Completed,1,NCT03054896
25754,Completed,1,NCT03055195
25755,Terminated,1,NCT03055286
25756,Completed,1,NCT03055338
25757,Completed,1,NCT03055377
25758,Completed,1,NCT03055507
25759,Completed,1,NCT03055767
25760,Completed,1,NCT03055806
25761,Completed,1,NCT03056001
25762,Completed,1,NCT03056053
25763,Completed,1,NCT03056339
25764,Terminated,1,NCT03056352
25765,Completed,1,NCT03056690
25766,Completed,1,NCT03056755
25767,Completed,1,NCT03057600
25768,Completed,1,NCT03057613
25769,Completed,1,NCT03057795
25770,Completed,1,NCT03058289
25771,Completed,1,NCT03058692
25772,Completed,1,NCT03058796
25773,Completed,1,NCT03059355
25774,Terminated,1,NCT03059446
25775,Terminated,1,NCT03059485
25776,Completed,1,NCT03060083
25777,Completed,1,NCT03060577
25778,Completed,1,NCT03060772
25779,Terminated,1,NCT03061110
25780,Completed,1,NCT03061201
25781,Completed,1,NCT03061474
25782,Completed,1,NCT03061721
25783,Completed,1,NCT03061734
25784,Completed,1,NCT03062449
25785,Completed,1,NCT03062462
25786,Terminated,1,NCT03063203
25787,Terminated,1,NCT03063242
25788,Terminated,1,NCT03063437
25789,Completed,1,NCT03063606
25790,Terminated,1,NCT03063619
25791,Completed,1,NCT03063632
25792,Completed,1,NCT03064438
25793,Completed,1,NCT03064490
25794,Completed,1,NCT03064867
25795,Terminated,1,NCT03065179
25796,Terminated,1,NCT03065400
25797,Completed,1,NCT03065556
25798,Terminated,1,NCT03065712
25799,Completed,1,NCT03066193
25800,Terminated,1,NCT03066206
25801,Completed,1,NCT03066219
25802,Completed,1,NCT03066258
25803,Completed,1,NCT03066544
25804,Terminated,1,NCT03066739
25805,Terminated,1,NCT03066817
25806,Completed,1,NCT03066947
25807,Completed,1,NCT03067129
25808,Terminated,1,NCT03067571
25809,Terminated,1,NCT03067610
25810,Terminated,1,NCT03068442
25811,Completed,1,NCT03068468
25812,Completed,1,NCT03068754
25813,Terminated,1,NCT03069144
25814,Terminated,1,NCT03069326
25815,Completed,1,NCT03069378
25816,Completed,1,NCT03069469
25817,Completed,1,NCT03069937
25818,Terminated,1,NCT03069950
25819,Terminated,1,NCT03070002
25820,Completed,1,NCT03070184
25821,Completed,1,NCT03070301
25822,Completed,1,NCT03070392
25823,Completed,1,NCT03070483
25824,Completed,1,NCT03070730
25825,Completed,1,NCT03070782
25826,Terminated,1,NCT03070886
25827,Completed,1,NCT03070964
25828,Completed,1,NCT03071055
25829,Completed,1,NCT03071263
25830,Terminated,1,NCT03071276
25831,Terminated,1,NCT03071406
25832,Completed,1,NCT03071744
25833,Completed,1,NCT03071861
25834,Completed,1,NCT03071874
25835,Terminated,1,NCT03071965
25836,Completed,1,NCT03072043
25837,Completed,1,NCT03072147
25838,Completed,1,NCT03072160
25839,Terminated,1,NCT03072381
25840,Completed,1,NCT03073525
25841,Completed,1,NCT03073694
25842,Completed,1,NCT03073733
25843,Completed,1,NCT03073785
25844,Completed,1,NCT03073967
25845,Completed,1,NCT03074006
25846,Terminated,1,NCT03074318
25847,Completed,1,NCT03074513
25848,Completed,1,NCT03075527
25849,Terminated,1,NCT03075553
25850,Terminated,1,NCT03075826
25851,Completed,1,NCT03075878
25852,Completed,1,NCT03075904
25853,Terminated,1,NCT03076164
25854,Completed,1,NCT03076281
25855,Completed,1,NCT03076554
25856,Completed,1,NCT03077165
25857,Terminated,1,NCT03077243
25858,Completed,1,NCT03077412
25859,Completed,1,NCT03077451
25860,Completed,1,NCT03077542
25861,Completed,1,NCT03077659
25862,Completed,1,NCT03077685
25863,Completed,1,NCT03077698
25864,Completed,1,NCT03077724
25865,Completed,1,NCT03077750
25866,Completed,1,NCT03077828
25867,Terminated,1,NCT03077841
25868,Completed,1,NCT03078010
25869,Completed,1,NCT03078192
25870,Completed,1,NCT03078322
25871,Completed,1,NCT03078530
25872,Completed,1,NCT03078751
25873,Completed,1,NCT03079102
25874,Terminated,1,NCT03079297
25875,Completed,1,NCT03079401
25876,Completed,1,NCT03079531
25877,Completed,1,NCT03079999
25878,Completed,1,NCT03080454
25879,Terminated,1,NCT03080974
25880,Completed,1,NCT03081117
25881,Completed,1,NCT03081481
25882,Terminated,1,NCT03081767
25883,Completed,1,NCT03081858
25884,Completed,1,NCT03081884
25885,Completed,1,NCT03082534
25886,Terminated,1,NCT03082677
25887,Completed,1,NCT03083431
25888,Completed,1,NCT03083470
25889,Completed,1,NCT03083808
25890,Completed,1,NCT03083873
25891,Completed,1,NCT03084536
25892,Completed,1,NCT03084718
25893,Completed,1,NCT03084796
25894,Completed,1,NCT03085147
25895,Completed,1,NCT03085485
25896,Terminated,1,NCT03085680
25897,Completed,1,NCT03085719
25898,Completed,1,NCT03085784
25899,Terminated,1,NCT03085914
25900,Completed,1,NCT03086369
25901,Terminated,1,NCT03086395
25902,Completed,1,NCT03086460
25903,Terminated,1,NCT03086993
25904,Terminated,1,NCT03087019
25905,Completed,1,NCT03087058
25906,Completed,1,NCT03087071
25907,Completed,1,NCT03087448
25908,Completed,1,NCT03087708
25909,Completed,1,NCT03087760
25910,Completed,1,NCT03088345
25911,Completed,1,NCT03088605
25912,Completed,1,NCT03088709
25913,Completed,1,NCT03088800
25914,Completed,1,NCT03088813
25915,Completed,1,NCT03088826
25916,Completed,1,NCT03088878
25917,Terminated,1,NCT03088930
25918,Terminated,1,NCT03089554
25919,Terminated,1,NCT03089606
25920,Terminated,1,NCT03090165
25921,Terminated,1,NCT03090412
25922,Completed,1,NCT03090737
25923,Completed,1,NCT03091075
25924,Completed,1,NCT03091400
25925,Completed,1,NCT03091439
25926,Terminated,1,NCT03091478
25927,Completed,1,NCT03091920
25928,Completed,1,NCT03092323
25929,Completed,1,NCT03092518
25930,Terminated,1,NCT03092674
25931,Completed,1,NCT03092726
25932,Completed,1,NCT03092856
25933,Completed,1,NCT03093025
25934,Completed,1,NCT03093116
25935,Completed,1,NCT03093155
25936,Completed,1,NCT03093272
25937,Completed,1,NCT03093350
25938,Completed,1,NCT03093402
25939,Terminated,1,NCT03093428
25940,Completed,1,NCT03093701
25941,Terminated,1,NCT03093870
25942,Completed,1,NCT03093922
25943,Completed,1,NCT03094052
25944,Completed,1,NCT03094169
25945,Completed,1,NCT03094429
25946,Completed,1,NCT03094611
25947,Terminated,1,NCT03094637
25948,Completed,1,NCT03094832
25949,Completed,1,NCT03095066
25950,Completed,1,NCT03095118
25951,Completed,1,NCT03095248
25952,Completed,1,NCT03095287
25953,Completed,1,NCT03095313
25954,Completed,1,NCT03095352
25955,Terminated,1,NCT03095612
25956,Completed,1,NCT03096392
25957,Completed,1,NCT03096444
25958,Completed,1,NCT03096782
25959,Terminated,1,NCT03096808
25960,Completed,1,NCT03097029
25961,Terminated,1,NCT03097107
25962,Terminated,1,NCT03097328
25963,Terminated,1,NCT03097575
25964,Terminated,1,NCT03097588
25965,Terminated,1,NCT03097627
25966,Terminated,1,NCT03097835
25967,Completed,1,NCT03098030
25968,Terminated,1,NCT03098420
25969,Completed,1,NCT03098433
25970,Completed,1,NCT03098550
25971,Completed,1,NCT03098563
25972,Completed,1,NCT03098797
25973,Completed,1,NCT03098836
25974,Completed,1,NCT03098979
25975,Completed,1,NCT03099005
25976,Terminated,1,NCT03099265
25977,Completed,1,NCT03099304
25978,Completed,1,NCT03099356
25979,Terminated,1,NCT03099486
25980,Terminated,1,NCT03099499
25981,Completed,1,NCT03099538
25982,Completed,1,NCT03099590
25983,Completed,1,NCT03100058
25984,Completed,1,NCT03100149
25985,Completed,1,NCT03100344
25986,Completed,1,NCT03100877
25987,Completed,1,NCT03100942
25988,Completed,1,NCT03101085
25989,Completed,1,NCT03101163
25990,Completed,1,NCT03101241
25991,Terminated,1,NCT03101254
25992,Completed,1,NCT03101358
25993,Completed,1,NCT03101371
25994,Terminated,1,NCT03101566
25995,Completed,1,NCT03101748
25996,Completed,1,NCT03102021
25997,Completed,1,NCT03102047
25998,Completed,1,NCT03102242
25999,Completed,1,NCT03102736
26000,Completed,1,NCT03103061
26001,Completed,1,NCT03103490
26002,Completed,1,NCT03103581
26003,Completed,1,NCT03103750
26004,Completed,1,NCT03103893
26005,Terminated,1,NCT03104270
26006,Completed,1,NCT03104439
26007,Completed,1,NCT03104491
26008,Completed,1,NCT03104699
26009,Completed,1,NCT03105336
26010,Completed,1,NCT03105479
26011,Terminated,1,NCT03106038
26012,Terminated,1,NCT03106077
26013,Terminated,1,NCT03106415
26014,Completed,1,NCT03106740
26015,Completed,1,NCT03106844
26016,Completed,1,NCT03106948
26017,Completed,1,NCT03107091
26018,Completed,1,NCT03107182
26019,Completed,1,NCT03107377
26020,Terminated,1,NCT03107416
26021,Completed,1,NCT03107871
26022,Terminated,1,NCT03108066
26023,Completed,1,NCT03108131
26024,Completed,1,NCT03108469
26025,Terminated,1,NCT03108495
26026,Terminated,1,NCT03108911
26027,Terminated,1,NCT03109015
26028,Completed,1,NCT03109158
26029,Completed,1,NCT03109288
26030,Terminated,1,NCT03109418
26031,Completed,1,NCT03109613
26032,Completed,1,NCT03109847
26033,Completed,1,NCT03110107
26034,Completed,1,NCT03110133
26035,Completed,1,NCT03110159
26036,Completed,1,NCT03110458
26037,Completed,1,NCT03110770
26038,Terminated,1,NCT03110926
26039,Completed,1,NCT03110978
26040,Completed,1,NCT03111186
26041,Completed,1,NCT03111381
26042,Completed,1,NCT03111732
26043,Completed,1,NCT03111810
26044,Completed,1,NCT03111901
26045,Completed,1,NCT03112590
26046,Completed,1,NCT03112681
26047,Completed,1,NCT03112863
26048,Completed,1,NCT03113071
26049,Completed,1,NCT03113409
26050,Completed,1,NCT03113422
26051,Completed,1,NCT03113487
26052,Terminated,1,NCT03113500
26053,Terminated,1,NCT03113617
26054,Completed,1,NCT03113825
26055,Terminated,1,NCT03113968
26056,Terminated,1,NCT03113994
26057,Completed,1,NCT03114020
26058,Terminated,1,NCT03114527
26059,Completed,1,NCT03114865
26060,Completed,1,NCT03115333
26061,Terminated,1,NCT03115489
26062,Completed,1,NCT03115567
26063,Completed,1,NCT03115801
26064,Completed,1,NCT03116113
26065,Terminated,1,NCT03116529
26066,Completed,1,NCT03116698
26067,Completed,1,NCT03116945
26068,Terminated,1,NCT03117166
26069,Completed,1,NCT03117309
26070,Completed,1,NCT03117738
26071,Completed,1,NCT03117751
26072,Terminated,1,NCT03117920
26073,Completed,1,NCT03117998
26074,Terminated,1,NCT03118466
26075,Completed,1,NCT03118570
26076,Completed,1,NCT03118674
26077,Completed,1,NCT03118739
26078,Completed,1,NCT03118765
26079,Completed,1,NCT03118947
26080,Terminated,1,NCT03119064
26081,Completed,1,NCT03119181
26082,Completed,1,NCT03119610
26083,Completed,1,NCT03119649
26084,Completed,1,NCT03120520
26085,Completed,1,NCT03120676
26086,Terminated,1,NCT03121001
26087,Completed,1,NCT03121014
26088,Terminated,1,NCT03121352
26089,Terminated,1,NCT03121417
26090,Terminated,1,NCT03121534
26091,Completed,1,NCT03122145
26092,Completed,1,NCT03122223
26093,Completed,1,NCT03122301
26094,Completed,1,NCT03122457
26095,Completed,1,NCT03122509
26096,Terminated,1,NCT03122522
26097,Terminated,1,NCT03122548
26098,Terminated,1,NCT03122717
26099,Completed,1,NCT03122730
26100,Completed,1,NCT03122860
26101,Completed,1,NCT03123016
26102,Terminated,1,NCT03123055
26103,Completed,1,NCT03123068
26104,Terminated,1,NCT03123289
26105,Completed,1,NCT03123393
26106,Completed,1,NCT03123588
26107,Terminated,1,NCT03123744
26108,Completed,1,NCT03123783
26109,Completed,1,NCT03124108
26110,Completed,1,NCT03124459
26111,Terminated,1,NCT03125629
26112,Completed,1,NCT03125642
26113,Terminated,1,NCT03125928
26114,Terminated,1,NCT03126019
26115,Completed,1,NCT03126110
26116,Completed,1,NCT03126331
26117,Terminated,1,NCT03126461
26118,Terminated,1,NCT03126539
26119,Completed,1,NCT03126630
26120,Completed,1,NCT03126786
26121,Completed,1,NCT03126968
26122,Completed,1,NCT03127098
26123,Completed,1,NCT03127124
26124,Completed,1,NCT03127514
26125,Completed,1,NCT03127774
26126,Completed,1,NCT03128008
26127,Completed,1,NCT03128034
26128,Completed,1,NCT03128359
26129,Completed,1,NCT03128619
26130,Terminated,1,NCT03128879
26131,Completed,1,NCT03128996
26132,Completed,1,NCT03129126
26133,Terminated,1,NCT03129295
26134,Completed,1,NCT03129360
26135,Terminated,1,NCT03130439
26136,Completed,1,NCT03130738
26137,Completed,1,NCT03130959
26138,Terminated,1,NCT03131206
26139,Completed,1,NCT03131453
26140,Completed,1,NCT03131479
26141,Completed,1,NCT03131570
26142,Completed,1,NCT03131687
26143,Terminated,1,NCT03131908
26144,Completed,1,NCT03131999
26145,Completed,1,NCT03132155
26146,Completed,1,NCT03132532
26147,Completed,1,NCT03132571
26148,Completed,1,NCT03132636
26149,Completed,1,NCT03132675
26150,Terminated,1,NCT03133221
26151,Completed,1,NCT03133637
26152,Terminated,1,NCT03133793
26153,Completed,1,NCT03134222
26154,Completed,1,NCT03134703
26155,Terminated,1,NCT03135262
26156,Completed,1,NCT03135522
26157,Completed,1,NCT03135535
26158,Completed,1,NCT03135912
26159,Completed,1,NCT03136055
26160,Completed,1,NCT03136146
26161,Completed,1,NCT03136185
26162,Completed,1,NCT03136198
26163,Completed,1,NCT03136406
26164,Completed,1,NCT03136965
26165,Completed,1,NCT03137069
26166,Completed,1,NCT03137082
26167,Terminated,1,NCT03137121
26168,Completed,1,NCT03137160
26169,Completed,1,NCT03137381
26170,Completed,1,NCT03137407
26171,Terminated,1,NCT03137537
26172,Terminated,1,NCT03137771
26173,Completed,1,NCT03137784
26174,Completed,1,NCT03137888
26175,Terminated,1,NCT03138083
26176,Terminated,1,NCT03138161
26177,Completed,1,NCT03138655
26178,Terminated,1,NCT03138720
26179,Completed,1,NCT03138889
26180,Completed,1,NCT03139747
26181,Terminated,1,NCT03139916
26182,Completed,1,NCT03140254
26183,Completed,1,NCT03140280
26184,Terminated,1,NCT03140670
26185,Completed,1,NCT03140722
26186,Completed,1,NCT03140969
26187,Terminated,1,NCT03141034
26188,Completed,1,NCT03141086
26189,Completed,1,NCT03141359
26190,Terminated,1,NCT03141671
26191,Completed,1,NCT03141684
26192,Completed,1,NCT03141983
26193,Completed,1,NCT03142178
26194,Completed,1,NCT03142191
26195,Completed,1,NCT03142568
26196,Terminated,1,NCT03142919
26197,Terminated,1,NCT03144674
26198,Completed,1,NCT03144687
26199,Terminated,1,NCT03144804
26200,Completed,1,NCT03144817
26201,Completed,1,NCT03145480
26202,Completed,1,NCT03145558
26203,Completed,1,NCT03145766
26204,Completed,1,NCT03146039
26205,Completed,1,NCT03146403
26206,Terminated,1,NCT03146650
26207,Terminated,1,NCT03146663
26208,Completed,1,NCT03146741
26209,Terminated,1,NCT03146806
26210,Terminated,1,NCT03146871
26211,Terminated,1,NCT03146962
26212,Completed,1,NCT03147287
26213,Completed,1,NCT03147612
26214,Terminated,1,NCT03147690
26215,Terminated,1,NCT03147885
26216,Completed,1,NCT03147976
26217,Completed,1,NCT03148236
26218,Completed,1,NCT03148275
26219,Terminated,1,NCT03148327
26220,Completed,1,NCT03148691
26221,Completed,1,NCT03148756
26222,Terminated,1,NCT03148795
26223,Terminated,1,NCT03148899
26224,Completed,1,NCT03149003
26225,Terminated,1,NCT03149029
26226,Completed,1,NCT03149055
26227,Terminated,1,NCT03149120
26228,Terminated,1,NCT03149159
26229,Terminated,1,NCT03149315
26230,Completed,1,NCT03149549
26231,Completed,1,NCT03149770
26232,Completed,1,NCT03149783
26233,Completed,1,NCT03149822
26234,Terminated,1,NCT03150004
26235,Completed,1,NCT03150173
26236,Completed,1,NCT03150511
26237,Terminated,1,NCT03150797
26238,Completed,1,NCT03150810
26239,Terminated,1,NCT03150836
26240,Completed,1,NCT03150862
26241,Completed,1,NCT03151148
26242,Completed,1,NCT03151304
26243,Completed,1,NCT03151967
26244,Completed,1,NCT03152058
26245,Completed,1,NCT03152409
26246,Completed,1,NCT03152552
26247,Completed,1,NCT03152591
26248,Completed,1,NCT03152786
26249,Completed,1,NCT03153111
26250,Completed,1,NCT03153202
26251,Terminated,1,NCT03153319
26252,Terminated,1,NCT03153982
26253,Terminated,1,NCT03154047
26254,Completed,1,NCT03154333
26255,Completed,1,NCT03154541
26256,Completed,1,NCT03154619
26257,Completed,1,NCT03154827
26258,Completed,1,NCT03155620
26259,Terminated,1,NCT03155932
26260,Completed,1,NCT03155945
26261,Completed,1,NCT03156361
26262,Terminated,1,NCT03157089
26263,Completed,1,NCT03157128
26264,Terminated,1,NCT03158064
26265,Completed,1,NCT03158129
26266,Completed,1,NCT03158805
26267,Completed,1,NCT03158974
26268,Completed,1,NCT03159143
26269,Terminated,1,NCT03159702
26270,Completed,1,NCT03159988
26271,Completed,1,NCT03160079
26272,Completed,1,NCT03160898
26273,Completed,1,NCT03161028
26274,Terminated,1,NCT03161223
26275,Terminated,1,NCT03161379
26276,Completed,1,NCT03161483
26277,Completed,1,NCT03161522
26278,Completed,1,NCT03161964
26279,Completed,1,NCT03162224
26280,Terminated,1,NCT03162536
26281,Completed,1,NCT03162614
26282,Completed,1,NCT03162783
26283,Completed,1,NCT03163446
26284,Completed,1,NCT03163511
26285,Completed,1,NCT03163667
26286,Terminated,1,NCT03164057
26287,Completed,1,NCT03164265
26288,Terminated,1,NCT03164460
26289,Terminated,1,NCT03164772
26290,Completed,1,NCT03165591
26291,Completed,1,NCT03165721
26292,Completed,1,NCT03165747
26293,Completed,1,NCT03165994
26294,Completed,1,NCT03166215
26295,Terminated,1,NCT03166306
26296,Completed,1,NCT03166735
26297,Completed,1,NCT03166800
26298,Completed,1,NCT03167203
26299,Completed,1,NCT03167255
26300,Completed,1,NCT03167437
26301,Completed,1,NCT03167619
26302,Terminated,1,NCT03167957
26303,Terminated,1,NCT03168061
26304,Completed,1,NCT03168100
26305,Terminated,1,NCT03168438
26306,Terminated,1,NCT03168464
26307,Completed,1,NCT03168581
26308,Completed,1,NCT03168711
26309,Completed,1,NCT03168906
26310,Completed,1,NCT03169231
26311,Completed,1,NCT03169244
26312,Completed,1,NCT03169816
26313,Terminated,1,NCT03170206
26314,Completed,1,NCT03170219
26315,Terminated,1,NCT03170232
26316,Completed,1,NCT03170388
26317,Completed,1,NCT03170609
26318,Completed,1,NCT03170882
26319,Completed,1,NCT03170960
26320,Terminated,1,NCT03171025
26321,Completed,1,NCT03171415
26322,Completed,1,NCT03171714
26323,Completed,1,NCT03172026
26324,Terminated,1,NCT03172624
26325,Completed,1,NCT03172741
26326,Terminated,1,NCT03172754
26327,Completed,1,NCT03172910
26328,Completed,1,NCT03172975
26329,Completed,1,NCT03173456
26330,Completed,1,NCT03173547
26331,Completed,1,NCT03173560
26332,Completed,1,NCT03173924
26333,Terminated,1,NCT03173937
26334,Completed,1,NCT03173950
26335,Completed,1,NCT03174197
26336,Terminated,1,NCT03174275
26337,Terminated,1,NCT03174353
26338,Completed,1,NCT03175172
26339,Completed,1,NCT03175224
26340,Completed,1,NCT03175354
26341,Completed,1,NCT03175367
26342,Completed,1,NCT03175432
26343,Completed,1,NCT03175549
26344,Completed,1,NCT03175978
26345,Completed,1,NCT03176173
26346,Completed,1,NCT03176953
26347,Completed,1,NCT03177603
26348,Completed,1,NCT03177798
26349,Completed,1,NCT03178149
26350,Terminated,1,NCT03178201
26351,Completed,1,NCT03178422
26352,Completed,1,NCT03178487
26353,Completed,1,NCT03178552
26354,Completed,1,NCT03178773
26355,Completed,1,NCT03179163
26356,Terminated,1,NCT03179410
26357,Completed,1,NCT03179436
26358,Completed,1,NCT03179605
26359,Completed,1,NCT03179761
26360,Completed,1,NCT03179891
26361,Terminated,1,NCT03179904
26362,Terminated,1,NCT03179917
26363,Terminated,1,NCT03179930
26364,Completed,1,NCT03179943
26365,Completed,1,NCT03179995
26366,Completed,1,NCT03180255
26367,Completed,1,NCT03180294
26368,Completed,1,NCT03180489
26369,Terminated,1,NCT03180502
26370,Completed,1,NCT03180528
26371,Completed,1,NCT03180619
26372,Terminated,1,NCT03180684
26373,Completed,1,NCT03181009
26374,Terminated,1,NCT03181100
26375,Terminated,1,NCT03181399
26376,Completed,1,NCT03181516
26377,Completed,1,NCT03181529
26378,Terminated,1,NCT03181828
26379,Completed,1,NCT03181867
26380,Completed,1,NCT03181893
26381,Completed,1,NCT03182751
26382,Terminated,1,NCT03182894
26383,Terminated,1,NCT03184038
26384,Completed,1,NCT03184454
26385,Completed,1,NCT03184558
26386,Terminated,1,NCT03184571
26387,Completed,1,NCT03184870
26388,Completed,1,NCT03185143
26389,Completed,1,NCT03185481
26390,Completed,1,NCT03185819
26391,Completed,1,NCT03185871
26392,Completed,1,NCT03186378
26393,Completed,1,NCT03186534
26394,Completed,1,NCT03186638
26395,Terminated,1,NCT03186937
26396,Terminated,1,NCT03187262
26397,Completed,1,NCT03187301
26398,Completed,1,NCT03187756
26399,Completed,1,NCT03187795
26400,Terminated,1,NCT03188393
26401,Completed,1,NCT03188432
26402,Completed,1,NCT03188666
26403,Completed,1,NCT03188978
26404,Completed,1,NCT03188991
26405,Completed,1,NCT03189173
26406,Completed,1,NCT03189238
26407,Completed,1,NCT03189433
26408,Terminated,1,NCT03189446
26409,Completed,1,NCT03189563
26410,Completed,1,NCT03189914
26411,Completed,1,NCT03190174
26412,Completed,1,NCT03190213
26413,Completed,1,NCT03190265
26414,Completed,1,NCT03190824
26415,Completed,1,NCT03190915
26416,Completed,1,NCT03190941
26417,Terminated,1,NCT03190967
26418,Terminated,1,NCT03191149
26419,Completed,1,NCT03191383
26420,Completed,1,NCT03191864
26421,Completed,1,NCT03191968
26422,Completed,1,NCT03192176
26423,Terminated,1,NCT03192202
26424,Completed,1,NCT03192306
26425,Completed,1,NCT03192397
26426,Completed,1,NCT03192462
26427,Terminated,1,NCT03192995
