,Prediction,value_count,NCTId
0,Completed,1,NCT00000119
1,Completed,1,NCT00001337
2,Completed,1,NCT00001379
3,Completed,1,NCT00001481
4,Completed,1,NCT00001521
5,Completed,1,NCT00002099
6,Completed,1,NCT00002219
7,Completed,1,NCT00002241
8,Completed,1,NCT00002414
9,Completed,1,NCT00002451
10,Completed,1,NCT00002454
11,Completed,1,NCT00002465
12,Completed,1,NCT00002481
13,Completed,1,NCT00002482
14,Completed,1,NCT00002589
15,Completed,1,NCT00002627
16,Completed,1,NCT00002628
17,Completed,1,NCT00002775
18,Completed,1,NCT00002780
19,Completed,1,NCT00002817
20,Completed,1,NCT00002845
21,Completed,1,NCT00002846
22,Completed,1,NCT00002847
23,Completed,1,NCT00003001
24,Completed,1,NCT00003042
25,Completed,1,NCT00003044
26,Completed,1,NCT00003064
27,Completed,1,NCT00003066
28,Completed,1,NCT00003090
29,Completed,1,NCT00003097
30,Completed,1,NCT00003123
31,Completed,1,NCT00003135
32,Completed,1,NCT00003160
33,Completed,1,NCT00003163
34,Completed,1,NCT00003181
35,Completed,1,NCT00003182
36,Completed,1,NCT00003183
37,Completed,1,NCT00003251
38,Completed,1,NCT00003253
39,Completed,1,NCT00003257
40,Completed,1,NCT00003284
41,Completed,1,NCT00003296
42,Completed,1,NCT00003326
43,Completed,1,NCT00003327
44,Completed,1,NCT00003338
45,Completed,1,NCT00003405
46,Completed,1,NCT00003407
47,Completed,1,NCT00003560
48,Completed,1,NCT00003562
49,Completed,1,NCT00003583
50,Completed,1,NCT00003604
51,Completed,1,NCT00003634
52,Completed,1,NCT00003664
53,Completed,1,NCT00003716
54,Completed,1,NCT00003717
55,Completed,1,NCT00003718
56,Completed,1,NCT00003719
57,Completed,1,NCT00003780
58,Completed,1,NCT00003797
59,Completed,1,NCT00003827
60,Completed,1,NCT00003856
61,Completed,1,NCT00003885
62,Completed,1,NCT00003942
63,Completed,1,NCT00004025
64,Completed,1,NCT00004063
65,Completed,1,NCT00004064
66,Completed,1,NCT00004094
67,Completed,1,NCT00004164
68,Completed,1,NCT00004204
69,Completed,1,NCT00004226
70,Completed,1,NCT00004253
71,Completed,1,NCT00004264
72,Completed,1,NCT00004265
73,Completed,1,NCT00004293
74,Completed,1,NCT00004310
75,Completed,1,NCT00004315
76,Completed,1,NCT00004346
77,Completed,1,NCT00004347
78,Completed,1,NCT00004375
79,Completed,1,NCT00004903
80,Completed,1,NCT00005025
81,Completed,1,NCT00005084
82,Completed,1,NCT00005118
83,Completed,1,NCT00005607
84,Completed,1,NCT00005665
85,Completed,1,NCT00005768
86,Completed,1,NCT00005769
87,Completed,1,NCT00005771
88,Completed,1,NCT00005780
89,Completed,1,NCT00005825
90,Completed,1,NCT00005876
91,Completed,1,NCT00005877
92,Completed,1,NCT00005939
93,Completed,1,NCT00005958
94,Completed,1,NCT00005959
95,Completed,1,NCT00005960
96,Completed,1,NCT00006084
97,Completed,1,NCT00006198
98,Completed,1,NCT00006200
99,Completed,1,NCT00006205
100,Completed,1,NCT00006215
101,Completed,1,NCT00006256
102,Completed,1,NCT00006369
103,Completed,1,NCT00006433
104,Completed,1,NCT00006436
105,Completed,1,NCT00006460
106,Completed,1,NCT00006466
107,Completed,1,NCT00006656
108,Completed,1,NCT00006669
109,Completed,1,NCT00007150
110,Completed,1,NCT00007449
111,Completed,1,NCT00007839
112,Completed,1,NCT00008164
113,Completed,1,NCT00008307
114,Completed,1,NCT00008801
115,Completed,1,NCT00009854
116,Completed,1,NCT00010309
117,Completed,1,NCT00012311
118,Completed,1,NCT00013806
119,Completed,1,NCT00014105
120,Completed,1,NCT00014547
121,Completed,1,NCT00014664
122,Completed,1,NCT00017303
123,Completed,1,NCT00017446
124,Completed,1,NCT00017550
125,Completed,1,NCT00017992
126,Completed,1,NCT00018057
127,Completed,1,NCT00021385
128,Completed,1,NCT00022217
129,Completed,1,NCT00022243
130,Completed,1,NCT00022321
131,Completed,1,NCT00022932
132,Completed,1,NCT00024271
133,Completed,1,NCT00024362
134,Completed,1,NCT00024375
135,Completed,1,NCT00024388
136,Completed,1,NCT00024401
137,Completed,1,NCT00024414
138,Completed,1,NCT00025324
139,Completed,1,NCT00026416
140,Completed,1,NCT00026429
141,Completed,1,NCT00026442
142,Completed,1,NCT00027222
143,Completed,1,NCT00027833
144,Completed,1,NCT00027989
145,Completed,1,NCT00030589
146,Completed,1,NCT00030641
147,Completed,1,NCT00030888
148,Completed,1,NCT00031018
149,Completed,1,NCT00031616
150,Completed,1,NCT00032279
151,Completed,1,NCT00032396
152,Completed,1,NCT00033124
153,Completed,1,NCT00033709
154,Completed,1,NCT00033722
155,Completed,1,NCT00034307
156,Completed,1,NCT00036426
157,Completed,1,NCT00036712
158,Completed,1,NCT00036985
159,Completed,1,NCT00036998
160,Completed,1,NCT00037089
161,Completed,1,NCT00039156
162,Completed,1,NCT00039169
163,Completed,1,NCT00039884
164,Completed,1,NCT00041379
165,Completed,1,NCT00041730
166,Completed,1,NCT00042913
167,Completed,1,NCT00043199
168,Completed,1,NCT00043433
169,Completed,1,NCT00043446
170,Completed,1,NCT00043576
171,Completed,1,NCT00043797
172,Completed,1,NCT00044135
173,Completed,1,NCT00044226
174,Completed,1,NCT00044304
175,Completed,1,NCT00045123
176,Terminated,1,NCT00048217
177,Completed,1,NCT00048464
178,Completed,1,NCT00052325
179,Completed,1,NCT00053716
180,Completed,1,NCT00054496
181,Completed,1,NCT00057031
182,Completed,1,NCT00057369
183,Completed,1,NCT00057395
184,Completed,1,NCT00057668
185,Completed,1,NCT00059241
186,Completed,1,NCT00059553
187,Completed,1,NCT00060099
188,Completed,1,NCT00060697
189,Completed,1,NCT00061139
190,Completed,1,NCT00061152
191,Completed,1,NCT00061217
192,Completed,1,NCT00061568
193,Completed,1,NCT00063011
194,Completed,1,NCT00065676
195,Completed,1,NCT00066547
196,Completed,1,NCT00068913
197,Completed,1,NCT00069238
198,Completed,1,NCT00069511
199,Completed,1,NCT00069966
200,Completed,1,NCT00070018
201,Completed,1,NCT00070499
202,Completed,1,NCT00071760
203,Completed,1,NCT00072358
204,Completed,1,NCT00075387
205,Terminated,1,NCT00076310
206,Completed,1,NCT00077285
207,Completed,1,NCT00080756
208,Completed,1,NCT00080977
209,Terminated,1,NCT00081783
210,Completed,1,NCT00082472
211,Completed,1,NCT00082706
212,Completed,1,NCT00082862
213,Completed,1,NCT00083083
214,Completed,1,NCT00084695
215,Completed,1,NCT00085397
216,Completed,1,NCT00085982
217,Completed,1,NCT00086398
218,Completed,1,NCT00089700
219,Completed,1,NCT00090714
220,Completed,1,NCT00092222
221,Completed,1,NCT00093522
222,Completed,1,NCT00095784
223,Completed,1,NCT00098215
224,Completed,1,NCT00098358
225,Completed,1,NCT00098852
226,Completed,1,NCT00099528
227,Completed,1,NCT00100087
228,Completed,1,NCT00100256
229,Completed,1,NCT00101101
230,Completed,1,NCT00102908
231,Completed,1,NCT00103584
232,Completed,1,NCT00104780
233,Completed,1,NCT00107055
234,Completed,1,NCT00107289
235,Completed,1,NCT00107367
236,Completed,1,NCT00107913
237,Completed,1,NCT00109356
238,Completed,1,NCT00110708
239,Completed,1,NCT00112775
240,Completed,1,NCT00113412
241,Completed,1,NCT00114140
242,Completed,1,NCT00114309
243,Completed,1,NCT00114738
244,Completed,1,NCT00116233
245,Completed,1,NCT00116363
246,Completed,1,NCT00116792
247,Terminated,1,NCT00118040
248,Completed,1,NCT00120575
249,Completed,1,NCT00121095
250,Completed,1,NCT00122005
251,Completed,1,NCT00126672
252,Completed,1,NCT00128583
253,Completed,1,NCT00130377
254,Completed,1,NCT00131560
255,Completed,1,NCT00135200
256,Completed,1,NCT00136435
257,Completed,1,NCT00139633
258,Completed,1,NCT00145600
259,Completed,1,NCT00146666
260,Completed,1,NCT00150657
261,Completed,1,NCT00151203
262,Completed,1,NCT00152087
263,Completed,1,NCT00159094
264,Completed,1,NCT00159484
265,Completed,1,NCT00160732
266,Completed,1,NCT00160979
267,Completed,1,NCT00161525
268,Completed,1,NCT00163566
269,Completed,1,NCT00165256
270,Completed,1,NCT00166660
271,Completed,1,NCT00167219
272,Completed,1,NCT00174525
273,Completed,1,NCT00177047
274,Completed,1,NCT00178698
275,Completed,1,NCT00178763
276,Completed,1,NCT00178802
277,Completed,1,NCT00179816
278,Completed,1,NCT00179855
279,Completed,1,NCT00182572
280,Completed,1,NCT00183157
281,Completed,1,NCT00183170
282,Completed,1,NCT00183885
283,Terminated,1,NCT00183898
284,Completed,1,NCT00184015
285,Completed,1,NCT00186641
286,Completed,1,NCT00186992
287,Completed,1,NCT00187226
288,Completed,1,NCT00194714
289,Completed,1,NCT00195091
290,Completed,1,NCT00198718
291,Completed,1,NCT00200200
292,Completed,1,NCT00201461
293,Completed,1,NCT00202930
294,Completed,1,NCT00203684
295,Completed,1,NCT00204477
296,Completed,1,NCT00204490
297,Completed,1,NCT00209469
298,Completed,1,NCT00209482
299,Completed,1,NCT00211679
300,Terminated,1,NCT00214838
301,Completed,1,NCT00215345
302,Completed,1,NCT00217295
303,Completed,1,NCT00218205
304,Completed,1,NCT00220350
305,Completed,1,NCT00225537
306,Completed,1,NCT00227825
307,Completed,1,NCT00229918
308,Completed,1,NCT00238420
309,Terminated,1,NCT00238849
310,Completed,1,NCT00242593
311,Completed,1,NCT00247520
312,Completed,1,NCT00248287
313,Completed,1,NCT00251329
314,Completed,1,NCT00254176
315,Completed,1,NCT00254319
316,Completed,1,NCT00254423
317,Terminated,1,NCT00256217
318,Completed,1,NCT00258336
319,Completed,1,NCT00258492
320,Completed,1,NCT00260442
321,Completed,1,NCT00261144
322,Completed,1,NCT00262470
323,Completed,1,NCT00264511
324,Completed,1,NCT00265798
325,Completed,1,NCT00270517
326,Completed,1,NCT00271063
327,Completed,1,NCT00271999
328,Completed,1,NCT00274170
329,Completed,1,NCT00274924
330,Completed,1,NCT00275067
331,Completed,1,NCT00276783
332,Completed,1,NCT00278187
333,Completed,1,NCT00278915
334,Completed,1,NCT00280930
335,Completed,1,NCT00281502
336,Terminated,1,NCT00283543
337,Completed,1,NCT00283738
338,Completed,1,NCT00285675
339,Completed,1,NCT00290316
340,Terminated,1,NCT00290511
341,Completed,1,NCT00292955
342,Completed,1,NCT00293475
343,Completed,1,NCT00293501
344,Completed,1,NCT00295802
345,Completed,1,NCT00295893
346,Completed,1,NCT00297440
347,Completed,1,NCT00298922
348,Completed,1,NCT00299897
349,Completed,1,NCT00301990
350,Completed,1,NCT00302692
351,Completed,1,NCT00303849
352,Completed,1,NCT00304720
353,Completed,1,NCT00305682
354,Completed,1,NCT00306098
355,Completed,1,NCT00308165
356,Completed,1,NCT00310037
357,Completed,1,NCT00316888
358,Completed,1,NCT00317772
359,Completed,1,NCT00319657
360,Completed,1,NCT00319878
361,Completed,1,NCT00321555
362,Completed,1,NCT00321698
363,Completed,1,NCT00323583
364,Completed,1,NCT00328237
365,Completed,1,NCT00329043
366,Completed,1,NCT00330265
367,Terminated,1,NCT00333008
368,Completed,1,NCT00334815
369,Completed,1,NCT00334932
370,Completed,1,NCT00335816
371,Completed,1,NCT00335868
372,Completed,1,NCT00337064
373,Completed,1,NCT00337441
374,Completed,1,NCT00338377
375,Completed,1,NCT00345345
376,Completed,1,NCT00348998
377,Completed,1,NCT00351416
378,Completed,1,NCT00352027
379,Completed,1,NCT00353964
380,Completed,1,NCT00354276
381,Completed,1,NCT00354393
382,Completed,1,NCT00354497
383,Completed,1,NCT00357565
384,Completed,1,NCT00358046
385,Completed,1,NCT00358657
386,Completed,1,NCT00365157
387,Completed,1,NCT00366132
388,Completed,1,NCT00375817
389,Completed,1,NCT00377767
390,Completed,1,NCT00378105
391,Terminated,1,NCT00378482
392,Completed,1,NCT00378638
393,Completed,1,NCT00380679
394,Completed,1,NCT00381329
395,Completed,1,NCT00381641
396,Completed,1,NCT00381823
397,Terminated,1,NCT00382200
398,Completed,1,NCT00383656
399,Completed,1,NCT00383851
400,Completed,1,NCT00384124
401,Completed,1,NCT00385385
402,Completed,1,NCT00386022
403,Completed,1,NCT00387075
404,Completed,1,NCT00389610
405,Completed,1,NCT00389701
406,Completed,1,NCT00390325
407,Completed,1,NCT00390767
408,Completed,1,NCT00390793
409,Completed,1,NCT00391170
410,Completed,1,NCT00392353
411,Completed,1,NCT00392405
412,Completed,1,NCT00394264
413,Completed,1,NCT00394628
414,Completed,1,NCT00397761
415,Completed,1,NCT00398034
416,Completed,1,NCT00404404
417,Completed,1,NCT00405574
418,Completed,1,NCT00407602
419,Completed,1,NCT00408447
420,Completed,1,NCT00408551
421,Completed,1,NCT00410956
422,Completed,1,NCT00412594
423,Completed,1,NCT00415285
424,Completed,1,NCT00416351
425,Completed,1,NCT00417560
426,Completed,1,NCT00419731
427,Completed,1,NCT00423306
428,Completed,1,NCT00423397
429,Completed,1,NCT00423514
430,Completed,1,NCT00423644
431,Completed,1,NCT00424099
432,Completed,1,NCT00424866
433,Completed,1,NCT00432094
434,Completed,1,NCT00436267
435,Completed,1,NCT00438841
436,Completed,1,NCT00439972
437,Completed,1,NCT00441818
438,Completed,1,NCT00444535
439,Completed,1,NCT00445159
440,Completed,1,NCT00445965
441,Completed,1,NCT00449202
442,Completed,1,NCT00449254
443,Completed,1,NCT00450398
444,Completed,1,NCT00450411
445,Completed,1,NCT00452023
446,Completed,1,NCT00453089
447,Completed,1,NCT00455208
448,Completed,1,NCT00455325
449,Completed,1,NCT00457314
450,Completed,1,NCT00458536
451,Completed,1,NCT00461773
452,Completed,1,NCT00466128
453,Completed,1,NCT00466531
454,Completed,1,NCT00466843
455,Completed,1,NCT00466921
456,Completed,1,NCT00468715
457,Completed,1,NCT00470704
458,Completed,1,NCT00472329
459,Completed,1,NCT00475748
460,Completed,1,NCT00476190
461,Completed,1,NCT00477412
462,Completed,1,NCT00478465
463,Completed,1,NCT00479596
464,Terminated,1,NCT00481091
465,Completed,1,NCT00482950
466,Completed,1,NCT00484367
467,Completed,1,NCT00485394
468,Completed,1,NCT00488072
469,Terminated,1,NCT00489307
470,Completed,1,NCT00489944
471,Completed,1,NCT00491790
472,Terminated,1,NCT00491816
473,Completed,1,NCT00492050
474,Completed,1,NCT00492505
475,Completed,1,NCT00492687
476,Completed,1,NCT00492778
477,Completed,1,NCT00492817
478,Completed,1,NCT00492999
479,Completed,1,NCT00494182
480,Completed,1,NCT00494234
481,Completed,1,NCT00494572
482,Completed,1,NCT00494728
483,Completed,1,NCT00496119
484,Completed,1,NCT00496522
485,Completed,1,NCT00497926
486,Completed,1,NCT00498160
487,Completed,1,NCT00499525
488,Completed,1,NCT00499603
489,Completed,1,NCT00501826
490,Completed,1,NCT00503035
491,Completed,1,NCT00505063
492,Completed,1,NCT00508443
493,Completed,1,NCT00513578
494,Completed,1,NCT00514046
495,Completed,1,NCT00514072
496,Completed,1,NCT00514293
497,Completed,1,NCT00515281
498,Completed,1,NCT00516100
499,Completed,1,NCT00518583
500,Completed,1,NCT00520767
501,Completed,1,NCT00521495
502,Completed,1,NCT00525577
503,Completed,1,NCT00525720
504,Completed,1,NCT00526253
505,Completed,1,NCT00526942
506,Completed,1,NCT00528346
507,Completed,1,NCT00530868
508,Completed,1,NCT00538005
509,Completed,1,NCT00538031
510,Completed,1,NCT00538733
511,Completed,1,NCT00539123
512,Completed,1,NCT00539591
513,Completed,1,NCT00539643
514,Completed,1,NCT00539812
515,Completed,1,NCT00539955
516,Completed,1,NCT00540995
517,Completed,1,NCT00542451
518,Completed,1,NCT00544310
519,Completed,1,NCT00544466
520,Completed,1,NCT00544830
521,Completed,1,NCT00546455
522,Completed,1,NCT00546936
523,Completed,1,NCT00547469
524,Completed,1,NCT00547963
525,Completed,1,NCT00549354
526,Completed,1,NCT00551070
527,Completed,1,NCT00552461
528,Completed,1,NCT00553592
529,Completed,1,NCT00553618
530,Completed,1,NCT00553683
531,Terminated,1,NCT00553800
532,Terminated,1,NCT00555399
533,Completed,1,NCT00555828
534,Terminated,1,NCT00561054
535,Completed,1,NCT00562419
536,Completed,1,NCT00566176
537,Completed,1,NCT00566540
538,Completed,1,NCT00566618
539,Completed,1,NCT00566813
540,Completed,1,NCT00572481
541,Completed,1,NCT00574496
542,Completed,1,NCT00576979
543,Completed,1,NCT00577278
544,Completed,1,NCT00577577
545,Completed,1,NCT00578721
546,Completed,1,NCT00579124
547,Completed,1,NCT00580333
548,Completed,1,NCT00581009
549,Completed,1,NCT00581139
550,Completed,1,NCT00582088
551,Completed,1,NCT00582504
552,Completed,1,NCT00583024
553,Completed,1,NCT00583349
554,Completed,1,NCT00583752
555,Completed,1,NCT00585507
556,Completed,1,NCT00588523
557,Completed,1,NCT00591318
558,Completed,1,NCT00592592
559,Completed,1,NCT00593840
560,Completed,1,NCT00596154
561,Completed,1,NCT00597415
562,Completed,1,NCT00599170
563,Completed,1,NCT00601003
564,Completed,1,NCT00602160
565,Completed,1,NCT00602459
566,Completed,1,NCT00602667
567,Completed,1,NCT00603616
568,Completed,1,NCT00604201
569,Completed,1,NCT00604760
570,Completed,1,NCT00606164
571,Completed,1,NCT00609089
572,Completed,1,NCT00609115
573,Completed,1,NCT00609791
574,Completed,1,NCT00612287
575,Completed,1,NCT00613561
576,Completed,1,NCT00616967
577,Completed,1,NCT00618553
578,Completed,1,NCT00618657
579,Completed,1,NCT00622232
580,Completed,1,NCT00622726
581,Terminated,1,NCT00623168
582,Completed,1,NCT00624988
583,Completed,1,NCT00626314
584,Completed,1,NCT00628238
585,Completed,1,NCT00630097
586,Completed,1,NCT00630266
587,Completed,1,NCT00630565
588,Completed,1,NCT00633165
589,Terminated,1,NCT00634634
590,Completed,1,NCT00635557
591,Completed,1,NCT00643318
592,Completed,1,NCT00644189
593,Completed,1,NCT00651417
594,Completed,1,NCT00652184
595,Completed,1,NCT00654797
596,Completed,1,NCT00655460
597,Completed,1,NCT00658814
598,Completed,1,NCT00659126
599,Completed,1,NCT00659776
600,Completed,1,NCT00660101
601,Completed,1,NCT00660218
602,Completed,1,NCT00660283
603,Terminated,1,NCT00660621
604,Completed,1,NCT00663637
605,Completed,1,NCT00668421
606,Completed,1,NCT00668941
607,Completed,1,NCT00669669
608,Completed,1,NCT00669747
609,Completed,1,NCT00670358
610,Completed,1,NCT00671684
611,Completed,1,NCT00675870
612,Completed,1,NCT00676715
613,Completed,1,NCT00678145
614,Completed,1,NCT00679536
615,Completed,1,NCT00683761
616,Completed,1,NCT00685204
617,Completed,1,NCT00685919
618,Completed,1,NCT00687115
619,Completed,1,NCT00691470
620,Completed,1,NCT00692302
621,Completed,1,NCT00692939
622,Completed,1,NCT00695214
623,Completed,1,NCT00695240
624,Completed,1,NCT00699036
625,Completed,1,NCT00700882
626,Completed,1,NCT00703105
627,Completed,1,NCT00703222
628,Completed,1,NCT00706394
629,Completed,1,NCT00707473
630,Completed,1,NCT00707876
631,Completed,1,NCT00709215
632,Completed,1,NCT00711373
633,Terminated,1,NCT00712582
634,Completed,1,NCT00715442
635,Completed,1,NCT00715611
636,Completed,1,NCT00716066
637,Completed,1,NCT00717587
638,Completed,1,NCT00718484
639,Completed,1,NCT00719888
640,Completed,1,NCT00723294
641,Completed,1,NCT00724217
642,Completed,1,NCT00724763
643,Completed,1,NCT00725855
644,Completed,1,NCT00726596
645,Completed,1,NCT00726687
646,Completed,1,NCT00728520
647,Completed,1,NCT00729716
648,Completed,1,NCT00729885
649,Completed,1,NCT00731731
650,Completed,1,NCT00731848
651,Completed,1,NCT00732043
652,Completed,1,NCT00737152
653,Completed,1,NCT00737256
654,Completed,1,NCT00738413
655,Completed,1,NCT00739141
656,Completed,1,NCT00739362
657,Completed,1,NCT00739401
658,Completed,1,NCT00740350
659,Completed,1,NCT00740441
660,Completed,1,NCT00740818
661,Completed,1,NCT00742404
662,Completed,1,NCT00745134
663,Completed,1,NCT00746746
664,Completed,1,NCT00747903
665,Completed,1,NCT00750269
666,Completed,1,NCT00753467
667,Completed,1,NCT00753545
668,Completed,1,NCT00756639
669,Completed,1,NCT00764270
670,Completed,1,NCT00765310
671,Completed,1,NCT00771732
672,Completed,1,NCT00773357
673,Completed,1,NCT00775476
674,Completed,1,NCT00775515
675,Completed,1,NCT00776464
676,Completed,1,NCT00777036
677,Completed,1,NCT00777491
678,Completed,1,NCT00777673
679,Completed,1,NCT00779818
680,Completed,1,NCT00781612
681,Completed,1,NCT00783367
682,Completed,1,NCT00787826
683,Completed,1,NCT00787982
684,Completed,1,NCT00788125
685,Terminated,1,NCT00788671
686,Completed,1,NCT00790478
687,Completed,1,NCT00791700
688,Completed,1,NCT00792948
689,Completed,1,NCT00793013
690,Completed,1,NCT00793091
691,Completed,1,NCT00794339
692,Completed,1,NCT00796068
693,Completed,1,NCT00797472
694,Completed,1,NCT00797784
695,Completed,1,NCT00798902
696,Completed,1,NCT00799110
697,Completed,1,NCT00799864
698,Completed,1,NCT00800943
699,Completed,1,NCT00801086
700,Terminated,1,NCT00801489
701,Completed,1,NCT00805129
702,Completed,1,NCT00805636
703,Completed,1,NCT00809419
704,Completed,1,NCT00809692
705,Terminated,1,NCT00809991
706,Completed,1,NCT00810940
707,Completed,1,NCT00812513
708,Completed,1,NCT00813826
709,Completed,1,NCT00814294
710,Completed,1,NCT00822120
711,Completed,1,NCT00825942
712,Completed,1,NCT00827125
713,Completed,1,NCT00828009
714,Completed,1,NCT00831766
715,Completed,1,NCT00832429
716,Completed,1,NCT00833339
717,Completed,1,NCT00834093
718,Completed,1,NCT00834301
719,Completed,1,NCT00837863
720,Completed,1,NCT00840047
721,Completed,1,NCT00840177
722,Completed,1,NCT00841386
723,Completed,1,NCT00841789
724,Completed,1,NCT00843921
725,Completed,1,NCT00845351
726,Completed,1,NCT00846430
727,Completed,1,NCT00846742
728,Completed,1,NCT00848328
729,Completed,1,NCT00851058
730,Completed,1,NCT00851916
731,Completed,1,NCT00854633
732,Completed,1,NCT00855803
733,Completed,1,NCT00859716
734,Completed,1,NCT00859781
735,Completed,1,NCT00861705
736,Completed,1,NCT00863369
737,Completed,1,NCT00865553
738,Completed,1,NCT00869232
739,Completed,1,NCT00869713
740,Terminated,1,NCT00871013
741,Completed,1,NCT00872378
742,Completed,1,NCT00872742
743,Completed,1,NCT00874614
744,Completed,1,NCT00874835
745,Completed,1,NCT00876902
746,Terminated,1,NCT00877500
747,Completed,1,NCT00878254
748,Completed,1,NCT00879437
749,Completed,1,NCT00879489
750,Completed,1,NCT00880035
751,Completed,1,NCT00881361
752,Completed,1,NCT00882895
753,Completed,1,NCT00885001
754,Completed,1,NCT00885495
755,Completed,1,NCT00886691
756,Completed,1,NCT00888199
757,Completed,1,NCT00895622
758,Completed,1,NCT00896181
759,Terminated,1,NCT00896493
760,Completed,1,NCT00900497
761,Completed,1,NCT00901732
762,Completed,1,NCT00903136
763,Terminated,1,NCT00904345
764,Completed,1,NCT00906516
765,Completed,1,NCT00907959
766,Completed,1,NCT00909909
767,Completed,1,NCT00911560
768,Completed,1,NCT00911820
769,Completed,1,NCT00914017
770,Completed,1,NCT00916747
771,Completed,1,NCT00919503
772,Completed,1,NCT00920972
773,Terminated,1,NCT00921115
774,Completed,1,NCT00923013
775,Completed,1,NCT00924027
776,Completed,1,NCT00924170
777,Terminated,1,NCT00924326
778,Completed,1,NCT00925314
779,Completed,1,NCT00925327
780,Completed,1,NCT00925652
781,Completed,1,NCT00926068
782,Completed,1,NCT00929214
783,Completed,1,NCT00930579
784,Completed,1,NCT00931840
785,Completed,1,NCT00936052
786,Terminated,1,NCT00936611
787,Completed,1,NCT00936936
788,Completed,1,NCT00937937
789,Completed,1,NCT00938912
790,Completed,1,NCT00942877
791,Completed,1,NCT00945074
792,Completed,1,NCT00945152
793,Completed,1,NCT00951743
794,Completed,1,NCT00955630
795,Completed,1,NCT00956787
796,Terminated,1,NCT00959725
797,Completed,1,NCT00961064
798,Completed,1,NCT00962702
799,Completed,1,NCT00964080
800,Completed,1,NCT00964132
801,Completed,1,NCT00967655
802,Completed,1,NCT00967785
803,Completed,1,NCT00972478
804,Completed,1,NCT00975819
805,Completed,1,NCT00977028
806,Completed,1,NCT00977470
807,Completed,1,NCT00977574
808,Completed,1,NCT00977691
809,Completed,1,NCT00977860
810,Completed,1,NCT00977977
811,Completed,1,NCT00978822
812,Completed,1,NCT00979212
813,Completed,1,NCT00980070
814,Completed,1,NCT00981656
815,Terminated,1,NCT00982436
816,Completed,1,NCT00983398
817,Completed,1,NCT00993759
818,Completed,1,NCT00996385
819,Completed,1,NCT00996684
820,Completed,1,NCT00999804
821,Completed,1,NCT01001754
822,Completed,1,NCT01004874
823,Completed,1,NCT01005615
824,Completed,1,NCT01007604
825,Terminated,1,NCT01009788
826,Completed,1,NCT01012609
827,Completed,1,NCT01012817
828,Terminated,1,NCT01019798
829,Completed,1,NCT01019876
830,Completed,1,NCT01022138
831,Completed,1,NCT01025089
832,Completed,1,NCT01027000
833,Completed,1,NCT01028716
834,Completed,1,NCT01030900
835,Completed,1,NCT01033552
836,Completed,1,NCT01034319
837,Completed,1,NCT01036087
838,Completed,1,NCT01036113
839,Completed,1,NCT01036659
840,Completed,1,NCT01037556
841,Completed,1,NCT01038778
842,Completed,1,NCT01039012
843,Completed,1,NCT01039363
844,Completed,1,NCT01041625
845,Completed,1,NCT01042015
846,Completed,1,NCT01042522
847,Completed,1,NCT01044238
848,Completed,1,NCT01045148
849,Terminated,1,NCT01045460
850,Completed,1,NCT01046825
851,Completed,1,NCT01048853
852,Completed,1,NCT01050855
853,Completed,1,NCT01054144
854,Terminated,1,NCT01054196
855,Completed,1,NCT01055990
856,Completed,1,NCT01059786
857,Completed,1,NCT01062399
858,Completed,1,NCT01062425
859,Completed,1,NCT01064479
860,Completed,1,NCT01064648
861,Completed,1,NCT01065454
862,Completed,1,NCT01065493
863,Terminated,1,NCT01065870
864,Terminated,1,NCT01065961
865,Completed,1,NCT01066663
866,Completed,1,NCT01067287
867,Terminated,1,NCT01068249
868,Terminated,1,NCT01076231
869,Completed,1,NCT01078662
870,Completed,1,NCT01079780
871,Completed,1,NCT01081275
872,Completed,1,NCT01081561
873,Completed,1,NCT01081951
874,Completed,1,NCT01082211
875,Completed,1,NCT01084252
876,Completed,1,NCT01085630
877,Completed,1,NCT01087255
878,Completed,1,NCT01088789
879,Completed,1,NCT01088802
880,Completed,1,NCT01089101
881,Completed,1,NCT01089959
882,Completed,1,NCT01090154
883,Completed,1,NCT01092182
884,Completed,1,NCT01092585
885,Completed,1,NCT01093326
886,Completed,1,NCT01094340
887,Terminated,1,NCT01095120
888,Completed,1,NCT01096602
889,Completed,1,NCT01097746
890,Completed,1,NCT01099332
891,Completed,1,NCT01100775
892,Completed,1,NCT01101581
893,Completed,1,NCT01104922
894,Completed,1,NCT01105546
895,Completed,1,NCT01113515
896,Completed,1,NCT01113970
897,Completed,1,NCT01116648
898,Completed,1,NCT01117844
899,Completed,1,NCT01118026
900,Completed,1,NCT01119066
901,Completed,1,NCT01120639
902,Completed,1,NCT01121120
903,Completed,1,NCT01124539
904,Completed,1,NCT01124695
905,Completed,1,NCT01125046
906,Completed,1,NCT01125124
907,Terminated,1,NCT01125176
908,Terminated,1,NCT01125293
909,Completed,1,NCT01126736
910,Completed,1,NCT01128218
911,Completed,1,NCT01129544
912,Completed,1,NCT01129713
913,Completed,1,NCT01130519
914,Terminated,1,NCT01132989
915,Completed,1,NCT01134614
916,Completed,1,NCT01137149
917,Completed,1,NCT01137318
918,Completed,1,NCT01141023
919,Terminated,1,NCT01141309
920,Completed,1,NCT01142388
921,Completed,1,NCT01142401
922,Completed,1,NCT01145209
923,Completed,1,NCT01145495
924,Completed,1,NCT01147016
925,Completed,1,NCT01149083
926,Terminated,1,NCT01149850
927,Completed,1,NCT01151605
928,Completed,1,NCT01154387
