NCTId,0-50,51-100,101-200,201-500,501-1000,1001-10000,10000plus
NCT00061308,0,1,0,0,0,0,0
NCT00059657,0,0,0,1,0,0,0
NCT00054886,0,1,0,0,0,0,0
NCT00053846,0,0,0,1,0,0,0
NCT00048945,0,0,0,0,1,0,0
NCT00048542,0,0,1,0,0,0,0
NCT00044148,1,0,0,0,0,0,0
NCT00033163,0,1,0,0,0,0,0
NCT00031070,1,0,0,0,0,0,0
NCT00029913,0,1,0,0,0,0,0
NCT00027365,0,1,0,0,0,0,0
NCT00022477,1,0,0,0,0,0,0
NCT00020657,1,0,0,0,0,0,0
NCT00012259,1,0,0,0,0,0,0
NCT00006360,1,0,0,0,0,0,0
NCT00006325,0,1,0,0,0,0,0
NCT00006104,1,0,0,0,0,0,0
NCT00005978,1,0,0,0,0,0,0
NCT00004255,1,0,0,0,0,0,0
NCT00004064,0,0,1,0,0,0,0
NCT00003662,0,1,0,0,0,0,0
NCT00003223,1,0,0,0,0,0,0
NCT00003126,0,1,0,0,0,0,0
NCT00002550,0,0,0,1,0,0,0
NCT00002377,1,0,0,0,0,0,0
NCT00002300,1,0,0,0,0,0,0
NCT00002181,1,0,0,0,0,0,0
NCT00002179,0,0,1,0,0,0,0
NCT00001115,0,1,0,0,0,0,0
NCT00001085,0,1,0,0,0,0,0
NCT00000844,0,0,0,0,1,0,0
NCT00000808,1,0,0,0,0,0,0
NCT00000420,0,0,0,1,0,0,0
NCT04599725,0,0,0,0,0,1,0
NCT04598269,1,0,0,0,0,0,0
NCT04581434,0,0,0,1,0,0,0
NCT04571619,0,0,0,0,1,0,0
NCT04496687,0,0,0,0,1,0,0
NCT04414397,0,0,0,1,0,0,0
NCT04340193,0,0,0,0,1,0,0
NCT04327024,0,0,0,1,0,0,0
NCT04322318,0,0,0,1,0,0,0
NCT04283149,0,0,0,1,0,0,0
NCT04268771,0,0,1,0,0,0,0
NCT04267393,0,0,0,1,0,0,0
NCT04252586,0,0,0,1,0,0,0
NCT04213326,0,0,0,0,0,1,0
NCT04195958,0,0,1,0,0,0,0
NCT04194138,0,0,0,1,0,0,0
NCT04185558,0,0,1,0,0,0,0
NCT04182204,0,0,0,1,0,0,0
NCT04181593,0,0,0,1,0,0,0
NCT04180488,0,0,0,1,0,0,0
NCT04169815,0,0,0,0,0,1,0
NCT04157088,0,0,1,0,0,0,0
NCT04155190,1,0,0,0,0,0,0
NCT04152018,0,0,1,0,0,0,0
NCT04149197,0,0,0,1,0,0,0
NCT04136756,0,1,0,0,0,0,0
NCT04123613,0,1,0,0,0,0,0
NCT04104672,0,0,1,0,0,0,0
NCT04094818,0,0,0,0,0,1,0
NCT04060147,1,0,0,0,0,0,0
NCT04024436,0,0,1,0,0,0,0
NCT04008030,0,0,0,0,1,0,0
NCT04002401,0,1,0,0,0,0,0
NCT03995017,0,1,0,0,0,0,0
NCT03993379,1,0,0,0,0,0,0
NCT03974100,0,0,0,1,0,0,0
NCT03950622,0,0,0,0,0,1,0
NCT03944772,0,0,1,0,0,0,0
NCT03921528,0,1,0,0,0,0,0
NCT03884556,0,1,0,0,0,0,0
NCT03881852,1,0,0,0,0,0,0
NCT03876054,0,0,0,0,0,1,0
NCT03864627,1,0,0,0,0,0,0
NCT03861936,0,0,0,1,0,0,0
NCT03853980,1,0,0,0,0,0,0
NCT03851133,0,0,0,0,1,0,0
NCT03837509,0,1,0,0,0,0,0
NCT03835481,0,0,0,1,0,0,0
NCT03831191,0,0,1,0,0,0,0
NCT03826901,1,0,0,0,0,0,0
NCT03809611,0,0,1,0,0,0,0
NCT03790111,0,1,0,0,0,0,0
NCT03770403,0,0,1,0,0,0,0
NCT03763877,0,0,1,0,0,0,0
NCT03736447,0,0,1,0,0,0,0
NCT03731052,0,0,0,1,0,0,0
NCT03724981,0,0,0,1,0,0,0
NCT03721965,1,0,0,0,0,0,0
NCT03709784,0,1,0,0,0,0,0
NCT03695380,0,1,0,0,0,0,0
NCT03693430,0,0,0,1,0,0,0
NCT03685591,0,0,1,0,0,0,0
NCT03677596,0,0,1,0,0,0,0
NCT03665441,0,0,0,1,0,0,0
NCT03658629,0,0,0,0,0,1,0
NCT03610724,1,0,0,0,0,0,0
NCT03603600,0,0,0,0,1,0,0
NCT03601676,0,0,0,0,0,1,0
NCT03593395,0,0,0,0,1,0,0
NCT03592472,0,0,0,1,0,0,0
NCT03592342,0,0,1,0,0,0,0
NCT03561701,0,0,0,1,0,0,0
NCT03556007,1,0,0,0,0,0,0
NCT03551522,0,0,1,0,0,0,0
NCT03540771,0,0,0,0,0,1,0
NCT03540004,0,0,0,1,0,0,0
NCT03537248,0,0,0,1,0,0,0
NCT03496207,0,1,0,0,0,0,0
NCT03484767,0,0,1,0,0,0,0
NCT03477903,1,0,0,0,0,0,0
NCT03471078,0,0,1,0,0,0,0
NCT03442751,0,0,0,1,0,0,0
NCT03423173,0,0,0,0,1,0,0
NCT03414255,0,0,1,0,0,0,0
NCT03414047,0,0,1,0,0,0,0
NCT03386344,0,0,0,1,0,0,0
NCT03382834,1,0,0,0,0,0,0
NCT03347708,0,1,0,0,0,0,0
NCT03347526,0,0,0,1,0,0,0
NCT03347422,1,0,0,0,0,0,0
NCT03343535,1,0,0,0,0,0,0
NCT03334630,0,0,0,1,0,0,0
NCT03334617,0,0,0,1,0,0,0
NCT03320824,0,0,0,1,0,0,0
NCT03318575,0,0,0,1,0,0,0
NCT03313037,0,0,0,1,0,0,0
NCT03298061,0,0,1,0,0,0,0
NCT03288714,0,0,1,0,0,0,0
NCT03284424,0,0,1,0,0,0,0
NCT03277261,0,0,0,1,0,0,0
NCT03269695,1,0,0,0,0,0,0
NCT03263494,0,0,1,0,0,0,0
NCT03249376,0,0,0,1,0,0,0
NCT03247556,0,0,0,1,0,0,0
NCT03229941,0,0,0,0,0,1,0
NCT03221426,0,0,0,0,1,0,0
NCT03209609,0,0,0,1,0,0,0
NCT03193801,1,0,0,0,0,0,0
NCT03162224,1,0,0,0,0,0,0
NCT03136887,0,0,1,0,0,0,0
NCT03130959,0,0,1,0,0,0,0
NCT03118934,0,0,1,0,0,0,0
NCT03078036,0,0,0,0,1,0,0
NCT03077841,0,0,0,0,1,0,0
NCT03077165,0,0,1,0,0,0,0
NCT03021018,1,0,0,0,0,0,0
NCT03011554,0,1,0,0,0,0,0
NCT03008070,0,0,0,1,0,0,0
NCT03006770,0,0,0,1,0,0,0
NCT02996136,0,0,0,0,0,1,0
NCT02971839,1,0,0,0,0,0,0
NCT02962414,0,0,0,1,0,0,0
NCT02960230,1,0,0,0,0,0,0
NCT02927665,0,0,1,0,0,0,0
NCT02922764,0,0,1,0,0,0,0
NCT02920892,0,1,0,0,0,0,0
NCT02918071,0,0,1,0,0,0,0
NCT02910583,0,0,0,1,0,0,0
NCT02899299,0,0,0,0,1,0,0
NCT02852967,0,0,1,0,0,0,0
NCT02833077,0,0,0,1,0,0,0
NCT02819973,0,0,0,1,0,0,0
NCT02814526,0,0,0,1,0,0,0
NCT02807558,0,0,1,0,0,0,0
NCT02785172,0,0,1,0,0,0,0
NCT02785159,0,0,1,0,0,0,0
NCT02766517,1,0,0,0,0,0,0
NCT02742090,0,1,0,0,0,0,0
NCT02738281,0,0,0,0,0,1,0
NCT02735980,0,0,1,0,0,0,0
NCT02727699,0,0,1,0,0,0,0
NCT02723006,1,0,0,0,0,0,0
NCT02718001,0,1,0,0,0,0,0
NCT02715011,0,0,1,0,0,0,0
NCT02713178,0,0,0,1,0,0,0
NCT02704481,0,0,0,1,0,0,0
NCT02683941,0,1,0,0,0,0,0
NCT02669758,0,0,0,1,0,0,0
NCT02665650,1,0,0,0,0,0,0
NCT02657369,1,0,0,0,0,0,0
NCT02648048,1,0,0,0,0,0,0
NCT02635477,0,0,1,0,0,0,0
NCT02631044,0,0,0,1,0,0,0
NCT02628535,0,1,0,0,0,0,0
NCT02620397,0,0,0,0,0,1,0
NCT02615184,0,1,0,0,0,0,0
NCT02601950,0,0,0,1,0,0,0
NCT02570984,0,0,0,1,0,0,0
NCT02570542,0,1,0,0,0,0,0
NCT02555709,0,1,0,0,0,0,0
NCT02543229,0,1,0,0,0,0,0
NCT02537548,0,1,0,0,0,0,0
NCT02534844,0,1,0,0,0,0,0
NCT02510261,0,0,0,1,0,0,0
NCT02488759,0,0,0,0,1,0,0
NCT02483975,0,0,1,0,0,0,0
NCT02482311,0,1,0,0,0,0,0
NCT02481830,0,0,0,0,1,0,0
NCT02476279,0,0,0,0,0,1,0
NCT02475655,0,1,0,0,0,0,0
NCT02459158,1,0,0,0,0,0,0
NCT02449018,0,1,0,0,0,0,0
NCT02445040,0,0,0,1,0,0,0
NCT02443337,1,0,0,0,0,0,0
NCT02438826,0,0,0,1,0,0,0
NCT02436759,0,0,1,0,0,0,0
NCT02425904,1,0,0,0,0,0,0
NCT02424227,0,0,0,1,0,0,0
NCT02413970,0,0,1,0,0,0,0
NCT02413489,1,0,0,0,0,0,0
NCT02401945,1,0,0,0,0,0,0
NCT02397083,0,0,0,1,0,0,0
NCT02393716,0,0,1,0,0,0,0
NCT02379390,1,0,0,0,0,0,0
NCT02379052,1,0,0,0,0,0,0
NCT02374671,0,0,0,1,0,0,0
NCT02371746,1,0,0,0,0,0,0
NCT02366533,0,0,0,0,0,1,0
NCT02352363,0,0,0,1,0,0,0
NCT02341664,0,0,0,0,0,1,0
NCT02326272,0,0,0,1,0,0,0
NCT02322814,0,0,1,0,0,0,0
NCT02303431,0,1,0,0,0,0,0
NCT02303184,1,0,0,0,0,0,0
NCT02302339,0,0,1,0,0,0,0
NCT02296892,0,0,0,1,0,0,0
NCT02296125,0,0,0,0,1,0,0
NCT02267746,0,0,0,0,1,0,0
NCT02263859,0,0,1,0,0,0,0
NCT02258373,0,0,0,1,0,0,0
NCT02255383,0,0,0,0,1,0,0
NCT02254577,0,0,0,0,0,1,0
NCT02228564,0,0,1,0,0,0,0
NCT02227290,0,0,0,1,0,0,0
NCT02225223,1,0,0,0,0,0,0
NCT02218372,0,0,1,0,0,0,0
NCT02211534,1,0,0,0,0,0,0
NCT02206698,0,0,0,0,0,1,0
NCT02205411,1,0,0,0,0,0,0
NCT02189629,0,0,0,1,0,0,0
NCT02181738,0,0,0,1,0,0,0
NCT02179008,0,0,1,0,0,0,0
NCT02164539,0,0,0,1,0,0,0
NCT02157506,0,1,0,0,0,0,0
NCT02149108,0,0,0,0,1,0,0
NCT02141672,0,0,0,1,0,0,0
NCT02133001,0,1,0,0,0,0,0
NCT02129660,0,0,1,0,0,0,0
NCT02119286,0,0,0,0,1,0,0
NCT02115568,0,0,1,0,0,0,0
NCT02108860,0,1,0,0,0,0,0
NCT02097849,0,1,0,0,0,0,0
NCT02084290,0,0,0,1,0,0,0
NCT02060188,0,0,0,1,0,0,0
NCT02049515,0,0,1,0,0,0,0
NCT02047955,0,0,0,0,0,1,0
NCT02034708,0,0,0,1,0,0,0
NCT02024607,0,0,0,1,0,0,0
NCT02008916,0,0,0,1,0,0,0
NCT01998958,0,0,1,0,0,0,0
NCT01963143,1,0,0,0,0,0,0
NCT01946217,0,1,0,0,0,0,0
NCT01940276,0,1,0,0,0,0,0
NCT01934244,0,0,0,1,0,0,0
NCT01928537,0,1,0,0,0,0,0
NCT01922843,0,1,0,0,0,0,0
NCT01902329,0,0,1,0,0,0,0
NCT01891890,0,1,0,0,0,0,0
NCT01890746,0,0,1,0,0,0,0
NCT01887366,0,0,0,1,0,0,0
NCT01881789,1,0,0,0,0,0,0
NCT01880840,0,0,1,0,0,0,0
NCT01878617,0,0,0,0,1,0,0
NCT01877811,0,0,1,0,0,0,0
NCT01852058,0,1,0,0,0,0,0
NCT01852045,0,0,1,0,0,0,0
NCT01848054,0,0,0,1,0,0,0
NCT01841450,0,0,0,1,0,0,0
NCT01825200,0,0,0,0,0,1,0
NCT01810939,0,0,0,1,0,0,0
NCT01798914,1,0,0,0,0,0,0
NCT01798706,0,0,0,1,0,0,0
NCT01796171,0,0,0,1,0,0,0
NCT01794663,0,0,0,1,0,0,0
NCT01769443,1,0,0,0,0,0,0
NCT01768572,0,0,0,1,0,0,0
NCT01754038,0,0,0,0,0,1,0
NCT01718353,0,1,0,0,0,0,0
NCT01711554,1,0,0,0,0,0,0
NCT01696045,1,0,0,0,0,0,0
NCT01676701,1,0,0,0,0,0,0
NCT01673854,0,1,0,0,0,0,0
NCT01668797,0,0,0,0,1,0,0
NCT01641042,0,1,0,0,0,0,0
NCT01640756,0,1,0,0,0,0,0
NCT01633372,0,1,0,0,0,0,0
NCT01617655,0,0,1,0,0,0,0
NCT01602224,0,0,0,1,0,0,0
NCT01580293,0,0,1,0,0,0,0
NCT01577173,0,0,1,0,0,0,0
NCT01576172,0,0,1,0,0,0,0
NCT01561391,1,0,0,0,0,0,0
NCT01551472,0,0,0,1,0,0,0
NCT01550484,0,0,1,0,0,0,0
NCT01541774,0,0,1,0,0,0,0
NCT01537302,0,0,0,1,0,0,0
NCT01528046,1,0,0,0,0,0,0
NCT01525238,0,1,0,0,0,0,0
NCT01514786,0,0,0,0,1,0,0
NCT01498692,0,1,0,0,0,0,0
NCT01495988,1,0,0,0,0,0,0
NCT01476475,0,0,0,1,0,0,0
NCT01472991,0,0,0,1,0,0,0
NCT01462292,0,1,0,0,0,0,0
NCT01454089,0,0,1,0,0,0,0
NCT01432665,0,0,1,0,0,0,0
NCT01431391,0,1,0,0,0,0,0
NCT01426438,0,1,0,0,0,0,0
NCT01421004,0,0,1,0,0,0,0
NCT01392547,0,1,0,0,0,0,0
NCT01390038,0,0,1,0,0,0,0
NCT01386554,0,1,0,0,0,0,0
NCT01382082,0,0,0,0,0,1,0
NCT01370356,0,0,0,0,0,1,0
NCT01369485,0,0,1,0,0,0,0
NCT01338766,0,1,0,0,0,0,0
NCT01319487,0,0,0,1,0,0,0
NCT01297309,0,1,0,0,0,0,0
NCT01295502,1,0,0,0,0,0,0
NCT01291160,0,0,1,0,0,0,0
NCT01284205,1,0,0,0,0,0,0
NCT01282242,0,1,0,0,0,0,0
NCT01280695,0,0,1,0,0,0,0
NCT01278446,1,0,0,0,0,0,0
NCT01259297,0,0,0,0,0,1,0
NCT01254136,1,0,0,0,0,0,0
NCT01243892,1,0,0,0,0,0,0
NCT01239069,0,0,1,0,0,0,0
NCT01232595,0,0,1,0,0,0,0
NCT01227629,0,0,0,0,1,0,0
NCT01225393,0,0,0,1,0,0,0
NCT01211483,0,0,0,1,0,0,0
NCT01202188,0,0,0,0,0,1,0
NCT01201928,1,0,0,0,0,0,0
NCT01201317,0,0,1,0,0,0,0
NCT01196988,0,0,0,0,0,1,0
NCT01191840,0,0,0,0,1,0,0
NCT01166568,0,0,0,1,0,0,0
NCT01166230,0,0,0,0,1,0,0
NCT01147003,0,1,0,0,0,0,0
NCT01145508,1,0,0,0,0,0,0
NCT01140607,0,1,0,0,0,0,0
NCT01136733,0,0,1,0,0,0,0
NCT01132547,1,0,0,0,0,0,0
NCT01131013,0,1,0,0,0,0,0
NCT01128452,1,0,0,0,0,0,0
NCT01126749,0,1,0,0,0,0,0
NCT01125566,0,0,0,0,1,0,0
NCT01118663,1,0,0,0,0,0,0
NCT01116648,0,0,1,0,0,0,0
NCT01114698,1,0,0,0,0,0,0
NCT01104025,1,0,0,0,0,0,0
NCT01099267,0,1,0,0,0,0,0
NCT01090739,0,0,0,1,0,0,0
NCT01090024,0,0,1,0,0,0,0
NCT01086397,0,0,0,0,1,0,0
NCT01076452,0,0,0,1,0,0,0
NCT01074411,1,0,0,0,0,0,0
NCT01063829,0,0,1,0,0,0,0
NCT01059448,0,0,0,1,0,0,0
NCT01058707,0,0,1,0,0,0,0
NCT01054573,0,1,0,0,0,0,0
NCT01053962,0,1,0,0,0,0,0
NCT01052779,0,0,1,0,0,0,0
NCT01051921,0,1,0,0,0,0,0
NCT01033383,0,1,0,0,0,0,0
NCT01030432,0,0,0,1,0,0,0
NCT01028222,0,1,0,0,0,0,0
NCT01017120,0,0,0,0,1,0,0
NCT01009827,0,0,0,0,0,1,0
NCT00981214,1,0,0,0,0,0,0
NCT00968851,0,0,0,1,0,0,0
NCT00962260,1,0,0,0,0,0,0
NCT00945243,1,0,0,0,0,0,0
NCT00939263,0,0,0,0,1,0,0
NCT00938431,1,0,0,0,0,0,0
NCT00929903,0,1,0,0,0,0,0
NCT00917384,0,0,0,1,0,0,0
NCT00902577,1,0,0,0,0,0,0
NCT00894647,0,0,0,1,0,0,0
NCT00893217,0,1,0,0,0,0,0
NCT00889967,0,1,0,0,0,0,0
NCT00889473,1,0,0,0,0,0,0
NCT00887575,0,1,0,0,0,0,0
NCT00886470,1,0,0,0,0,0,0
NCT00883129,0,0,1,0,0,0,0
NCT00875563,1,0,0,0,0,0,0
NCT00849953,0,0,0,1,0,0,0
NCT00840749,1,0,0,0,0,0,0
NCT00819793,1,0,0,0,0,0,0
NCT00794417,0,1,0,0,0,0,0
NCT00782340,0,0,0,1,0,0,0
NCT00772317,0,0,1,0,0,0,0
NCT00768131,1,0,0,0,0,0,0
NCT00753779,0,1,0,0,0,0,0
NCT00747435,0,1,0,0,0,0,0
NCT00741416,0,0,0,0,0,1,0
NCT00739947,0,0,1,0,0,0,0
NCT00737061,0,0,0,0,1,0,0
NCT00728117,0,0,1,0,0,0,0
NCT00718666,0,0,0,1,0,0,0
NCT00711009,0,0,0,1,0,0,0
NCT00710671,0,0,0,1,0,0,0
NCT00686049,0,0,1,0,0,0,0
NCT00681018,0,0,1,0,0,0,0
NCT00671918,0,0,1,0,0,0,0
NCT00660881,0,0,0,1,0,0,0
NCT00656136,0,0,0,0,1,0,0
NCT00650338,0,0,1,0,0,0,0
NCT00648245,0,0,1,0,0,0,0
NCT00643916,0,0,0,1,0,0,0
NCT00635193,0,0,1,0,0,0,0
NCT00629265,0,0,1,0,0,0,0
NCT00623766,0,1,0,0,0,0,0
NCT00617734,0,1,0,0,0,0,0
NCT00616798,0,0,0,1,0,0,0
NCT00600886,0,0,0,1,0,0,0
NCT00598702,0,1,0,0,0,0,0
NCT00597142,0,1,0,0,0,0,0
NCT00594425,0,0,1,0,0,0,0
NCT00583947,0,1,0,0,0,0,0
NCT00575211,0,0,0,1,0,0,0
NCT00558467,0,1,0,0,0,0,0
NCT00554463,1,0,0,0,0,0,0
NCT00543270,0,0,0,1,0,0,0
NCT00533091,0,1,0,0,0,0,0
NCT00529399,0,0,1,0,0,0,0
NCT00526123,0,0,0,0,1,0,0
NCT00522665,1,0,0,0,0,0,0
NCT00518895,0,0,0,1,0,0,0
NCT00514605,0,0,0,0,0,1,0
NCT00503490,1,0,0,0,0,0,0
NCT00500370,0,0,1,0,0,0,0
NCT00500331,0,0,0,1,0,0,0
NCT00497809,0,0,1,0,0,0,0
NCT00490412,0,0,0,1,0,0,0
NCT00488319,0,0,0,1,0,0,0
NCT00468559,0,1,0,0,0,0,0
NCT00465647,0,0,1,0,0,0,0
NCT00448110,0,0,0,1,0,0,0
NCT00445198,0,1,0,0,0,0,0
NCT00442104,0,1,0,0,0,0,0
NCT00435916,1,0,0,0,0,0,0
NCT00433212,0,0,0,0,0,1,0
NCT00428597,0,0,1,0,0,0,0
NCT00415571,0,1,0,0,0,0,0
NCT00414466,0,0,0,1,0,0,0
NCT00408603,0,0,1,0,0,0,0
NCT00407095,0,0,1,0,0,0,0
NCT00406458,0,0,1,0,0,0,0
NCT00404885,0,0,1,0,0,0,0
NCT00398476,0,0,1,0,0,0,0
NCT00393575,1,0,0,0,0,0,0
NCT00389818,1,0,0,0,0,0,0
NCT00389064,0,0,0,1,0,0,0
NCT00371150,0,0,1,0,0,0,0
NCT00365898,0,0,0,1,0,0,0
NCT00356109,0,0,0,1,0,0,0
NCT00335816,0,0,0,1,0,0,0
NCT00335374,0,0,0,1,0,0,0
NCT00332189,0,0,1,0,0,0,0
NCT00325351,1,0,0,0,0,0,0
NCT00323882,0,1,0,0,0,0,0
NCT00316914,0,0,1,0,0,0,0
NCT00312975,0,1,0,0,0,0,0
NCT00308685,0,1,0,0,0,0,0
NCT00308516,0,1,0,0,0,0,0
NCT00306748,1,0,0,0,0,0,0
NCT00295802,0,0,1,0,0,0,0
NCT00294684,0,0,1,0,0,0,0
NCT00293878,0,0,1,0,0,0,0
NCT00289627,0,0,1,0,0,0,0
NCT00278135,0,0,0,1,0,0,0
NCT00277238,0,0,1,0,0,0,0
NCT00273039,0,0,0,1,0,0,0
NCT00266929,0,0,1,0,0,0,0
NCT00253435,1,0,0,0,0,0,0
NCT00240435,0,0,0,1,0,0,0
NCT00234507,0,0,1,0,0,0,0
NCT00232505,0,0,1,0,0,0,0
NCT00228449,0,0,1,0,0,0,0
NCT00225615,0,1,0,0,0,0,0
NCT00219635,0,0,1,0,0,0,0
NCT00190957,0,0,1,0,0,0,0
NCT00174369,1,0,0,0,0,0,0
NCT00171522,0,1,0,0,0,0,0
NCT00159666,0,0,0,1,0,0,0
NCT00152503,0,1,0,0,0,0,0
NCT00148915,0,1,0,0,0,0,0
NCT00141830,0,0,1,0,0,0,0
NCT00135577,0,1,0,0,0,0,0
NCT00134485,0,0,0,1,0,0,0
NCT00132678,0,0,0,0,1,0,0
NCT00122317,0,0,1,0,0,0,0
NCT00103896,0,0,0,0,0,0,1
NCT00103883,0,0,0,1,0,0,0
NCT00102921,0,1,0,0,0,0,0
NCT00098215,0,0,0,0,0,1,0
NCT00097448,0,0,0,1,0,0,0
NCT00095875,0,0,1,0,0,0,0
NCT00095719,0,0,1,0,0,0,0
NCT00093145,1,0,0,0,0,0,0
NCT00084929,0,0,0,0,0,1,0
NCT00084175,0,0,0,0,1,0,0
NCT00083278,1,0,0,0,0,0,0
NCT00083070,1,0,0,0,0,0,0
NCT00082199,0,0,0,1,0,0,0
NCT00081458,0,1,0,0,0,0,0
NCT00077597,0,0,1,0,0,0,0
NCT00074971,0,1,0,0,0,0,0
NCT00071851,0,0,1,0,0,0,0
NCT00061672,0,1,0,0,0,0,0
NCT00059826,0,1,0,0,0,0,0
NCT00057304,1,0,0,0,0,0,0
NCT00054405,1,0,0,0,0,0,0
NCT00050063,0,1,0,0,0,0,0
NCT00048997,0,0,0,1,0,0,0
NCT00048659,1,0,0,0,0,0,0
NCT00048035,0,1,0,0,0,0,0
NCT00045669,1,0,0,0,0,0,0
NCT00044954,1,0,0,0,0,0,0
NCT00044226,0,0,0,1,0,0,0
NCT00042341,0,1,0,0,0,0,0
NCT00040144,0,1,0,0,0,0,0
NCT00038480,1,0,0,0,0,0,0
NCT00037531,0,0,0,0,1,0,0
NCT00031720,0,0,1,0,0,0,0
NCT00027300,0,0,0,0,1,0,0
NCT00020800,1,0,0,0,0,0,0
NCT00016952,1,0,0,0,0,0,0
NCT00016029,0,0,0,0,1,0,0
NCT00006401,0,0,0,0,1,0,0
NCT00005832,0,1,0,0,0,0,0
NCT00004984,0,0,0,0,1,0,0
NCT00003392,0,1,0,0,0,0,0
NCT00003309,1,0,0,0,0,0,0
NCT00003305,0,1,0,0,0,0,0
NCT00002379,0,1,0,0,0,0,0
NCT00002290,1,0,0,0,0,0,0
NCT00002070,1,0,0,0,0,0,0
NCT00002067,1,0,0,0,0,0,0
NCT00001028,0,0,0,1,0,0,0
NCT00000959,0,0,0,0,1,0,0
NCT00000955,0,0,0,0,1,0,0
NCT00000920,1,0,0,0,0,0,0
NCT00000900,1,0,0,0,0,0,0
NCT00000849,1,0,0,0,0,0,0
NCT00000833,1,0,0,0,0,0,0
NCT04595331,0,0,1,0,0,0,0
NCT04534114,0,0,0,1,0,0,0
NCT04511702,1,0,0,0,0,0,0
NCT04504279,0,0,1,0,0,0,0
NCT04451668,0,0,0,1,0,0,0
NCT04436822,0,0,0,1,0,0,0
NCT04418427,1,0,0,0,0,0,0
NCT04409509,0,0,1,0,0,0,0
NCT04402060,0,1,0,0,0,0,0
NCT04400058,0,0,0,1,0,0,0
NCT04397718,0,0,1,0,0,0,0
NCT04389450,0,0,1,0,0,0,0
NCT04377945,0,0,1,0,0,0,0
NCT04362670,0,0,1,0,0,0,0
NCT04346537,0,0,1,0,0,0,0
NCT04295759,1,0,0,0,0,0,0
NCT04294810,0,0,0,1,0,0,0
NCT04291612,0,0,0,0,0,1,0
NCT04271514,0,1,0,0,0,0,0
NCT04268498,0,0,0,1,0,0,0
NCT04267640,0,1,0,0,0,0,0
NCT04250207,0,1,0,0,0,0,0
NCT04201457,0,1,0,0,0,0,0
NCT04198870,0,0,0,1,0,0,0
NCT04183790,0,1,0,0,0,0,0
NCT04168190,0,0,0,0,1,0,0
NCT04162210,0,0,0,1,0,0,0
NCT04160260,1,0,0,0,0,0,0
NCT04126213,0,0,0,1,0,0,0
NCT04124692,0,0,1,0,0,0,0
NCT04102189,0,0,1,0,0,0,0
NCT04088071,0,0,0,0,0,1,0
NCT04087720,1,0,0,0,0,0,0
NCT04066491,0,0,0,0,1,0,0
NCT04003610,1,0,0,0,0,0,0
NCT03997825,0,1,0,0,0,0,0
NCT03997383,0,0,0,1,0,0,0
NCT03968978,0,0,0,1,0,0,0
NCT03953235,0,0,1,0,0,0,0
NCT03939637,0,0,1,0,0,0,0
NCT03922750,0,0,1,0,0,0,0
NCT03921541,1,0,0,0,0,0,0
NCT03897881,0,0,1,0,0,0,0
NCT03878446,0,1,0,0,0,0,0
NCT03870880,0,0,0,1,0,0,0
NCT03869684,1,0,0,0,0,0,0
NCT03858894,0,1,0,0,0,0,0
NCT03841357,0,0,0,1,0,0,0
NCT03811249,0,0,0,1,0,0,0
NCT03810690,1,0,0,0,0,0,0
NCT03797521,0,0,1,0,0,0,0
NCT03794544,0,1,0,0,0,0,0
NCT03790852,0,0,1,0,0,0,0
NCT03787602,1,0,0,0,0,0,0
NCT03776812,0,0,1,0,0,0,0
NCT03762265,0,0,1,0,0,0,0
NCT03759379,0,0,1,0,0,0,0
NCT03752099,1,0,0,0,0,0,0
NCT03739684,0,0,0,1,0,0,0
NCT03727022,0,1,0,0,0,0,0
NCT03709901,0,0,0,1,0,0,0
NCT03691779,0,1,0,0,0,0,0
NCT03684785,0,0,1,0,0,0,0
NCT03681808,0,0,0,1,0,0,0
NCT03675477,0,0,1,0,0,0,0
NCT03662659,0,0,0,1,0,0,0
NCT03637491,0,0,1,0,0,0,0
NCT03635814,0,1,0,0,0,0,0
NCT03635190,0,0,1,0,0,0,0
NCT03623074,0,0,0,1,0,0,0
NCT03610646,0,0,0,1,0,0,0
NCT03603288,0,0,0,1,0,0,0
NCT03599765,0,0,0,1,0,0,0
NCT03575364,0,0,0,1,0,0,0
NCT03565900,0,0,0,1,0,0,0
NCT03560739,0,0,0,1,0,0,0
NCT03556332,1,0,0,0,0,0,0
NCT03552393,1,0,0,0,0,0,0
NCT03544281,0,0,1,0,0,0,0
NCT03532009,0,0,1,0,0,0,0
NCT03514121,0,0,0,1,0,0,0
NCT03487913,1,0,0,0,0,0,0
NCT03487276,0,0,1,0,0,0,0
NCT03484819,0,0,1,0,0,0,0
NCT03481738,0,0,0,1,0,0,0
NCT03474432,0,1,0,0,0,0,0
NCT03458130,1,0,0,0,0,0,0
NCT03427736,0,0,1,0,0,0,0
NCT03417882,0,1,0,0,0,0,0
NCT03415178,0,1,0,0,0,0,0
NCT03397589,0,0,0,1,0,0,0
NCT03395405,0,0,1,0,0,0,0
NCT03393000,1,0,0,0,0,0,0
NCT03389555,0,0,1,0,0,0,0
NCT03347396,1,0,0,0,0,0,0
NCT03346070,0,0,0,1,0,0,0
NCT03344965,0,0,1,0,0,0,0
NCT03337906,0,0,0,1,0,0,0
NCT03334253,0,0,1,0,0,0,0
NCT03325790,0,0,1,0,0,0,0
NCT03323749,0,0,0,1,0,0,0
NCT03317444,0,0,0,1,0,0,0
NCT03311724,0,0,1,0,0,0,0
