,NCTId,0-50,51-100,101-200,201-500,501-1000,1001-10000,10000plus
3605,NCT02847728,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3606,NCT04002830,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3607,NCT00339703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3608,NCT01539720,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3609,NCT03966053,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,NCT00035100,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3611,NCT04371887,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3612,NCT00420719,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3613,NCT02602691,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3614,NCT01707524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3615,NCT02239328,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3616,NCT02720497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3617,NCT03148496,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3618,NCT02234557,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,NCT00007579,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,NCT00440648,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3621,NCT03814798,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3622,NCT04141605,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3623,NCT00114010,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,NCT00064870,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3625,NCT00016510,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3626,NCT01188070,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3627,NCT01004133,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3628,NCT00733096,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3629,NCT00396318,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3630,NCT00988403,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,NCT02587520,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3632,NCT00978627,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3633,NCT03830307,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,NCT03555266,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3635,NCT02271139,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,NCT00633373,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,NCT00336232,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3638,NCT00608426,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3639,NCT04274894,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3640,NCT03304912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3641,NCT00459615,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3642,NCT02521454,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3643,NCT00936897,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3644,NCT00518882,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3645,NCT00318422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3646,NCT00258869,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3647,NCT01070056,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3648,NCT00053742,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3649,NCT02600936,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3650,NCT03739021,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3651,NCT04135404,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3652,NCT00028340,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3653,NCT01917994,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3654,NCT00491842,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3655,NCT03992469,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,NCT01668667,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3657,NCT00718588,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3658,NCT00260156,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3659,NCT01660607,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,NCT03224819,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,NCT04495569,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3662,NCT00787566,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3663,NCT03676023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,NCT01261325,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3665,NCT04009070,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3666,NCT00078208,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3667,NCT03734523,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,NCT02794181,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,NCT01951417,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3670,NCT00232115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3671,NCT01512095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,NCT00321295,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,NCT01463410,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3674,NCT00613730,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,NCT01925794,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3676,NCT03790137,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,NCT00414778,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,NCT01199172,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3679,NCT00084136,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3680,NCT01182311,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3681,NCT01411891,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3682,NCT00389675,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3683,NCT02060799,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3684,NCT00684021,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3685,NCT03571893,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3686,NCT03650556,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3687,NCT00347412,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3688,NCT02629289,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3689,NCT03812263,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,NCT04468776,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3691,NCT00294242,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3692,NCT02469532,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,NCT03218787,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3694,NCT04285489,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3695,NCT03107468,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3696,NCT00335790,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3697,NCT00368134,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3698,NCT01696721,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3699,NCT00110240,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3700,NCT00729937,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3701,NCT01742117,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3702,NCT01980485,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3703,NCT00395876,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3704,NCT00102388,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3705,NCT01813266,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,NCT02824276,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3707,NCT02673229,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3708,NCT00233337,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,NCT00762060,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3710,NCT00312845,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3711,NCT01733394,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3712,NCT01272232,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3713,NCT02629939,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3714,NCT00294723,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3715,NCT00539175,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3716,NCT00307580,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3717,NCT00736775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3718,NCT00232076,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,NCT00528840,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3720,NCT00584051,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3721,NCT01444911,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,NCT01346527,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3723,NCT02057705,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,NCT04240288,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3725,NCT01558479,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3726,NCT01519999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3727,NCT00528606,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3728,NCT00249405,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3729,NCT02191137,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3730,NCT00459316,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3731,NCT01786993,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3732,NCT03059004,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3733,NCT00353574,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3734,NCT02814552,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,NCT00101673,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3736,NCT02391948,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3737,NCT01488227,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,NCT03256344,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,NCT04545320,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,NCT02253550,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,NCT02347202,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3742,NCT01638104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,NCT04461353,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,NCT00330369,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3745,NCT03588741,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,NCT02987257,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3747,NCT00860886,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3748,NCT04335929,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3749,NCT03869515,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3750,NCT00166088,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,NCT03418870,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3752,NCT00517166,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3753,NCT03284541,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3754,NCT03834142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,NCT00724906,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3756,NCT01404910,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,NCT00219557,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3758,NCT03421626,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3759,NCT03966755,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3760,NCT04082338,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3761,NCT02376751,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,NCT03935828,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3763,NCT01685034,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,NCT01727895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,NCT01338506,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3766,NCT03976869,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,NCT04583072,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3768,NCT03850223,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3769,NCT00668928,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,NCT04538495,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3771,NCT03339245,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,NCT00422643,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3773,NCT00454779,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3774,NCT04023357,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,NCT03636477,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,NCT00087529,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3777,NCT00486018,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3778,NCT00485836,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3779,NCT03445403,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,NCT00094055,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3781,NCT02392078,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3782,NCT03969329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,NCT02752282,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3784,NCT01713777,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,NCT03825484,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,NCT00097071,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3787,NCT01547351,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3788,NCT00325429,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3789,NCT01591681,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3790,NCT00351832,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3791,NCT00069446,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3792,NCT00893815,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3793,NCT00028353,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3794,NCT00414947,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,NCT01899976,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3796,NCT01063959,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3797,NCT02479620,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3798,NCT02096432,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3799,NCT00332852,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3800,NCT01313130,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3801,NCT01476423,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3802,NCT00005175,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3803,NCT03553576,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3804,NCT04482699,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3805,NCT02378740,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,NCT00578812,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3807,NCT00551200,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,NCT00034294,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3809,NCT03125460,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3810,NCT00094107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,NCT01823341,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3812,NCT01264887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,NCT00125138,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3814,NCT03407625,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3815,NCT00001163,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3816,NCT00106431,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3817,NCT01273896,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,NCT01352676,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3819,NCT00725101,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3820,NCT00481143,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3821,NCT00796419,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,NCT02445989,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3823,NCT01894087,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3824,NCT00138476,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3825,NCT04408794,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3826,NCT00732147,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3827,NCT01629095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,NCT00002120,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,NCT04450966,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3830,NCT01123577,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3831,NCT00325754,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3832,NCT01200680,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3833,NCT00099957,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,NCT02519777,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3835,NCT03422510,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3836,NCT00522119,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3837,NCT01814722,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3838,NCT00637689,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3839,NCT01234766,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,NCT02750930,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,NCT04436198,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,NCT02207517,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3843,NCT03500159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,NCT00324571,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3845,NCT01261767,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3846,NCT00078598,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3847,NCT00000172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,NCT02195778,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3849,NCT03263975,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,NCT04394234,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3851,NCT00094094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,NCT04588662,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3853,NCT01880853,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3854,NCT04176107,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3855,NCT03193879,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3856,NCT00747734,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,NCT00007592,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,NCT02595073,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3859,NCT01745887,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3860,NCT02802306,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3861,NCT00443443,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3862,NCT00633321,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3863,NCT04302727,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3864,NCT03924414,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3865,NCT01760980,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,NCT04504734,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3867,NCT00005137,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3868,NCT01904604,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3869,NCT01754064,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3870,NCT01486264,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3871,NCT00351767,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3872,NCT01751451,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3873,NCT00171990,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3874,NCT03925337,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3875,NCT00081900,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3876,NCT04605783,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3877,NCT02173379,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3878,NCT02756494,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3879,NCT00312364,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3880,NCT00001479,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3881,NCT01565863,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3882,NCT02820519,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3883,NCT01235156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,NCT00491738,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3885,NCT03146897,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3886,NCT04130516,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3887,NCT02957799,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3888,NCT01156090,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3889,NCT00444301,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3890,NCT03789591,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3891,NCT00005271,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3892,NCT01118169,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3893,NCT04589819,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3894,NCT04296344,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3895,NCT04246424,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3896,NCT00523978,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3897,NCT04142723,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3898,NCT01117974,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3899,NCT02312050,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3900,NCT03305016,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3901,NCT02233855,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,NCT02213198,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3903,NCT00318643,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3904,NCT01013324,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3905,NCT01206166,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3906,NCT03852316,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3907,NCT02188953,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,NCT00880178,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3909,NCT00384397,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3910,NCT02797431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,NCT00631085,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,NCT00398528,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,NCT02583178,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,NCT00325117,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3915,NCT00972283,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3916,NCT00122187,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,NCT03684070,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3918,NCT00040027,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3919,NCT03343795,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3920,NCT00389779,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3921,NCT01589692,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3922,NCT00926796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3923,NCT00107666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3924,NCT04431622,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3925,NCT04387305,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3926,NCT00453362,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3927,NCT03354663,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3928,NCT00617851,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3929,NCT00418938,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3930,NCT01625468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3931,NCT00507936,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3932,NCT00250575,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,NCT00000980,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,NCT00609323,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,NCT00481715,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3936,NCT00039962,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3937,NCT03242070,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3938,NCT02389855,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3939,NCT00157755,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3940,NCT02932878,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,NCT03060538,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3942,NCT00593983,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3943,NCT04577599,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3944,NCT03106233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3945,NCT00121979,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3946,NCT03259373,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3947,NCT02996877,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3948,NCT01058421,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3949,NCT04243343,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3950,NCT03596151,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3951,NCT03278626,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,NCT00102466,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3953,NCT02403466,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3954,NCT00007631,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3955,NCT02720510,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,NCT00982644,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3957,NCT02045043,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3958,NCT02059564,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,NCT00005014,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3960,NCT03286179,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3961,NCT03260920,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3962,NCT03464188,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3963,NCT03495284,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3964,NCT00866788,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3965,NCT03254199,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,NCT03344458,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3967,NCT00032890,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3968,NCT04023604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,NCT01177176,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3970,NCT04548895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,NCT02688660,0.0,0.0,0.0,0.0,1.0,0.0,0.0
