NCTId,tb27_0,tb27_NonProbabilitySample,tb27_ProbabilitySample
NCT01518881,1,0,0
NCT01518894,1,0,0
NCT01518907,1,0,0
NCT01518920,1,0,0
NCT01518946,1,0,0
NCT01518972,1,0,0
NCT01518985,1,0,0
NCT01519011,1,0,0
NCT01519063,1,0,0
NCT01519115,1,0,0
NCT01519141,0,1,0
NCT01519167,1,0,0
NCT01519206,1,0,0
NCT01519219,0,1,0
NCT01519232,0,0,1
NCT01519271,1,0,0
NCT01519297,1,0,0
NCT01519310,1,0,0
NCT01519323,1,0,0
NCT01519336,1,0,0
NCT01519349,1,0,0
NCT01519414,1,0,0
NCT01519427,1,0,0
NCT01519453,1,0,0
NCT01519479,1,0,0
NCT01519492,1,0,0
NCT01519531,1,0,0
NCT01519557,1,0,0
NCT01519570,1,0,0
NCT01519583,1,0,0
NCT01519596,1,0,0
NCT01519661,1,0,0
NCT01519687,1,0,0
NCT01519765,1,0,0
NCT01519778,1,0,0
NCT01519791,1,0,0
NCT01519804,1,0,0
NCT01519817,1,0,0
NCT01519869,1,0,0
NCT01519934,0,1,0
NCT01519960,1,0,0
NCT01519999,1,0,0
NCT01520038,1,0,0
NCT01520077,1,0,0
NCT01520116,1,0,0
NCT01520129,1,0,0
NCT01520207,1,0,0
NCT01520220,1,0,0
NCT01520298,1,0,0
NCT01520363,1,0,0
NCT01520389,1,0,0
NCT01520402,1,0,0
NCT01520441,1,0,0
NCT01520454,1,0,0
NCT01520519,1,0,0
NCT01520545,1,0,0
NCT01520558,1,0,0
NCT01520649,1,0,0
NCT01520662,1,0,0
NCT01520688,1,0,0
NCT01520714,1,0,0
NCT01520805,1,0,0
NCT01520896,1,0,0
NCT01520909,1,0,0
NCT01520922,1,0,0
NCT01520948,1,0,0
NCT01520974,1,0,0
NCT01520987,1,0,0
NCT01521000,1,0,0
NCT01521026,1,0,0
NCT01521039,0,1,0
NCT01521117,1,0,0
NCT01521130,1,0,0
NCT01521143,1,0,0
NCT01521325,1,0,0
NCT01521338,0,0,1
NCT01521429,0,1,0
NCT01521442,1,0,0
NCT01521507,1,0,0
NCT01521520,0,1,0
NCT01521546,1,0,0
NCT01521559,1,0,0
NCT01521598,1,0,0
NCT01521663,1,0,0
NCT01521728,1,0,0
NCT01521741,0,1,0
NCT01521793,1,0,0
NCT01521806,1,0,0
NCT01521923,1,0,0
NCT01521936,1,0,0
NCT01521949,1,0,0
NCT01522040,1,0,0
NCT01522131,1,0,0
NCT01522144,1,0,0
NCT01522170,0,1,0
NCT01522183,0,1,0
NCT01522196,1,0,0
NCT01522222,1,0,0
NCT01522235,1,0,0
NCT01522248,1,0,0
NCT01522261,1,0,0
NCT01522274,1,0,0
NCT01522287,1,0,0
NCT01522339,1,0,0
NCT01522378,1,0,0
NCT01522404,1,0,0
NCT01522417,1,0,0
NCT01522443,1,0,0
NCT01522456,1,0,0
NCT01522469,1,0,0
NCT01522495,1,0,0
NCT01522547,1,0,0
NCT01522560,1,0,0
NCT01522573,0,1,0
NCT01522651,1,0,0
NCT01522664,1,0,0
NCT01522677,1,0,0
NCT01522703,1,0,0
NCT01522742,0,1,0
NCT01522768,1,0,0
NCT01522820,1,0,0
NCT01522833,0,0,1
NCT01522872,1,0,0
NCT01522924,1,0,0
NCT01522937,1,0,0
NCT01522950,1,0,0
NCT01522963,1,0,0
NCT01522976,1,0,0
NCT01522989,1,0,0
NCT01523067,1,0,0
NCT01523080,1,0,0
NCT01523106,1,0,0
NCT01523171,1,0,0
NCT01523184,1,0,0
NCT01523223,1,0,0
NCT01523275,1,0,0
NCT01523366,1,0,0
NCT01523392,1,0,0
NCT01523444,1,0,0
NCT01523457,1,0,0
NCT01523496,1,0,0
NCT01523509,1,0,0
NCT01523535,1,0,0
NCT01523548,1,0,0
NCT01523587,1,0,0
NCT01523613,1,0,0
NCT01523691,1,0,0
NCT01523717,0,0,1
NCT01523769,1,0,0
NCT01523795,1,0,0
NCT01523821,1,0,0
NCT01523899,1,0,0
NCT01523964,1,0,0
NCT01523977,1,0,0
NCT01523990,1,0,0
NCT01524042,1,0,0
NCT01524068,1,0,0
NCT01524133,1,0,0
NCT01524146,0,1,0
NCT01524172,1,0,0
NCT01524185,1,0,0
NCT01524211,1,0,0
NCT01524224,1,0,0
NCT01524263,1,0,0
NCT01524276,0,1,0
NCT01524302,1,0,0
NCT01524406,1,0,0
NCT01524536,1,0,0
NCT01524549,0,1,0
NCT01524562,0,1,0
NCT01524575,1,0,0
NCT01524614,1,0,0
NCT01524627,1,0,0
NCT01524653,1,0,0
NCT01524666,0,1,0
NCT01524692,1,0,0
NCT01524705,1,0,0
NCT01524770,1,0,0
NCT01524783,1,0,0
NCT01524822,0,0,1
NCT01524835,0,1,0
NCT01524874,1,0,0
NCT01524887,1,0,0
NCT01524913,1,0,0
NCT01524978,1,0,0
NCT01524991,1,0,0
NCT01525004,1,0,0
NCT01525043,1,0,0
NCT01525069,1,0,0
NCT01525082,1,0,0
NCT01525095,0,1,0
NCT01525173,1,0,0
NCT01525225,1,0,0
NCT01525238,1,0,0
NCT01525303,1,0,0
NCT01525329,1,0,0
NCT01525355,0,1,0
NCT01525394,1,0,0
NCT01525407,1,0,0
NCT01525420,1,0,0
NCT01525433,1,0,0
NCT01525446,1,0,0
NCT01525485,0,0,1
NCT01525498,0,1,0
NCT01525550,1,0,0
NCT01525589,1,0,0
NCT01525602,1,0,0
NCT01525615,1,0,0
NCT01525628,1,0,0
NCT01525654,1,0,0
NCT01525680,1,0,0
NCT01525745,1,0,0
NCT01525797,0,0,1
NCT01525810,0,1,0
NCT01525849,1,0,0
NCT01525862,1,0,0
NCT01525875,1,0,0
NCT01525901,1,0,0
NCT01525927,1,0,0
NCT01525966,1,0,0
NCT01526005,0,1,0
NCT01526018,0,1,0
NCT01526057,1,0,0
NCT01526070,0,1,0
NCT01526096,1,0,0
NCT01526148,1,0,0
NCT01526213,1,0,0
NCT01526239,1,0,0
NCT01526265,1,0,0
NCT01526291,0,1,0
NCT01526343,1,0,0
NCT01526356,1,0,0
NCT01526473,1,0,0
NCT01526486,1,0,0
NCT01526538,1,0,0
NCT01526551,1,0,0
NCT01526590,1,0,0
NCT01526603,1,0,0
NCT01526681,0,1,0
NCT01526694,1,0,0
NCT01526733,1,0,0
NCT01526746,1,0,0
NCT01526772,0,0,1
NCT01526785,1,0,0
NCT01526824,1,0,0
NCT01526837,1,0,0
NCT01526889,1,0,0
NCT01526902,1,0,0
NCT01526928,1,0,0
NCT01526967,0,1,0
NCT01527006,1,0,0
NCT01527045,1,0,0
NCT01527136,1,0,0
NCT01527149,1,0,0
NCT01527162,1,0,0
NCT01527201,1,0,0
NCT01527292,1,0,0
NCT01527331,1,0,0
NCT01527344,0,1,0
NCT01527357,1,0,0
NCT01527435,0,1,0
NCT01527487,1,0,0
NCT01527500,1,0,0
NCT01527578,0,1,0
NCT01527591,1,0,0
NCT01527604,1,0,0
NCT01527617,1,0,0
NCT01527734,1,0,0
NCT01527747,1,0,0
NCT01527799,0,1,0
NCT01527838,1,0,0
NCT01527916,1,0,0
NCT01527942,1,0,0
NCT01527955,1,0,0
NCT01527981,1,0,0
NCT01527994,1,0,0
NCT01528020,1,0,0
NCT01528046,1,0,0
NCT01528072,1,0,0
NCT01528111,1,0,0
NCT01528137,1,0,0
NCT01528176,1,0,0
NCT01528215,1,0,0
NCT01528228,1,0,0
NCT01528241,1,0,0
NCT01528293,1,0,0
NCT01528345,1,0,0
NCT01528384,1,0,0
NCT01528449,1,0,0
NCT01528566,1,0,0
NCT01528592,1,0,0
NCT01528696,1,0,0
NCT01528709,1,0,0
NCT01528748,0,1,0
NCT01528761,1,0,0
NCT01528774,0,1,0
NCT01528787,1,0,0
NCT01528839,1,0,0
NCT01528865,1,0,0
NCT01528878,1,0,0
NCT01528891,1,0,0
NCT01528917,0,1,0
NCT01528982,1,0,0
NCT01529034,1,0,0
NCT01529047,1,0,0
NCT01529060,1,0,0
NCT01529086,0,0,1
NCT01529112,1,0,0
NCT01529138,1,0,0
NCT01529151,1,0,0
NCT01529268,1,0,0
NCT01529294,1,0,0
NCT01529307,1,0,0
NCT01529346,1,0,0
NCT01529385,1,0,0
NCT01529424,1,0,0
NCT01529437,1,0,0
NCT01529450,1,0,0
NCT01529463,0,1,0
NCT01529502,1,0,0
NCT01529515,1,0,0
NCT01529580,1,0,0
NCT01529593,1,0,0
NCT01529606,1,0,0
NCT01529684,1,0,0
NCT01529723,0,0,1
NCT01529788,1,0,0
NCT01529827,1,0,0
NCT01529853,1,0,0
NCT01529892,1,0,0
NCT01529931,1,0,0
NCT01529983,1,0,0
NCT01529996,1,0,0
NCT01530009,1,0,0
NCT01530022,1,0,0
NCT01530061,1,0,0
NCT01530126,1,0,0
NCT01530178,1,0,0
NCT01530191,0,1,0
NCT01530204,1,0,0
NCT01530256,1,0,0
NCT01530269,1,0,0
NCT01530321,1,0,0
NCT01530373,1,0,0
NCT01530386,1,0,0
NCT01530464,1,0,0
NCT01530477,1,0,0
NCT01530529,1,0,0
NCT01530542,1,0,0
NCT01530659,1,0,0
NCT01530763,1,0,0
NCT01530776,1,0,0
NCT01530815,1,0,0
NCT01530828,0,0,1
NCT01530854,0,1,0
NCT01530867,0,1,0
NCT01530880,1,0,0
NCT01530919,0,1,0
NCT01530945,0,1,0
NCT01530958,1,0,0
NCT01530984,1,0,0
NCT01530997,1,0,0
NCT01531088,1,0,0
NCT01531153,1,0,0
NCT01531205,1,0,0
NCT01531231,0,0,1
NCT01531257,0,1,0
NCT01531283,1,0,0
NCT01531296,0,0,1
NCT01531309,1,0,0
NCT01531361,1,0,0
NCT01531374,1,0,0
NCT01531387,1,0,0
NCT01531413,1,0,0
NCT01531439,1,0,0
NCT01531465,1,0,0
NCT01531504,1,0,0
NCT01531530,1,0,0
NCT01531582,1,0,0
NCT01531608,0,1,0
NCT01531647,1,0,0
NCT01531673,1,0,0
NCT01531686,0,1,0
NCT01531699,1,0,0
NCT01531842,1,0,0
NCT01531868,1,0,0
NCT01531881,0,0,1
NCT01531894,1,0,0
NCT01531959,1,0,0
NCT01531972,1,0,0
NCT01531998,1,0,0
NCT01532011,1,0,0
NCT01532089,1,0,0
NCT01532206,1,0,0
NCT01532232,0,0,1
NCT01532258,1,0,0
NCT01532271,0,1,0
NCT01532310,0,1,0
NCT01532336,1,0,0
NCT01532349,1,0,0
NCT01532362,1,0,0
NCT01532414,1,0,0
NCT01532440,1,0,0
NCT01532479,0,0,1
NCT01532518,1,0,0
NCT01532596,1,0,0
NCT01532622,1,0,0
NCT01532635,1,0,0
NCT01532648,1,0,0
NCT01532687,1,0,0
NCT01532752,1,0,0
NCT01532791,0,1,0
NCT01532817,1,0,0
NCT01532830,1,0,0
NCT01532869,1,0,0
NCT01532908,1,0,0
NCT01532934,1,0,0
NCT01532960,1,0,0
NCT01532986,1,0,0
NCT01532999,1,0,0
NCT01533103,1,0,0
NCT01533155,1,0,0
NCT01533181,1,0,0
NCT01533194,1,0,0
NCT01533207,1,0,0
NCT01533246,1,0,0
NCT01533259,1,0,0
NCT01533376,1,0,0
NCT01533415,1,0,0
NCT01533428,1,0,0
NCT01533480,1,0,0
NCT01533493,1,0,0
NCT01533506,1,0,0
NCT01533519,1,0,0
NCT01533571,1,0,0
NCT01533610,1,0,0
NCT01533636,0,1,0
NCT01533675,1,0,0
NCT01533688,1,0,0
NCT01533753,1,0,0
NCT01533831,1,0,0
NCT01533870,1,0,0
NCT01533896,1,0,0
NCT01533922,1,0,0
NCT01533935,1,0,0
NCT01533948,1,0,0
NCT01533974,1,0,0
NCT01533987,1,0,0
NCT01534039,1,0,0
NCT01534052,1,0,0
NCT01534078,1,0,0
NCT01534104,1,0,0
NCT01534117,1,0,0
NCT01534143,1,0,0
NCT01534195,1,0,0
NCT01534208,1,0,0
NCT01534234,1,0,0
NCT01534247,1,0,0
NCT01534260,1,0,0
NCT01534273,1,0,0
NCT01534286,1,0,0
NCT01534338,1,0,0
NCT01534377,1,0,0
NCT01534416,1,0,0
NCT01534429,0,1,0
NCT01534468,1,0,0
NCT01534481,1,0,0
NCT01534494,1,0,0
NCT01534520,1,0,0
NCT01534598,1,0,0
NCT01534624,1,0,0
NCT01534637,1,0,0
NCT01534650,0,1,0
NCT01534663,1,0,0
NCT01534676,1,0,0
NCT01534689,1,0,0
NCT01534715,1,0,0
NCT01534806,1,0,0
NCT01534819,0,0,1
NCT01534897,1,0,0
NCT01534910,1,0,0
NCT01534923,0,1,0
NCT01534975,1,0,0
NCT01535040,1,0,0
NCT01535053,1,0,0
NCT01535066,1,0,0
NCT01535131,1,0,0
NCT01535157,1,0,0
NCT01535235,1,0,0
NCT01535248,0,1,0
NCT01535274,1,0,0
NCT01535287,1,0,0
NCT01535326,1,0,0
NCT01535339,0,1,0
NCT01535352,1,0,0
NCT01535365,1,0,0
NCT01535430,0,1,0
NCT01535456,1,0,0
NCT01535482,1,0,0
NCT01535495,1,0,0
NCT01535508,1,0,0
NCT01535547,1,0,0
NCT01535573,1,0,0
NCT01535651,1,0,0
NCT01535664,0,1,0
NCT01535742,1,0,0
NCT01535794,0,1,0
NCT01535807,1,0,0
NCT01535820,1,0,0
NCT01535833,1,0,0
NCT01535885,1,0,0
NCT01535898,0,1,0
NCT01535911,1,0,0
NCT01535924,1,0,0
NCT01535937,1,0,0
NCT01535950,1,0,0
NCT01535963,0,1,0
NCT01535976,1,0,0
NCT01536015,1,0,0
NCT01536041,1,0,0
NCT01536054,1,0,0
NCT01536067,1,0,0
NCT01536145,1,0,0
NCT01536171,0,1,0
NCT01536197,0,1,0
NCT01536236,1,0,0
NCT01536249,1,0,0
NCT01536340,0,1,0
NCT01536392,1,0,0
NCT01536418,1,0,0
NCT01536444,1,0,0
NCT01536457,0,1,0
NCT01536496,1,0,0
NCT01536509,1,0,0
NCT01536522,1,0,0
NCT01536535,1,0,0
NCT01536704,1,0,0
NCT01536730,1,0,0
NCT01536743,1,0,0
NCT01536782,1,0,0
NCT01536795,1,0,0
NCT01536821,0,1,0
NCT01536873,1,0,0
NCT01536886,1,0,0
NCT01536899,0,1,0
NCT01536912,0,1,0
NCT01536925,0,1,0
NCT01536938,1,0,0
NCT01536951,1,0,0
NCT01536977,1,0,0
NCT01536990,0,1,0
NCT01537003,1,0,0
NCT01537016,1,0,0
NCT01537029,1,0,0
NCT01537042,1,0,0
NCT01537068,1,0,0
NCT01537081,1,0,0
NCT01537094,1,0,0
NCT01537107,1,0,0
NCT01537133,1,0,0
NCT01537159,0,1,0
NCT01537185,1,0,0
NCT01537211,1,0,0
NCT01537237,0,0,1
NCT01537289,1,0,0
NCT01537302,1,0,0
NCT01537315,1,0,0
NCT01537328,1,0,0
NCT01537354,1,0,0
NCT01537367,1,0,0
NCT01537393,1,0,0
NCT01537419,1,0,0
NCT01537432,1,0,0
NCT01537471,1,0,0
NCT01537484,1,0,0
NCT01537497,1,0,0
NCT01537510,1,0,0
NCT01537549,1,0,0
NCT01537640,1,0,0
NCT01537679,1,0,0
NCT01537705,1,0,0
NCT01537744,1,0,0
NCT01537783,1,0,0
NCT01537796,1,0,0
NCT01537809,1,0,0
NCT01537835,1,0,0
NCT01537861,1,0,0
NCT01537874,1,0,0
NCT01537887,1,0,0
NCT01537926,1,0,0
NCT01537939,1,0,0
NCT01537978,1,0,0
NCT01538056,1,0,0
NCT01538095,1,0,0
NCT01538199,1,0,0
NCT01538264,0,1,0
NCT01538407,1,0,0
NCT01538459,1,0,0
NCT01538472,1,0,0
NCT01538537,1,0,0
NCT01538563,1,0,0
NCT01538615,1,0,0
NCT01538628,1,0,0
NCT01538680,1,0,0
NCT01538693,1,0,0
NCT01538719,1,0,0
NCT01538745,1,0,0
NCT01538810,0,1,0
NCT01538823,0,1,0
NCT01538836,1,0,0
NCT01538862,1,0,0
NCT01538966,1,0,0
NCT01539005,0,1,0
NCT01539096,1,0,0
NCT01539109,1,0,0
NCT01539135,1,0,0
NCT01539148,0,1,0
NCT01539174,1,0,0
NCT01539239,1,0,0
NCT01539278,1,0,0
NCT01539291,1,0,0
NCT01539317,1,0,0
NCT01539343,1,0,0
NCT01539382,1,0,0
NCT01539395,0,1,0
NCT01539421,1,0,0
NCT01539447,1,0,0
NCT01539473,1,0,0
NCT01539486,0,1,0
NCT01539499,0,1,0
NCT01539512,1,0,0
NCT01539525,1,0,0
NCT01539538,1,0,0
NCT01539564,1,0,0
NCT01539590,1,0,0
NCT01539629,0,1,0
NCT01539642,1,0,0
NCT01539655,1,0,0
NCT01539694,1,0,0
NCT01539720,1,0,0
NCT01539759,1,0,0
NCT01539772,0,1,0
NCT01539811,1,0,0
NCT01539941,1,0,0
NCT01539954,0,1,0
NCT01539993,0,1,0
NCT01540071,1,0,0
NCT01540175,0,1,0
NCT01540253,1,0,0
NCT01540318,1,0,0
NCT01540370,0,1,0
NCT01540396,1,0,0
NCT01540409,1,0,0
NCT01540422,0,1,0
NCT01540474,1,0,0
NCT01540500,1,0,0
NCT01540513,1,0,0
NCT01540526,1,0,0
NCT01540565,1,0,0
NCT01540578,0,1,0
NCT01540643,0,1,0
NCT01540682,1,0,0
NCT01540695,0,0,1
NCT01540721,1,0,0
NCT01540734,1,0,0
NCT01540773,1,0,0
NCT01540851,1,0,0
NCT01540864,1,0,0
NCT01540929,0,1,0
NCT01540955,1,0,0
NCT01540981,1,0,0
NCT01540994,1,0,0
NCT01541033,0,1,0
NCT01541215,1,0,0
NCT01541254,1,0,0
NCT01541293,1,0,0
NCT01541306,0,1,0
NCT01541319,0,1,0
NCT01541332,1,0,0
NCT01541358,1,0,0
NCT01541384,1,0,0
NCT01541397,1,0,0
NCT01541436,1,0,0
NCT01541462,1,0,0
NCT01541514,0,0,1
NCT01541553,1,0,0
NCT01541592,1,0,0
NCT01541618,0,0,1
NCT01541644,1,0,0
NCT01541657,1,0,0
NCT01541670,1,0,0
NCT01541722,0,1,0
NCT01541748,0,1,0
NCT01541761,1,0,0
NCT01541774,1,0,0
NCT01541800,0,1,0
NCT01541826,1,0,0
NCT01541917,1,0,0
NCT01542008,1,0,0
NCT01542021,1,0,0
NCT01542034,1,0,0
NCT01542047,1,0,0
NCT01542151,1,0,0
NCT01542203,0,1,0
NCT01542229,1,0,0
NCT01542255,1,0,0
NCT01542307,1,0,0
NCT01542320,1,0,0
NCT01542359,1,0,0
NCT01542372,1,0,0
NCT01542502,1,0,0
NCT01542515,0,1,0
NCT01542528,1,0,0
NCT01542541,1,0,0
NCT01542580,0,1,0
NCT01542632,1,0,0
NCT01542645,1,0,0
NCT01542671,1,0,0
NCT01542684,1,0,0
NCT01542736,1,0,0
NCT01542788,1,0,0
NCT01542814,0,0,1
NCT01542840,0,1,0
NCT01542866,1,0,0
NCT01542879,1,0,0
NCT01542892,1,0,0
NCT01542918,1,0,0
NCT01542983,1,0,0
NCT01543074,1,0,0
NCT01543087,1,0,0
NCT01543152,1,0,0
NCT01543178,1,0,0
NCT01543204,1,0,0
NCT01543217,1,0,0
NCT01543230,1,0,0
NCT01543295,0,1,0
NCT01543438,1,0,0
NCT01543490,1,0,0
NCT01543568,1,0,0
NCT01543607,1,0,0
NCT01543620,0,0,1
NCT01543633,1,0,0
NCT01543659,1,0,0
NCT01543672,1,0,0
NCT01543685,1,0,0
NCT01543698,1,0,0
NCT01543750,1,0,0
NCT01543763,1,0,0
NCT01543776,1,0,0
NCT01543828,1,0,0
NCT01543919,1,0,0
NCT01543958,1,0,0
NCT01543971,1,0,0
NCT01543997,1,0,0
NCT01544010,1,0,0
NCT01544036,1,0,0
NCT01544049,0,1,0
NCT01544062,1,0,0
NCT01544088,1,0,0
NCT01544101,1,0,0
NCT01544114,1,0,0
NCT01544127,1,0,0
NCT01544140,1,0,0
NCT01544153,1,0,0
NCT01544166,1,0,0
NCT01544218,0,1,0
NCT01544283,1,0,0
NCT01544322,1,0,0
NCT01544335,0,1,0
NCT01544348,1,0,0
NCT01544361,1,0,0
NCT01544374,1,0,0
NCT01544387,1,0,0
NCT01544465,1,0,0
NCT01544491,1,0,0
NCT01544504,1,0,0
NCT01544530,1,0,0
NCT01544595,1,0,0
NCT01544660,0,1,0
NCT01544673,1,0,0
NCT01544764,1,0,0
NCT01544816,1,0,0
NCT01544868,1,0,0
NCT01544881,1,0,0
NCT01544998,1,0,0
NCT01545037,1,0,0
NCT01545050,1,0,0
NCT01545076,1,0,0
NCT01545141,1,0,0
NCT01545154,0,1,0
NCT01545167,0,1,0
NCT01545193,0,0,1
NCT01545232,1,0,0
NCT01545310,1,0,0
NCT01545336,1,0,0
NCT01545349,1,0,0
NCT01545362,0,1,0
NCT01545375,1,0,0
NCT01545440,1,0,0
NCT01545453,1,0,0
NCT01545466,1,0,0
NCT01545492,0,1,0
NCT01545518,1,0,0
NCT01545531,0,1,0
NCT01545570,1,0,0
NCT01545596,1,0,0
NCT01545609,1,0,0
NCT01545622,0,1,0
NCT01545648,1,0,0
NCT01545674,0,1,0
NCT01545700,1,0,0
NCT01545713,0,0,1
NCT01545765,1,0,0
NCT01545830,1,0,0
NCT01545843,1,0,0
NCT01545934,1,0,0
NCT01545947,1,0,0
NCT01545960,0,0,1
NCT01545973,0,0,1
NCT01545986,1,0,0
NCT01546038,1,0,0
NCT01546103,1,0,0
NCT01546142,1,0,0
NCT01546155,1,0,0
NCT01546168,1,0,0
NCT01546194,0,0,1
NCT01546207,1,0,0
NCT01546285,1,0,0
NCT01546298,0,1,0
NCT01546311,0,1,0
NCT01546324,0,1,0
NCT01546350,1,0,0
NCT01546363,0,1,0
NCT01546389,1,0,0
NCT01546454,1,0,0
NCT01546519,1,0,0
NCT01546532,1,0,0
NCT01546545,0,1,0
NCT01546558,1,0,0
NCT01546571,1,0,0
NCT01546584,1,0,0
NCT01546597,1,0,0
NCT01546636,1,0,0
NCT01546675,1,0,0
NCT01546714,0,1,0
NCT01546727,1,0,0
NCT01546753,1,0,0
NCT01546766,0,1,0
NCT01546818,1,0,0
NCT01546831,1,0,0
NCT01546844,1,0,0
NCT01546857,1,0,0
NCT01546870,0,1,0
NCT01546883,1,0,0
NCT01546948,1,0,0
NCT01546987,1,0,0
NCT01547000,1,0,0
NCT01547013,0,1,0
NCT01547052,1,0,0
NCT01547065,0,1,0
NCT01547117,1,0,0
NCT01547130,1,0,0
NCT01547169,1,0,0
NCT01547182,1,0,0
NCT01547273,1,0,0
NCT01547286,1,0,0
NCT01547299,1,0,0
NCT01547325,1,0,0
NCT01547351,0,1,0
NCT01547364,1,0,0
NCT01547390,1,0,0
NCT01547403,0,1,0
NCT01547429,1,0,0
NCT01547442,1,0,0
NCT01547468,1,0,0
NCT01547481,0,1,0
NCT01547494,1,0,0
NCT01547546,1,0,0
NCT01547637,1,0,0
NCT01547676,1,0,0
NCT01547728,1,0,0
NCT01547741,1,0,0
NCT01547754,1,0,0
NCT01547767,1,0,0
NCT01547780,1,0,0
NCT01547793,1,0,0
NCT01547806,1,0,0
NCT01547832,1,0,0
NCT01547845,1,0,0
NCT01547871,1,0,0
NCT01547884,0,1,0
NCT01547936,0,1,0
NCT01547949,1,0,0
NCT01547962,1,0,0
NCT01547988,1,0,0
NCT01548040,1,0,0
NCT01548105,0,0,1
NCT01548144,1,0,0
NCT01548183,1,0,0
NCT01548196,1,0,0
NCT01548222,0,1,0
NCT01548287,1,0,0
NCT01548300,0,1,0
NCT01548352,0,0,1
NCT01548417,1,0,0
NCT01548430,1,0,0
NCT01548547,1,0,0
NCT01548560,1,0,0
NCT01548573,1,0,0
NCT01548625,0,1,0
NCT01548638,1,0,0
NCT01548651,1,0,0
NCT01548690,1,0,0
NCT01548716,0,1,0
NCT01548742,1,0,0
NCT01548768,1,0,0
NCT01548781,1,0,0
NCT01548807,1,0,0
NCT01548885,1,0,0
NCT01549002,1,0,0
NCT01549041,1,0,0
NCT01549171,0,0,1
NCT01549223,1,0,0
NCT01549314,0,1,0
NCT01549366,1,0,0
NCT01549431,1,0,0
NCT01549522,0,1,0
NCT01549535,1,0,0
NCT01549548,1,0,0
NCT01549561,1,0,0
NCT01549587,1,0,0
NCT01549600,1,0,0
NCT01549613,1,0,0
NCT01549652,1,0,0
NCT01549756,0,1,0
NCT01549834,1,0,0
NCT01549860,1,0,0
NCT01549873,1,0,0
NCT01549886,1,0,0
NCT01549899,1,0,0
NCT01549912,0,0,1
NCT01549925,1,0,0
NCT01549951,1,0,0
NCT01549964,1,0,0
NCT01549977,1,0,0
NCT01550003,1,0,0
NCT01550029,1,0,0
NCT01550094,0,1,0
NCT01550120,0,1,0
NCT01550133,1,0,0
NCT01550172,1,0,0
NCT01550185,1,0,0
NCT01550224,1,0,0
NCT01550263,0,0,1
NCT01550302,1,0,0
NCT01550315,1,0,0
NCT01550328,0,1,0
NCT01550341,1,0,0
NCT01550367,1,0,0
NCT01550380,1,0,0
NCT01550432,1,0,0
NCT01550458,1,0,0
NCT01550471,1,0,0
NCT01550484,1,0,0
NCT01550497,1,0,0
NCT01550510,1,0,0
NCT01550523,1,0,0
NCT01550536,1,0,0
NCT01550575,0,1,0
NCT01550666,1,0,0
NCT01550705,1,0,0
NCT01550718,1,0,0
NCT01550731,1,0,0
NCT01550744,1,0,0
NCT01550757,1,0,0
NCT01550770,1,0,0
NCT01550783,1,0,0
NCT01550796,1,0,0
NCT01550822,1,0,0
NCT01550835,1,0,0
NCT01550861,1,0,0
NCT01550913,1,0,0
NCT01550939,1,0,0
NCT01550952,0,1,0
NCT01551004,1,0,0
NCT01551030,1,0,0
NCT01551043,1,0,0
NCT01551056,1,0,0
NCT01551082,0,1,0
NCT01551095,1,0,0
NCT01551108,1,0,0
NCT01551186,1,0,0
NCT01551199,1,0,0
NCT01551264,1,0,0
NCT01551303,1,0,0
NCT01551316,1,0,0
NCT01551329,1,0,0
NCT01551420,1,0,0
NCT01551433,0,1,0
NCT01551472,0,1,0
NCT01551498,1,0,0
NCT01551550,1,0,0
NCT01551576,0,1,0
NCT01551615,1,0,0
NCT01551693,1,0,0
NCT01551732,1,0,0
NCT01551745,1,0,0
NCT01551797,1,0,0
NCT01551849,0,1,0
NCT01551888,1,0,0
NCT01551953,1,0,0
NCT01551979,1,0,0
NCT01551992,1,0,0
NCT01552213,1,0,0
NCT01552226,1,0,0
NCT01552343,1,0,0
NCT01552356,1,0,0
NCT01552369,1,0,0
NCT01552408,1,0,0
NCT01552434,1,0,0
NCT01552447,1,0,0
NCT01552460,0,1,0
NCT01552473,1,0,0
NCT01552499,1,0,0
NCT01552551,1,0,0
NCT01552577,0,1,0
NCT01552603,1,0,0
NCT01552616,1,0,0
NCT01552642,1,0,0
NCT01552668,1,0,0
NCT01552681,1,0,0
NCT01552694,1,0,0
NCT01552759,1,0,0
NCT01552772,1,0,0
NCT01552798,1,0,0
NCT01552863,1,0,0
NCT01552889,1,0,0
NCT01552902,1,0,0
NCT01552915,1,0,0
NCT01553019,1,0,0
NCT01553058,1,0,0
NCT01553071,1,0,0
NCT01553084,1,0,0
NCT01553097,0,1,0
NCT01553110,0,1,0
NCT01553123,1,0,0
NCT01553136,1,0,0
NCT01553149,1,0,0
NCT01553188,1,0,0
NCT01553201,1,0,0
NCT01553214,1,0,0
NCT01553240,1,0,0
NCT01553318,1,0,0
NCT01553461,1,0,0
NCT01553474,1,0,0
NCT01553539,1,0,0
NCT01553578,1,0,0
NCT01553591,1,0,0
NCT01553630,1,0,0
NCT01553682,1,0,0
NCT01553747,1,0,0
NCT01553825,0,0,1
NCT01553851,1,0,0
NCT01553916,1,0,0
NCT01553942,1,0,0
NCT01553955,1,0,0
NCT01554020,1,0,0
NCT01554215,1,0,0
NCT01554241,1,0,0
NCT01554254,1,0,0
NCT01554267,1,0,0
NCT01554371,1,0,0
NCT01554397,1,0,0
NCT01554410,1,0,0
