,NCTId,InterventionBrowseLeafId
1142,NCT00049439,M260518
9142,NCT04469530,M260518
6467,NCT01118026,M260518
130,NCT00237263,M260511
6590,NCT01158950,M260511
1215,NCT00143026,M260511
8852,NCT03723395,M260506
1697,NCT01605773,M260506
1660,NCT01490658,M260506
1647,NCT01489644,M260506
3041,NCT00399711,M260506
8251,NCT01649947,M260505
5645,NCT02655458,M260505
8680,NCT01902225,M260494
3816,NCT00106431,M260494
3487,NCT01482962,M260494
5008,NCT01435941,M260491
4670,NCT01332500,M260491
1206,NCT01888718,M260490
8588,NCT02360644,M260490
3964,NCT00866788,M260490
2172,NCT04337138,M260477
6876,NCT01698879,M260477
6903,NCT01039363,M260477
1201,NCT02312037,M260477
8950,NCT03900949,M260477
9025,NCT04569747,M260476
1695,NCT00833963,M260476
6703,NCT02286843,M260476
9531,NCT04108858,M260476
6766,NCT04329065,M260476
6021,NCT03387553,M260476
6302,NCT00508586,M260466
6137,NCT00911248,M260466
7659,NCT01999868,M26045
1531,NCT03261882,M260209
3796,NCT01063959,M260209
5752,NCT03881020,M260209
4351,NCT03159234,M260209
4914,NCT00688298,M260209
7326,NCT01556581,M260209
6743,NCT03221777,M260209
1344,NCT01599598,M260209
7352,NCT03065101,M260209
8067,NCT04332172,M260209
4596,NCT04163224,M260209
1553,NCT02228967,M260209
2252,NCT02063178,M260209
8621,NCT04563520,M260163
1975,NCT00710619,M260163
2579,NCT00108797,M260163
6251,NCT04203186,M25965
6282,NCT00298610,M25965
4291,NCT03278808,M25965
4450,NCT00984256,M25965
4768,NCT01622959,M25958
8225,NCT04204447,M25958
8241,NCT00332228,M25958
2259,NCT01857245,M25958
1028,NCT00809627,M25958
9269,NCT04340622,M25958
5650,NCT04251208,M25958
8228,NCT00879996,M25958
6697,NCT03305055,M25958
4764,NCT01843751,M25958
5276,NCT00124358,M25958
3485,NCT02880540,M25958
5430,NCT01442493,M25958
8358,NCT00007527,M25958
5116,NCT00798538,M25958
8131,NCT00481182,M25958
4048,NCT00235729,M25958
2850,NCT03681769,M25958
8134,NCT00000273,M25958
3480,NCT00506597,M259541
4124,NCT01523977,M259541
9654,NCT04017936,M25946
9483,NCT04150913,M25946
8971,NCT04182334,M259436
3732,NCT03059004,M259436
4312,NCT03430973,M259436
1642,NCT01640171,M259142
3330,NCT01027611,M259142
6111,NCT01372644,M259088
8409,NCT01253161,M259088
7828,NCT01374906,M259088
5226,NCT01252251,M259088
9006,NCT04584710,M259074
7133,NCT01484184,M259040
6962,NCT01429077,M259040
1477,NCT02195505,M258959
1574,NCT01557868,M258959
1607,NCT02195544,M258959
8950,NCT03900949,M258950
1413,NCT03591510,M258950
1640,NCT03756025,M258860
6435,NCT02888912,M258860
7473,NCT00446979,M258860
5637,NCT03822403,M258860
3870,NCT01486264,M258642
56,NCT01287247,M258642
9159,NCT04451382,M258642
7011,NCT01464307,M258642
4610,NCT03640312,M258635
2288,NCT00930995,M258635
9673,NCT04002440,M258635
1597,NCT00320970,M258635
4760,NCT03251911,M258634
3920,NCT00389779,M258631
3682,NCT00389675,M258631
4139,NCT00364026,M258631
3733,NCT00353574,M258631
3744,NCT00330369,M258631
2035,NCT03978234,M258543
6461,NCT00856999,M258543
6843,NCT00711087,M258543
9159,NCT04451382,M258543
6192,NCT03821402,M258543
4662,NCT01427400,M258543
7277,NCT03236012,M258543
1222,NCT04349176,M258543
7011,NCT01464307,M258543
2310,NCT00976443,M258543
3870,NCT01486264,M258543
5024,NCT00430196,M258543
4905,NCT01803464,M258543
9510,NCT04124939,M258543
1704,NCT00384371,M258543
9310,NCT04305743,M258543
1737,NCT01262339,M258543
4385,NCT02351544,M258543
1068,NCT04075578,M258543
1848,NCT00814905,M2584
8555,NCT03560232,M2584
9907,NCT03823911,M258392
2636,NCT03791814,M258392
2903,NCT00826839,M258382
3826,NCT00732147,M258370
1616,NCT03866434,M258332
142,NCT02252159,M258332
7893,NCT00002305,M2583
7894,NCT00002074,M2583
2326,NCT04018417,M2583
7895,NCT00002306,M2583
1325,NCT00662012,M2583
3762,NCT03935828,M2583
1328,NCT00657618,M2583
1923,NCT00037206,M2583
3837,NCT01814722,M258283
3664,NCT01261325,M258077
9223,NCT04379011,M258077
4319,NCT04274907,M257987
9183,NCT04419389,M257987
5979,NCT04512105,M257987
8174,NCT02992522,M257987
9349,NCT04273139,M257987
4771,NCT04509622,M257987
9407,NCT04229979,M257987
8273,NCT03069352,M257987
9840,NCT03874052,M257987
8778,NCT04086264,M257987
9845,NCT03867682,M257987
5008,NCT01435941,M257909
4670,NCT01332500,M257909
9399,NCT04235686,M2578
9389,NCT04240756,M2578
1366,NCT02478788,M2578
4227,NCT04132557,M2578
9929,NCT03810703,M2578
9470,NCT04170738,M2578
5377,NCT00248092,M2578
8421,NCT00553319,M2578
1216,NCT03893032,M2578
8607,NCT00228046,M2578
7872,NCT04027218,M257783
4308,NCT04597437,M25770
5244,NCT01156701,M25770
5848,NCT00778414,M2576
1323,NCT02387203,M2576
8941,NCT01511107,M2576
5844,NCT00778544,M2576
2737,NCT03211156,M2576
2773,NCT01723059,M2576
7520,NCT00396526,M2576
3147,NCT02707042,M2576
2477,NCT03702270,M2576
7237,NCT01434173,M2576
7519,NCT00513500,M2576
2491,NCT03702283,M2576
7215,NCT00407394,M2576
7249,NCT01232881,M257503
8269,NCT04117022,M257387
8420,NCT02944578,M257387
5122,NCT01859858,M257387
1181,NCT02543931,M257387
3532,NCT01388439,M25733
5244,NCT01156701,M25733
8256,NCT02717754,M25733
6636,NCT01286142,M25733
7115,NCT00111163,M2573
7488,NCT02894294,M2573
6933,NCT01955382,M2573
7186,NCT04370977,M2573
9877,NCT03848403,M257236
6920,NCT04537689,M257236
5974,NCT04589611,M2572
7604,NCT03357224,M257197
1959,NCT02748889,M257197
5291,NCT03050814,M257197
9213,NCT04387084,M257197
7816,NCT02431208,M257197
3738,NCT03256344,M257197
8696,NCT03614949,M257197
9143,NCT04467723,M257197
4831,NCT02599454,M257197
9912,NCT03821246,M257197
4836,NCT04169867,M257197
3697,NCT00368134,M257072
4410,NCT00806910,M257061
4467,NCT01954290,M257061
8727,NCT00085124,M256956
5008,NCT01435941,M256880
4670,NCT01332500,M256880
6196,NCT01076504,M256879
2409,NCT01364805,M256870
8304,NCT00380068,M256866
7785,NCT04393246,M256866
5910,NCT01794078,M256866
1467,NCT01093885,M256866
9907,NCT03823911,M256848
6153,NCT00716469,M256386
2663,NCT01924273,M256386
1693,NCT01782898,M256340
8812,NCT01265953,M256339
3334,NCT01789814,M256171
1436,NCT01465503,M256171
2201,NCT00456248,M256088
7237,NCT01434173,M256051
8590,NCT00245453,M256051
9554,NCT04090684,M25596
9142,NCT04469530,M25596
6167,NCT00527982,M25596
1217,NCT00183807,M25596
5150,NCT02172040,M25596
2211,NCT02934191,M25596
3967,NCT00032890,M25596
1968,NCT03009019,M25596
1095,NCT00620867,M25596
1973,NCT03006276,M25596
6558,NCT00424294,M25596
4386,NCT03185871,M25596
8045,NCT00061906,M25596
6711,NCT01425476,M25596
1509,NCT00159484,M25596
5189,NCT02979197,M25596
5510,NCT00340600,M25594
1730,NCT01511393,M25584
2163,NCT03508739,M25584
69,NCT02857764,M25584
8395,NCT03921242,M25584
4538,NCT01524705,M25584
9504,NCT04128995,M25584
7012,NCT03712098,M25584
8893,NCT01664624,M25584
3478,NCT00013910,M25584
9651,NCT04019197,M25584
2878,NCT01676116,M25584
5651,NCT02683187,M25584
7756,NCT01413126,M25584
1003,NCT03363464,M25584
3840,NCT02750930,M25584
8388,NCT04300049,M25584
8424,NCT01729299,M25584
7243,NCT03358563,M25583
4971,NCT02694978,M25583
5980,NCT04363164,M25583
7901,NCT02359097,M25583
6850,NCT02286921,M25583
8723,NCT02189889,M25583
5849,NCT02297126,M2558
7062,NCT00862095,M2558
5694,NCT03789097,M255700
4160,NCT00100581,M255637
3936,NCT00039962,M255637
2932,NCT00502788,M255637
4198,NCT00088504,M255637
3918,NCT00040027,M255637
7170,NCT01508130,M255637
3490,NCT01648140,M255637
8479,NCT01625793,M255637
5228,NCT02729103,M255633
8063,NCT00604214,M255509
1133,NCT03078751,M255504
2254,NCT02236572,M255504
6302,NCT00508586,M255504
1120,NCT04460911,M255504
7954,NCT00316836,M255504
3865,NCT01760980,M255504
9025,NCT04569747,M255504
3592,NCT03361800,M255504
6553,NCT04392557,M255363
8893,NCT01664624,M255363
7391,NCT04094298,M255141
5370,NCT02201212,M255
1437,NCT03875651,M255
4124,NCT01523977,M255
4063,NCT00180479,M255
3877,NCT02173379,M255
4122,NCT00856856,M255
1480,NCT00916695,M255
2254,NCT02236572,M255
1065,NCT01589978,M255
3539,NCT00150046,M255
6926,NCT01510327,M255
9120,NCT04485559,M255
2281,NCT01878786,M255
8770,NCT00124280,M255
7596,NCT01661283,M255
4314,NCT03355794,M255
7027,NCT01500434,M255
5187,NCT01636466,M255
8466,NCT00574769,M255
5226,NCT01252251,M255
7409,NCT03168776,M255
7355,NCT03386539,M255
7437,NCT00823212,M255
6580,NCT00157586,M254905
8234,NCT00176462,M2549
5292,NCT01655043,M2547
5910,NCT01794078,M2547
2338,NCT03240068,M254637
59,NCT02867722,M2541
8574,NCT03483441,M2541
4951,NCT04055688,M2541
2097,NCT03327831,M2541
8465,NCT00408200,M254054
5663,NCT01873131,M254051
6353,NCT00482612,M254051
9166,NCT04440007,M254051
3106,NCT00287521,M254051
7643,NCT00386100,M254051
5954,NCT00506389,M254051
8690,NCT00410904,M254051
7237,NCT01434173,M254032
3762,NCT03935828,M254032
4210,NCT01701349,M253994
2163,NCT03508739,M253843
4098,NCT02887183,M253843
9161,NCT04448834,M253811
4524,NCT00299065,M253775
7449,NCT02878382,M253774
3807,NCT00551200,M253757
69,NCT02857764,M252914
5333,NCT00904046,M252914
7916,NCT01006018,M252914
2486,NCT00203996,M252914
2202,NCT00663143,M252914
8674,NCT00764517,M252657
5475,NCT02045459,M252616
3353,NCT04022434,M252611
8286,NCT03817931,M252591
3797,NCT02479620,M252530
4363,NCT02479555,M252530
5214,NCT04275180,M252367
7229,NCT04330326,M252284
8082,NCT00397735,M252284
1013,NCT01241513,M252284
8223,NCT00775476,M252284
8881,NCT03241732,M252284
9332,NCT04291066,M252284
8755,NCT00903695,M252284
1552,NCT02911285,M252284
7457,NCT02791945,M252284
5531,NCT02362425,M252284
1689,NCT00822263,M252284
7125,NCT04481048,M252284
8269,NCT04117022,M252284
140,NCT01370954,M252284
2956,NCT00767039,M251624
5417,NCT03431831,M251196
2196,NCT00314158,M251124
1290,NCT00121147,M251124
1322,NCT00121316,M251121
1326,NCT00232011,M251121
1220,NCT00130364,M251121
1285,NCT00139581,M251121
3670,NCT00232115,M251121
5205,NCT00120302,M251121
1327,NCT00231998,M251121
1295,NCT00150059,M251121
3042,NCT00208026,M251121
3229,NCT00395304,M251
7651,NCT01802723,M251
4039,NCT01192178,M251
4144,NCT01110200,M251
4526,NCT01431924,M251
5195,NCT01387178,M251
1131,NCT01623544,M251
6596,NCT01381406,M251
1470,NCT01921127,M251
2645,NCT01228214,M2506
2857,NCT01231165,M2506
6574,NCT00777296,M2505
4084,NCT00000641,M2505
6583,NCT03905642,M2505
6212,NCT02481310,M250220
1229,NCT01287351,M250
6596,NCT01381406,M250
1470,NCT01921127,M250
5195,NCT01387178,M250
4144,NCT01110200,M250
4039,NCT01192178,M250
3229,NCT00395304,M250
1131,NCT01623544,M250
4526,NCT01431924,M250
4273,NCT02889809,M250
4934,NCT00141908,M249766
1546,NCT01108848,M24952
1677,NCT00432510,M24952
1227,NCT04530136,M24952
5602,NCT01134510,M24952
4214,NCT02316353,M24952
7443,NCT00675714,M249339
8894,NCT02754687,M249339
6596,NCT01381406,M249
4144,NCT01110200,M249
3229,NCT00395304,M249
4526,NCT01431924,M249
1470,NCT01921127,M249
4039,NCT01192178,M249
5195,NCT01387178,M249
1131,NCT01623544,M249
7508,NCT04092257,M248784
1318,NCT04073719,M248784
9981,NCT03775590,M248784
6488,NCT04365270,M248784
7813,NCT02216123,M2485
7894,NCT00002074,M2485
2326,NCT04018417,M2485
7893,NCT00002305,M2485
3598,NCT02511054,M2485
7491,NCT01052584,M2485
3145,NCT00308620,M2485
6265,NCT01290601,M2485
6513,NCT01205178,M2485
4291,NCT03278808,M2485
49,NCT02773979,M2485
7500,NCT01023477,M2485
9266,NCT04341727,M2485
5231,NCT03018106,M248253
9538,NCT04103385,M248
8292,NCT01709110,M248
9862,NCT03861091,M248
5106,NCT00699777,M248
9529,NCT04109924,M247961
3393,NCT02116712,M247866
7941,NCT00110084,M24784
7780,NCT01522768,M24784
5252,NCT04015778,M24784
7489,NCT02725255,M24784
8907,NCT00148902,M24784
9248,NCT04355143,M24784
7991,NCT00872989,M24784
7216,NCT00396500,M24784
5137,NCT02698891,M24784
1695,NCT00833963,M24784
8077,NCT00124943,M24784
8720,NCT00006018,M24784
3773,NCT00454779,M24784
5677,NCT00681993,M24784
8293,NCT00861627,M24784
6212,NCT02481310,M24784
5673,NCT04296942,M24784
3365,NCT00319839,M24784
4743,NCT02036060,M24784
7394,NCT01121406,M24784
9161,NCT04448834,M24784
1452,NCT00997503,M24784
7222,NCT00222547,M24784
5101,NCT00574587,M24784
8570,NCT02133846,M24784
7749,NCT00537173,M24784
6788,NCT00563784,M24784
8747,NCT04374630,M24784
7973,NCT00085501,M24784
8725,NCT00025389,M24784
8631,NCT00151047,M24784
4700,NCT02274012,M24784
2234,NCT02924857,M24784
3687,NCT00347412,M24784
4690,NCT02545010,M24784
5503,NCT03532776,M24784
1587,NCT00183872,M24784
8656,NCT00422097,M24784
2605,NCT00356122,M24784
8679,NCT02513563,M24784
2831,NCT02776917,M24784
8234,NCT00176462,M24784
7942,NCT00040885,M24784
6605,NCT00795678,M24784
4124,NCT01523977,M24784
6766,NCT04329065,M24784
6914,NCT04606342,M24784
3994,NCT01196429,M24784
1686,NCT03096418,M24784
2428,NCT03737370,M24784
8706,NCT00482274,M24784
9507,NCT04126070,M24784
8793,NCT01992341,M24784
3951,NCT03278626,M24784
7927,NCT00134056,M24784
2840,NCT02560038,M24784
5634,NCT00958022,M24784
9361,NCT04262869,M24784
6885,NCT02985255,M24784
6181,NCT00206453,M24784
8681,NCT00963807,M24784
7610,NCT02032277,M24784
1543,NCT00598247,M24784
7937,NCT00041119,M24784
7583,NCT00235235,M24784
1542,NCT00667147,M24784
7020,NCT02033538,M24784
4210,NCT01701349,M24784
7183,NCT01443078,M24784
3610,NCT00035100,M24784
3173,NCT00995488,M24784
7243,NCT03358563,M24784
8466,NCT00574769,M24784
9893,NCT03837353,M24784
7983,NCT00113399,M24784
4063,NCT00180479,M24784
8251,NCT01649947,M24784
1524,NCT00159471,M24784
8165,NCT00320749,M24784
1479,NCT01858428,M24784
7799,NCT04060342,M24784
3267,NCT00911820,M24784
7621,NCT02114229,M24784
6158,NCT00636441,M24784
7962,NCT00016406,M24784
5192,NCT01109524,M24784
5581,NCT03671655,M24784
1520,NCT00183742,M24784
2463,NCT03742258,M24784
6882,NCT01019798,M24784
7953,NCT00079118,M24784
1509,NCT00159484,M24784
8285,NCT00055861,M24784
8813,NCT01671332,M24784
6575,NCT02083679,M24784
7617,NCT00140140,M24784
7942,NCT00040885,M24783
5101,NCT00574587,M24783
7749,NCT00537173,M24783
4124,NCT01523977,M24783
1524,NCT00159471,M24783
6181,NCT00206453,M24783
7983,NCT00113399,M24783
1509,NCT00159484,M24783
7020,NCT02033538,M24783
7222,NCT00222547,M24783
1520,NCT00183742,M24783
8631,NCT00151047,M24783
8251,NCT01649947,M24783
2463,NCT03742258,M24783
6882,NCT01019798,M24783
1587,NCT00183872,M24783
9142,NCT04469530,M24783
3173,NCT00995488,M24783
7799,NCT04060342,M24783
1479,NCT01858428,M24783
8907,NCT00148902,M24783
5192,NCT01109524,M24783
5677,NCT00681993,M24783
8813,NCT01671332,M24783
8466,NCT00574769,M24783
7953,NCT00079118,M24783
7973,NCT00085501,M24783
8692,NCT00462358,M24783
7780,NCT01522768,M24783
4063,NCT00180479,M24783
5137,NCT02698891,M24783
5673,NCT04296942,M24783
1543,NCT00598247,M24783
1542,NCT00667147,M24783
2428,NCT03737370,M24783
1452,NCT00997503,M24783
7991,NCT00872989,M24783
7962,NCT00016406,M24783
8234,NCT00176462,M24783
2831,NCT02776917,M24783
7941,NCT00110084,M24783
2605,NCT00356122,M24783
9361,NCT04262869,M24783
3951,NCT03278626,M24783
7617,NCT00140140,M24783
8165,NCT00320749,M24783
8285,NCT00055861,M24783
7621,NCT02114229,M24783
6766,NCT04329065,M24783
8681,NCT00963807,M24783
5252,NCT04015778,M24783
7489,NCT02725255,M24783
7394,NCT01121406,M24783
9161,NCT04448834,M24783
3773,NCT00454779,M24783
3365,NCT00319839,M24783
5581,NCT03671655,M24783
3267,NCT00911820,M24783
5634,NCT00958022,M24783
7927,NCT00134056,M24783
2840,NCT02560038,M24783
6885,NCT02985255,M24783
9507,NCT04126070,M24783
8679,NCT02513563,M24783
6575,NCT02083679,M24783
7583,NCT00235235,M24783
8793,NCT01992341,M24783
7610,NCT02032277,M24783
7243,NCT03358563,M24783
6158,NCT00636441,M24783
7183,NCT01443078,M24783
3610,NCT00035100,M24783
9893,NCT03837353,M24783
7937,NCT00041119,M24783
4743,NCT02036060,M24783
4210,NCT01701349,M24783
8720,NCT00006018,M24783
9248,NCT04355143,M24783
3687,NCT00347412,M24783
6788,NCT00563784,M24783
4690,NCT02545010,M24783
8725,NCT00025389,M24783
4700,NCT02274012,M24783
5503,NCT03532776,M24783
6914,NCT04606342,M24783
8656,NCT00422097,M24783
2234,NCT02924857,M24783
8747,NCT04374630,M24783
1686,NCT03096418,M24783
6605,NCT00795678,M24783
7216,NCT00396500,M24783
8706,NCT00482274,M24783
3994,NCT01196429,M24783
8077,NCT00124943,M24783
8293,NCT00861627,M24783
1695,NCT00833963,M24783
6212,NCT02481310,M24783
9466,NCT04174352,M24752
4583,NCT01696435,M24752
1398,NCT00412087,M24752
4178,NCT04536298,M24752
6067,NCT02025179,M24752
4584,NCT01704859,M24752
1447,NCT00764322,M24752
6526,NCT03069144,M24752
7931,NCT00053898,M24752
6914,NCT04606342,M24752
6525,NCT03848806,M24752
2979,NCT03710161,M24752
1274,NCT02636348,M24752
6895,NCT01257581,M24752
4582,NCT02239874,M24752
8023,NCT00742781,M24752
7944,NCT00365105,M24752
6186,NCT00921557,M24752
4586,NCT01728571,M24752
7965,NCT02865187,M24752
4189,NCT00101790,M24752
4637,NCT01630213,M24752
9025,NCT04569747,M24752
8334,NCT04060030,M24752
7967,NCT01124695,M24752
3026,NCT00183963,M24752
1307,NCT01632761,M24752
7938,NCT00869206,M24752
6449,NCT04070833,M24752
5106,NCT00699777,M24752
4579,NCT01782352,M24752
2532,NCT01858051,M24752
4179,NCT00959764,M24752
9862,NCT03861091,M24752
4236,NCT00332709,M24752
2510,NCT01744821,M24752
5160,NCT01351805,M24752
7018,NCT01992263,M24752
1379,NCT00907972,M24752
3065,NCT03467789,M24752
6155,NCT00656019,M24752
8574,NCT03483441,M24752
6138,NCT00904423,M24752
5837,NCT01601847,M24752
8735,NCT01678079,M24752
4560,NCT01653678,M24752
9538,NCT04103385,M24752
5444,NCT00473239,M24752
8691,NCT00118157,M24752
4897,NCT02414529,M24752
9563,NCT04087096,M24752
6357,NCT01880463,M24752
8483,NCT04232657,M24752
2702,NCT01217840,M24752
4550,NCT01669915,M24752
8292,NCT01709110,M24752
9152,NCT04460872,M24752
7678,NCT01968590,M24752
4554,NCT01684722,M24752
3793,NCT00028353,M24752
3211,NCT03615950,M24752
2861,NCT04570475,M24752
3098,NCT01475617,M24752
8588,NCT02360644,M24752
5525,NCT01443728,M24752
7706,NCT01746264,M24752
6789,NCT00476346,M24752
2379,NCT03623633,M24752
7417,NCT01426555,M24752
4559,NCT01747447,M24752
4888,NCT01633177,M24752
1112,NCT02375503,M24752
7413,NCT04060017,M24752
2803,NCT01570309,M24752
2375,NCT01652573,M24752
3093,NCT01295879,M24752
1976,NCT04279392,M24752
8894,NCT02754687,M24752
2417,NCT01049048,M24752
3864,NCT03924414,M24752
8272,NCT00874575,M24752
6711,NCT01425476,M24752
3643,NCT00936897,M24752
4532,NCT04386577,M24752
5903,NCT02325414,M24752
3300,NCT00754390,M24752
8600,NCT00873366,M24752
1956,NCT00668941,M24752
2792,NCT02956408,M24752
3893,NCT04589819,M24752
5917,NCT01205646,M24752
4062,NCT02230332,M24752
3907,NCT02188953,M24752
8933,NCT02217007,M24752
5630,NCT01410084,M24752
2178,NCT01696409,M24752
3122,NCT01450462,M24752
4542,NCT00333229,M24752
2418,NCT02435771,M24752
3737,NCT01488227,M24752
4957,NCT02178410,M24752
4540,NCT01758081,M24752
7443,NCT00675714,M24752
6230,NCT00321932,M24752
4938,NCT01785004,M24752
3223,NCT01440803,M24752
4508,NCT01169259,M24752
4375,NCT01244204,M24752
1902,NCT02579057,M24740
4233,NCT02068937,M24740
3857,NCT00007592,M24740
9058,NCT04542304,M24739
3857,NCT00007592,M24739
2619,NCT02841280,M24739
6372,NCT00996281,M24739
3174,NCT01309828,M24739
4788,NCT04334824,M24739
2005,NCT01750294,M24739
1359,NCT02867059,M247153
6396,NCT02658877,M247153
4012,NCT01390909,M247153
3794,NCT00414947,M247153
1473,NCT02140762,M247153
1186,NCT01423825,M247153
7543,NCT02443727,M247153
1476,NCT02285777,M247153
8016,NCT02293824,M247005
4182,NCT03137264,M246927
7380,NCT03521154,M246927
4092,NCT02807454,M246925
5395,NCT03224507,M246925
9658,NCT04017130,M246925
7816,NCT02431208,M246925
4266,NCT02206425,M246903
6212,NCT02481310,M246903
8187,NCT02025439,M2469
7382,NCT00970944,M2469
5244,NCT01156701,M2469
6889,NCT00693121,M2469
8253,NCT02812147,M2469
7535,NCT00627250,M2469
3277,NCT02263326,M246879
3834,NCT02519777,M246879
3510,NCT01425099,M246879
4204,NCT03945981,M246879
2511,NCT02185300,M246879
7501,NCT04050449,M246879
2304,NCT02539576,M246879
7856,NCT02386098,M246879
2336,NCT03984838,M246879
8280,NCT01910402,M246879
4956,NCT01762995,M246879
1984,NCT01999322,M24660
8484,NCT01790438,M24660
3476,NCT01831765,M24660
1720,NCT01121276,M24660
1719,NCT01464099,M24660
1715,NCT01682902,M24660
2774,NCT00612040,M24660
3013,NCT01326026,M24660
2555,NCT01364428,M24660
2915,NCT01680341,M24660
1890,NCT00366301,M24660
2948,NCT01713530,M24660
3632,NCT00978627,M24660
3386,NCT01392573,M24660
2661,NCT00537303,M24660
2747,NCT02825251,M24660
9087,NCT04515576,M246367
2595,NCT02648204,M246367
1730,NCT01511393,M246367
3229,NCT00395304,M246267
4638,NCT02410278,M246267
4273,NCT02889809,M246267
5471,NCT02635334,M246267
1774,NCT01329939,M246267
1908,NCT00118898,M246264
4037,NCT00039741,M246264
3679,NCT00084136,M246264
2635,NCT00924898,M246264
8164,NCT00482963,M246264
3368,NCT00112047,M246264
6407,NCT00108862,M246264
4160,NCT00100581,M246264
7480,NCT02591420,M246264
3837,NCT01814722,M246264
2968,NCT00266058,M246264
5849,NCT02297126,M246264
7897,NCT02415595,M246264
7441,NCT02832778,M246264
2448,NCT00734344,M246264
6620,NCT00342355,M246264
7974,NCT01641809,M246264
4994,NCT04043689,M246055
9523,NCT04115644,M246055
5677,NCT00681993,M246055
6473,NCT00847912,M246055
2224,NCT00924508,M246055
2194,NCT02762370,M246055
3038,NCT02191748,M246055
7391,NCT04094298,M246055
3369,NCT02213068,M246055
2281,NCT01878786,M246055
2328,NCT03243084,M246055
1053,NCT02420041,M246055
6191,NCT01873573,M246055
9406,NCT04231318,M246055
4738,NCT03634852,M246055
3326,NCT03520387,M246055
7414,NCT02374060,M246055
9674,NCT04002362,M246055
6890,NCT03200886,M246055
2605,NCT00356122,M246
7341,NCT01996826,M246
3163,NCT03452579,M246
8627,NCT01007552,M246
5683,NCT00923936,M246
3791,NCT00069446,M246
1283,NCT02223338,M246
3189,NCT01884740,M246
5735,NCT01987830,M246
9529,NCT04109924,M246
1221,NCT03030430,M246
7978,NCT00268489,M246
8466,NCT00574769,M246
6509,NCT01935102,M246
5197,NCT00991978,M246
7749,NCT00537173,M246
6584,NCT01175291,M246
8176,NCT01814501,M246
6587,NCT01446224,M246
4138,NCT04514653,M246
7184,NCT02329639,M246
3929,NCT00418938,M246
8725,NCT00025389,M246
7596,NCT01661283,M246
3060,NCT00106054,M246
7926,NCT00265850,M246
8285,NCT00055861,M246
7925,NCT01107626,M246
5291,NCT03050814,M246
6800,NCT02228668,M246
