,NCTId,InterventionMeshId
9804,NCT03899805,C000582435
3886,NCT04130516,C000582435
9182,NCT04421560,C000582435
9802,NCT03901378,C000582435
9217,NCT04383938,C000582435
9213,NCT04387084,C000582435
9444,NCT04201145,C000582435
9555,NCT04090528,C000582435
5038,NCT02036502,C000582435
5329,NCT02638090,C000582435
4319,NCT04274907,C000582435
1953,NCT03153202,C000582435
5492,NCT04027946,C000582435
4948,NCT03426891,C000582435
6765,NCT04387227,C000582435
7928,NCT02331368,C000582435
6239,NCT02305186,C000582435
9492,NCT04143711,C000582435
9427,NCT04214249,C000582435
9499,NCT04134559,C000582435
2888,NCT03405792,C000582435
5662,NCT02287428,C000582435
9520,NCT04118036,C000582435
9595,NCT04058145,C000582435
5694,NCT03789097,C000582435
3018,NCT02808143,C000582435
9331,NCT04291755,C000582435
9243,NCT04359199,C000582435
7497,NCT04471974,C000582435
9134,NCT04478695,C000582435
2311,NCT04357587,C000582435
8704,NCT02963090,C000582435
6022,NCT03366844,C000582435
7799,NCT04060342,C000582435
8698,NCT03384836,C000582435
3273,NCT03233724,C000582435
2849,NCT01202994,C000581552
5228,NCT02729103,C000581106
5332,NCT01894451,C000580636
5197,NCT00991978,C000580636
9407,NCT04229979,C000579720
4771,NCT04509622,C000579720
8778,NCT04086264,C000579720
9349,NCT04273139,C000579720
5979,NCT04512105,C000579720
8174,NCT02992522,C000579720
9183,NCT04419389,C000579720
9840,NCT03874052,C000579720
8273,NCT03069352,C000579720
4319,NCT04274907,C000579720
9845,NCT03867682,C000579720
2707,NCT02939287,C000579707
1719,NCT01464099,C000578220
2948,NCT01713530,C000578220
2915,NCT01680341,C000578220
3476,NCT01831765,C000578220
1715,NCT01682902,C000578220
3632,NCT00978627,C000578220
2661,NCT00537303,C000578220
1720,NCT01121276,C000578220
2747,NCT02825251,C000578220
1984,NCT01999322,C000578220
9907,NCT03823911,C000578009
5871,NCT03250338,C000577197
6325,NCT04510844,C000577155
3120,NCT02124044,C000571889
6398,NCT03953300,C000571386
7735,NCT03794999,C000571386
4720,NCT04049045,C000570240
6820,NCT04215445,C000570240
1003,NCT03363464,C000570240
8386,NCT01537887,C000568301
3834,NCT02519777,C000562325
7856,NCT02386098,C000562325
3510,NCT01425099,C000562325
2511,NCT02185300,C000562325
4956,NCT01762995,C000562325
2336,NCT03984838,C000562325
3277,NCT02263326,C000562325
8280,NCT01910402,C000562325
4204,NCT03945981,C000562325
9202,NCT04399980,C000561644
8080,NCT01713972,C000561627
5768,NCT02281760,C000561627
5768,NCT02281760,C000560077
9120,NCT04485559,C000560077
2820,NCT00104182,C000557863
1731,NCT01497600,C000557863
1360,NCT00191282,C000557863
1794,NCT00065130,C000557863
8484,NCT01790438,C000557863
7848,NCT02131272,C000557863
7616,NCT04075513,C000557859
3476,NCT01831765,C000557859
2544,NCT01513473,C000557859
1195,NCT01308437,C000557859
3453,NCT01045447,C000557859
2935,NCT00283751,C000557859
8467,NCT01582451,C000557859
2593,NCT00427154,C000557859
8648,NCT01468987,C000557859
8484,NCT01790438,C000557859
2555,NCT01364428,C000557859
7329,NCT01301053,C000557859
2565,NCT00411892,C000557859
3517,NCT00982228,C000557859
2915,NCT01680341,C000557859
7025,NCT02558829,C000557859
2946,NCT00598793,C000557859
3201,NCT01570751,C000557859
2524,NCT01079234,C000557859
2464,NCT00071448,C000557859
3956,NCT00982644,C000557859
2948,NCT01713530,C000557859
1360,NCT00191282,C000557859
2928,NCT00106366,C000557859
1715,NCT01682902,C000557859
1745,NCT01569841,C000557859
3386,NCT01392573,C000557859
2848,NCT02030600,C000557859
1794,NCT00065130,C000557859
3013,NCT01326026,C000557859
2967,NCT00322257,C000557859
2774,NCT00612040,C000557859
2770,NCT02034513,C000557859
1984,NCT01999322,C000557859
2747,NCT02825251,C000557859
2741,NCT00523042,C000557859
2997,NCT00097877,C000557859
3573,NCT01045707,C000557859
1731,NCT01497600,C000557859
1720,NCT01121276,C000557859
3079,NCT00909480,C000557859
1719,NCT01464099,C000557859
3786,NCT00097071,C000557859
2713,NCT00634842,C000557859
1651,NCT01043510,C000557859
4538,NCT01524705,C000557859
3632,NCT00978627,C000557859
7848,NCT02131272,C000557859
2835,NCT01850615,C000557859
2820,NCT00104182,C000557859
8739,NCT02496780,C000557859
6546,NCT00513643,C000557859
3915,NCT00972283,C000557859
2661,NCT00537303,C000557859
2823,NCT00095082,C000557859
2822,NCT00097084,C000557859
5766,NCT04028960,C000557859
2643,NCT01135992,C000557859
2972,NCT00624767,C000557859
1684,NCT01487811,C000557564
2827,NCT00791895,C000557564
3174,NCT01309828,C000557413
6372,NCT00996281,C000557413
7816,NCT02431208,C000556306
5395,NCT03224507,C000556306
4092,NCT02807454,C000556306
2595,NCT02648204,C000555680
9087,NCT04515576,C000555680
1899,NCT03118297,C000555622
1839,NCT02922127,C000555622
3608,NCT01539720,C000555622
3298,NCT00813605,C000554537
4022,NCT00819169,C000554537
8618,NCT02538614,C000552946
2052,NCT03999099,C000551624
1942,NCT03764683,C000551624
8793,NCT01992341,C000551398
5673,NCT04296942,C000550911
1695,NCT00833963,C000550911
8679,NCT02513563,C000549567
6920,NCT04537689,C000549079
9877,NCT03848403,C000549079
2163,NCT03508739,C000549068
4098,NCT02887183,C000549068
6212,NCT02481310,C000548400
5645,NCT02655458,C000546027
5361,NCT02368301,C000546027
3166,NCT03003728,C000546027
5130,NCT03009045,C000546016
5757,NCT00254176,C000545824
3522,NCT00278928,C000545823
3350,NCT01096771,C000545823
8623,NCT04313504,C000545685
9742,NCT03945721,C000545685
3425,NCT03329001,C000545685
56,NCT01287247,C000545476
7011,NCT01464307,C000545476
8061,NCT02272998,C000545373
4760,NCT03251911,C000545203
8692,NCT00462358,C000544550
3518,NCT03219359,C000543529
9731,NCT03961308,C000543529
8905,NCT00793975,C000543333
4817,NCT03086395,C000543332
4097,NCT01889797,C000543332
8174,NCT02992522,C000543332
7771,NCT02336048,C000543332
6416,NCT03311126,C000543332
7819,NCT00742859,C000543086
7277,NCT03236012,C000542869
4662,NCT01427400,C000542869
3870,NCT01486264,C000542869
1068,NCT04075578,C000542869
2035,NCT03978234,C000542869
4385,NCT02351544,C000542869
1704,NCT00384371,C000542869
9159,NCT04451382,C000542869
9310,NCT04305743,C000542869
9510,NCT04124939,C000542869
6843,NCT00711087,C000542869
3729,NCT02191137,C000542595
9986,NCT03772925,C000539933
2876,NCT04484363,C000539933
3840,NCT02750930,C000534611
1405,NCT02496221,C000534611
5687,NCT00722800,C000534342
5679,NCT00722761,C000534342
2184,NCT03606460,C000533411
6328,NCT00779220,C000533411
8021,NCT04387734,C000533411
2134,NCT02807285,C000533411
2673,NCT00808210,C000533411
8120,NCT00404274,C000531951
9736,NCT03953898,C000531550
3403,NCT00678132,C000531550
6683,NCT02987543,C000531550
9943,NCT03801369,C000531550
2613,NCT03432897,C000531550
6822,NCT03459846,C000531550
9965,NCT03787680,C000531550
9006,NCT04584710,C000531198
8458,NCT02399215,C000530716
8746,NCT02665143,C000530716
1491,NCT02223065,C000529054
7785,NCT04393246,C000529054
8558,NCT04401904,C000529054
9130,NCT04480086,C000528561
4960,NCT02941601,C000527969
9116,NCT04486716,C000527517
5646,NCT01145209,C000527517
5145,NCT01263418,C000527517
4699,NCT04478357,C000526675
3035,NCT01925456,C000526675
6292,NCT03796884,C000523483
5284,NCT02429375,C000523184
4254,NCT01190254,C000522667
4221,NCT01190267,C000522667
5791,NCT02769078,C000522181
5155,NCT04168203,C000522181
6200,NCT02666742,C000522181
4520,NCT03266783,C000522181
7338,NCT03026556,C000522181
8734,NCT02958969,C000522181
8302,NCT01017640,C000521013
7610,NCT02032277,C000521013
2994,NCT03061188,C000521013
6553,NCT04392557,C000520853
8893,NCT01664624,C000520853
6613,NCT03598816,C000520704
5850,NCT03164616,C000520704
8286,NCT03817931,C000520025
8686,NCT00310895,C000519562
2506,NCT01349088,C000519562
5226,NCT01252251,C000517782
6111,NCT01372644,C000517782
8409,NCT01253161,C000517782
7828,NCT01374906,C000517782
1128,NCT01605864,C000515501
5507,NCT02335905,C000515501
3393,NCT02116712,C000515233
5130,NCT03009045,C000515040
9706,NCT03980769,C000512542
3518,NCT03219359,C000512542
4239,NCT00089947,C000512542
9901,NCT03829566,C000512542
4536,NCT00088543,C000512542
4118,NCT00235300,C000512542
4106,NCT00117689,C000512542
9903,NCT03828682,C000512542
4964,NCT00672204,C000512542
7440,NCT02215200,C000512542
9105,NCT04498520,C000512352
16,NCT00724867,C000511911
7858,NCT01632241,C000511911
7591,NCT03844061,C000511911
9161,NCT04448834,C000510808
6847,NCT03947216,C000510793
1543,NCT00598247,C000509139
6,NCT01153880,C000508887
9052,NCT04548648,C000508735
8034,NCT01048619,C000507134
6370,NCT01807546,C000507134
8015,NCT00004048,C000506643
2463,NCT03742258,C000506643
5399,NCT00178802,C000506643
4266,NCT02206425,C000506643
7394,NCT01121406,C000506643
5683,NCT00923936,C000506643
7937,NCT00041119,C000506643
6158,NCT00636441,C000506643
6212,NCT02481310,C000506643
8721,NCT00004930,C000506643
8680,NCT01902225,C000506643
5677,NCT00681993,C000506643
6605,NCT00795678,C000506643
7943,NCT00087178,C000506643
6152,NCT00720096,C000506643
1520,NCT00183742,C000506643
7142,NCT01046825,C000506643
8437,NCT00679289,C000505881
5431,NCT02641353,C000505730
8839,NCT02777554,C000505730
7855,NCT00773734,C000505730
5745,NCT02796859,C000504234
1491,NCT02223065,C000502994
7019,NCT02041819,C000501466
8690,NCT00410904,C000500926
9105,NCT04498520,C000500026
7985,NCT02760030,C000500026
8799,NCT03170206,C000500026
9047,NCT04553133,C000500026
7862,NCT03828201,C000493870
9986,NCT03772925,C000487081
9531,NCT04108858,C000485206
6703,NCT02286843,C000485206
1695,NCT00833963,C000485206
6766,NCT04329065,C000485206
9025,NCT04569747,C000485206
3664,NCT01261325,C000482793
9223,NCT04379011,C000482793
1083,NCT00799058,C000481671
1656,NCT01363037,C000481671
6030,NCT03150511,C000479538
4219,NCT02572323,C000479538
9098,NCT04505410,C000479163
7881,NCT01393626,C000479163
7883,NCT01470599,C000479163
8566,NCT02187055,C000479163
8211,NCT01882439,C000479163
9845,NCT03867682,C000477390
7142,NCT01046825,C000469709
7785,NCT04393246,C000467894
1467,NCT01093885,C000467894
5910,NCT01794078,C000467894
8304,NCT00380068,C000467894
4261,NCT02103335,C000467566
9947,NCT03798314,C000467566
3172,NCT02176213,C000467566
4266,NCT02206425,C000467566
7816,NCT02431208,C000467566
4092,NCT02807454,C000467566
4270,NCT02188368,C000467566
2715,NCT01986894,C000467566
4100,NCT02616640,C000467566
6393,NCT02294357,C000467566
7877,NCT00823979,C000451734
8146,NCT00004084,C000448700
3174,NCT01309828,C000437965
7990,NCT00122447,C000437965
6372,NCT00996281,C000437965
6581,NCT01684748,C000437965
2298,NCT00048555,C000437823
8744,NCT01566890,C000430916
1561,NCT01949844,C000430916
5292,NCT01655043,C000430916
8279,NCT00458042,C000427248
7988,NCT01980979,C000427248
7846,NCT01153386,C000427248
7847,NCT01165476,C000427248
8131,NCT00481182,C000426859
8063,NCT00604214,C000421124
9891,NCT03838367,C000420063
4145,NCT00135798,C000417083
8727,NCT00085124,C000408162
6876,NCT01698879,C000406061
1201,NCT02312037,C000406061
6903,NCT01039363,C000406061
8950,NCT03900949,C000406061
2172,NCT04337138,C000406061
4324,NCT00044525,C000404743
1039,NCT03306602,C000121225
5870,NCT01105091,C000120582
3846,NCT00078598,C000119496
3361,NCT00319332,C000119496
2338,NCT03240068,C000118790
3592,NCT03361800,C000118739
5673,NCT04296942,C000118739
8675,NCT00885963,C000117959
2940,NCT02834624,C000117342
1295,NCT00150059,C000117268
1326,NCT00232011,C000117268
5205,NCT00120302,C000117268
3670,NCT00232115,C000117268
1220,NCT00130364,C000117268
1285,NCT00139581,C000117268
1327,NCT00231998,C000117268
3042,NCT00208026,C000117268
1322,NCT00121316,C000117268
2196,NCT00314158,C000111827
4125,NCT04139928,C000110422
6282,NCT00298610,C000109496
6251,NCT04203186,C000109496
4450,NCT00984256,C000109496
4291,NCT03278808,C000109496
7237,NCT01434173,C000109079
4738,NCT03634852,C000109079
7441,NCT02832778,C000109078
3679,NCT00084136,C000109078
3368,NCT00112047,C000109078
5979,NCT04512105,C000108475
3338,NCT02290106,C000108475
3456,NCT00307398,C000108424
2863,NCT00440232,C000108128
3920,NCT00389779,C000107831
3733,NCT00353574,C000107831
4139,NCT00364026,C000107831
3744,NCT00330369,C000107831
3682,NCT00389675,C000107831
5177,NCT00230477,C000106812
5001,NCT00489151,C000106812
2705,NCT00059267,C000106812
7237,NCT01434173,C000106791
8590,NCT00245453,C000106791
1908,NCT00118898,C000106538
7974,NCT01641809,C000106538
8280,NCT01910402,C000106538
4362,NCT00192634,C000106538
4467,NCT01954290,C000106389
4410,NCT00806910,C000106389
3826,NCT00732147,C000105254
5395,NCT03224507,C000101468
8689,NCT02520115,C000101468
4266,NCT02206425,C000101468
4363,NCT02479555,C000101468
3797,NCT02479620,C000101468
6393,NCT02294357,C000101468
7473,NCT00446979,C000100668
3936,NCT00039962,C000100416
3918,NCT00040027,C000100416
3490,NCT01648140,C000100416
4160,NCT00100581,C000100416
4198,NCT00088504,C000100416
2932,NCT00502788,C000100416
3679,NCT00084136,C000098320
7441,NCT02832778,C000098320
1908,NCT00118898,C000098320
2968,NCT00266058,C000098320
7974,NCT01641809,C000098320
2635,NCT00924898,C000098320
6620,NCT00342355,C000098320
2448,NCT00734344,C000098320
8164,NCT00482963,C000098320
3368,NCT00112047,C000098320
4160,NCT00100581,C000098320
1898,NCT01881503,C000096798
6210,NCT00004045,C000095887
4754,NCT01435954,C000095285
1774,NCT01329939,C000093875
3229,NCT00395304,C000093875
5471,NCT02635334,C000093875
4273,NCT02889809,C000093875
4638,NCT02410278,C000093875
9143,NCT04467723,C000093844
2151,NCT04258397,C000093844
3610,NCT00035100,C000093788
1509,NCT00159484,C000093788
111,NCT01306266,C000093622
1206,NCT01888718,C000093230
8355,NCT00002251,C000092309
8719,NCT00006264,C000092309
2744,NCT03837860,C000092292
3313,NCT03781115,C000092292
2278,NCT04587115,C000092292
8403,NCT00458211,C000092292
8970,NCT04524351,C000092280
8421,NCT00553319,C000090411
9470,NCT04170738,C000090411
8232,NCT01811940,C000090411
5333,NCT00904046,C000089946
8689,NCT02520115,C000089399
2264,NCT02458313,C000088936
9595,NCT04058145,C000088327
3504,NCT02989701,C000088327
3816,NCT00106431,C000087123
8680,NCT01902225,C000087123
3487,NCT01482962,C000087123
8132,NCT03599193,C000086827
4024,NCT00356915,C000084794
4980,NCT02093091,C000084550
2844,NCT02296840,C000083640
5242,NCT02540512,C000083640
3529,NCT01588158,C000083640
8496,NCT02508935,C000083640
5953,NCT01537081,C000083542
5866,NCT00004025,C000082598
9358,NCT04263831,C000082598
8719,NCT00006264,C000082598
8718,NCT00058045,C000082598
9601,NCT04055623,C000082598
5241,NCT02019524,C000082430
6429,NCT01875653,C000082430
6123,NCT01265433,C000082430
9491,NCT04144023,C000082430
1344,NCT01599598,C000082359
4596,NCT04163224,C000082359
4914,NCT00688298,C000082359
1569,NCT04127058,C000081732
2288,NCT00930995,C000081643
1597,NCT00320970,C000081643
4610,NCT03640312,C000081643
7400,NCT03395028,C000081222
8392,NCT00002009,C000081222
5241,NCT02019524,C000081222
6827,NCT01903330,C000081222
6429,NCT01875653,C000081222
6123,NCT01265433,C000081222
9491,NCT04144023,C000081222
7964,NCT00040937,C000081222
7617,NCT00140140,C000081222
9555,NCT04090528,C000081222
8692,NCT00462358,C000081222
8882,NCT01882010,C000081222
7440,NCT02215200,C000081222
2604,NCT00255216,C000080710
4324,NCT00044525,C000080625
8919,NCT00595231,C000079703
8634,NCT02019667,C000079148
9673,NCT04002440,C000077793
3945,NCT00121979,C000075889
3807,NCT00551200,C000075773
1436,NCT01465503,C000074619
2672,NCT03294538,C000074283
7224,NCT00213096,C000074283
6911,NCT00909857,C000074283
9749,NCT03941730,C000074283
7724,NCT00829114,C000074283
3460,NCT00465192,C000074283
6808,NCT02129114,C000074283
3630,NCT00988403,C000072599
1660,NCT01490658,C000072379
1647,NCT01489644,C000072379
1697,NCT01605773,C000072379
8852,NCT03723395,C000072379
3041,NCT00399711,C000072379
2582,NCT02124824,C000072247
2956,NCT00767039,C000072197
130,NCT00237263,C000071192
6590,NCT01158950,C000071192
1215,NCT00143026,C000071192
2326,NCT04018417,C000068538
7893,NCT00002305,C000068538
7894,NCT00002074,C000068538
2956,NCT00767039,C000068291
2940,NCT02834624,C000068291
1727,NCT00124696,C000066444
8621,NCT04563520,C000065655
1975,NCT00710619,C000065655
2579,NCT00108797,C000065655
7421,NCT01444612,C000064764
4082,NCT00071266,C000064146
4725,NCT00062556,C000064146
8465,NCT00408200,C000063533
4524,NCT00299065,C000063449
5634,NCT00958022,C000061400
6212,NCT02481310,C000061400
7621,NCT02114229,C000061400
2903,NCT00826839,C000061018
3875,NCT00081900,C000059685
1413,NCT03591510,C000059539
8950,NCT03900949,C000059539
4210,NCT01701349,C000058728
5349,NCT00351416,C000057805
3714,NCT00294723,C000057619
1755,NCT00620282,C000057619
2593,NCT00427154,C000057619
3645,NCT00318422,C000057619
9025,NCT04569747,C000056516
3865,NCT01760980,C000056516
1521,NCT00159445,C000056507
7799,NCT04060342,C000056507
4960,NCT02941601,C000056507
7583,NCT00235235,C000056507
1524,NCT00159471,C000056507
8627,NCT01007552,C000056507
5498,NCT03451773,C000056507
4337,NCT02578641,C000056507
8170,NCT00417976,C000056507
3320,NCT00585689,C000056507
4920,NCT00159458,C000056507
8554,NCT00268242,C000056507
7183,NCT01443078,C000056507
3487,NCT01482962,C000056507
6605,NCT00795678,C000056507
8169,NCT01535924,C000056507
6792,NCT00178698,C000056507
8283,NCT00783172,C000056507
5850,NCT03164616,C000056507
7941,NCT00110084,C000056507
2409,NCT01364805,C000056507
6680,NCT00837239,C000056507
8843,NCT00400803,C000056507
4020,NCT01016483,C000056507
7960,NCT00075686,C000056507
6575,NCT02083679,C000056507
6346,NCT02635971,C000056507
3757,NCT00219557,C000056507
3403,NCT00678132,C000056507
3674,NCT00613730,C000056507
5076,NCT01001221,C000056507
3049,NCT01051284,C000056507
9204,NCT04398368,C000056507
7394,NCT01121406,C000056507
5632,NCT03440450,C000056507
2840,NCT02560038,C000056507
8165,NCT00320749,C000056507
2094,NCT00123825,C000056507
6536,NCT01746979,C000056507
8674,NCT00764517,C000055994
6196,NCT01076504,C000055866
6255,NCT02488902,C000055852
6513,NCT01205178,C000055852
6265,NCT01290601,C000055852
7813,NCT02216123,C000055852
6254,NCT02488980,C000055852
6253,NCT02491606,C000055852
6526,NCT03069144,C000055085
7449,NCT02878382,C000055085
6525,NCT03848806,C000055085
6155,NCT00656019,C000055085
8710,NCT00004263,C000054852
6580,NCT00157586,C000054218
5296,NCT00298155,C000053541
9643,NCT04025372,C000053541
8086,NCT00936390,C000053541
7243,NCT03358563,C000053541
6153,NCT00716469,C000053434
2663,NCT01924273,C000053434
7713,NCT01569191,C000053090
5177,NCT00230477,C000053001
5001,NCT00489151,C000053001
6302,NCT00508586,C000052026
6137,NCT00911248,C000052026
2201,NCT00456248,C000050739
4447,NCT01194336,C000050426
1607,NCT02195544,C000049816
1574,NCT01557868,C000049816
5451,NCT01966302,C000048081
6580,NCT00157586,C000047759
2577,NCT01390870,C000047638
4754,NCT01435954,C000047638
1226,NCT00713739,C000047638
2087,NCT00363857,C000046649
2069,NCT00225862,C000046649
7879,NCT00033722,C000045894
6888,NCT00253643,C000045651
9711,NCT03978598,C000044815
7526,NCT01299116,C000044815
5552,NCT01448291,C000044815
4124,NCT01523977,C000042705
9706,NCT03980769,C000042382
5646,NCT01145209,C000042382
3284,NCT01310179,C000042382
7993,NCT00121186,C000042382
9517,NCT04119024,C000042382
8726,NCT00098670,C000042382
5832,NCT04463264,C000041747
1119,NCT00004986,C000041747
9118,NCT04486313,C000041747
6105,NCT01447407,C000041524
4440,NCT01666652,C000041524
1391,NCT01702857,C000041524
4433,NCT02239614,C000041524
6811,NCT04386317,C000041226
4754,NCT01435954,C000041226
4210,NCT01701349,C000040105
2238,NCT01050907,C000039128
2614,NCT02429505,C000039128
7181,NCT01280162,C000039060
2047,NCT03341078,C000038366
4179,NCT00959764,C000037553
2375,NCT01652573,C000037553
5933,NCT00628498,C000036901
2125,NCT03433807,C000036619
1693,NCT01782898,C000036604
5910,NCT01794078,C000036216
8555,NCT03560232,C000035444
112,NCT00796315,C000035385
5687,NCT00722800,C000035144
5679,NCT00722761,C000035144
6794,NCT02855294,C000035144
1091,NCT02817841,C000035144
7747,NCT01624337,C000034759
7181,NCT01280162,C000034759
8193,NCT04470544,C000034532
2019,NCT01699022,C000034528
2056,NCT00916539,C000033668
1018,NCT02098499,C000033563
8502,NCT01174290,C000033563
6212,NCT02481310,C000033014
8847,NCT02079480,C000032808
4441,NCT01659515,C000031986
5200,NCT01007630,C000031967
6447,NCT01786603,C000031967
5214,NCT04275180,C000031942
4956,NCT01762995,C000031621
4082,NCT00071266,C000031351
4725,NCT00062556,C000031351
8082,NCT00397735,C000030905
9332,NCT04291066,C000030905
8881,NCT03241732,C000030905
1552,NCT02911285,C000030905
5531,NCT02362425,C000030905
7457,NCT02791945,C000030905
7125,NCT04481048,C000030905
1689,NCT00822263,C000030905
8223,NCT00775476,C000030905
9166,NCT04440007,C000030272
9523,NCT04115644,C000030262
9674,NCT04002362,C000030262
7414,NCT02374060,C000030262
6890,NCT03200886,C000030262
4738,NCT03634852,C000030262
2194,NCT02762370,C000030262
9406,NCT04231318,C000030262
2224,NCT00924508,C000030262
4934,NCT00141908,C000030228
9450,NCT04195399,C000029899
7224,NCT00213096,C000029167
2375,NCT01652573,C000028815
4179,NCT00959764,C000028815
9529,NCT04109924,C000028098
7555,NCT00165204,C000027385
9326,NCT04294043,C000027235
3866,NCT04504734,C000026535
8016,NCT02293824,C000026189
7456,NCT04360681,C000025655
4048,NCT00235729,C000025655
6178,NCT00308113,C000024989
5949,NCT01011348,C000024989
6166,NCT00541164,C000024989
6864,NCT01126697,C000024989
9706,NCT03980769,C000024352
5871,NCT03250338,C000024352
8726,NCT00098670,C000024352
8937,NCT03434769,C000024352
5646,NCT01145209,C000024352
9074,NCT04526509,C000024352
7993,NCT00121186,C000024352
3284,NCT01310179,C000024352
9517,NCT04119024,C000024352
1413,NCT03591510,C000024352
9982,NCT03774654,C000024352
5148,NCT00183989,C000024352
2036,NCT03342196,C000024352
7166,NCT03865680,C000023807
5024,NCT00430196,C000023754
7500,NCT01023477,C000023676
3145,NCT00308620,C000023676
6265,NCT01290601,C000023676
9266,NCT04341727,C000023676
4291,NCT03278808,C000023676
6911,NCT00909857,C000023635
1943,NCT00613600,C000022901
1146,NCT02592941,C000021988
3912,NCT00398528,C000021759
6212,NCT02481310,C000021650
9901,NCT03829566,C000021322
6393,NCT02294357,C000021322
9315,NCT04305145,C000021322
9348,NCT04273282,C000021322
2455,NCT04233164,C000021322
3628,NCT00733096,C000021322
4904,NCT03111810,C000021322
2950,NCT03680495,C000021322
3520,NCT03818737,C000021322
8250,NCT01742338,C000021322
4954,NCT02299115,C000021322
1812,NCT03973177,C000021322
1616,NCT03866434,C000021139
3092,NCT00006332,C000020809
4962,NCT03168698,C000020731
8353,NCT00704912,C000020416
6136,NCT00972439,C000020416
5800,NCT00694551,C000019531
5694,NCT03789097,C000019531
9733,NCT03956056,C000019531
8492,NCT01245673,C000019531
4225,NCT03474029,C000018421
7593,NCT01582711,C000018421
9706,NCT03980769,C000018404
4351,NCT03159234,C000018285
1646,NCT01596998,C000018285
4363,NCT02479555,C000018038
6393,NCT02294357,C000018038
3797,NCT02479620,C000018038
8689,NCT02520115,C000018038
5395,NCT03224507,C000018038
4266,NCT02206425,C000018038
6220,NCT03030716,C000017674
5059,NCT00356200,C000017610
8812,NCT01265953,C000016766
9818,NCT03883581,C000016713
6595,NCT01533155,C000016713
5980,NCT04363164,C000016131
7443,NCT00675714,C000016131
4034,NCT00799617,C000016131
6928,NCT04120363,C000016131
6850,NCT02286921,C000016131
9611,NCT04049331,C000016131
3139,NCT02722278,C000016131
8581,NCT00266864,C000016131
9152,NCT04460872,C000016131
9040,NCT04558567,C000016131
7334,NCT02734238,C000016131
1511,NCT03535272,C000015715
7062,NCT00862095,C000015209
5574,NCT03478865,C000014794
5593,NCT03478878,C000014794
6136,NCT00972439,C000014715
4012,NCT01390909,C000014635
3222,NCT01775865,C000014182
8596,NCT03277573,C000014182
8508,NCT01182727,C000014182
8973,NCT02422485,C000014182
8310,NCT03482440,C000014182
6220,NCT03030716,C000013221
2594,NCT01347762,C000011941
5059,NCT00356200,C000011825
7353,NCT03385304,C000010882
7089,NCT00109616,C000010882
6079,NCT01820455,C000010882
3226,NCT01233050,C000010882
5788,NCT04603794,C000010882
6488,NCT04365270,C000010882
9611,NCT04049331,C000010792
5980,NCT04363164,C000010792
7334,NCT02734238,C000010792
8581,NCT00266864,C000010792
4034,NCT00799617,C000010792
3139,NCT02722278,C000010792
6850,NCT02286921,C000010792
6928,NCT04120363,C000010792
9152,NCT04460872,C000010792
9040,NCT04558567,C000010792
7443,NCT00675714,C000010792
3628,NCT00733096,C000009935
4904,NCT03111810,C000009935
9901,NCT03829566,C000009935
2950,NCT03680495,C000009935
2455,NCT04233164,C000009935
9315,NCT04305145,C000009935
8250,NCT01742338,C000009935
6393,NCT02294357,C000009935
1812,NCT03973177,C000009935
9348,NCT04273282,C000009935
9760,NCT03933631,C000009935
3520,NCT03818737,C000009935
4954,NCT02299115,C000009935
6488,NCT04365270,C000009495
9981,NCT03775590,C000009166
3628,NCT00733096,C000009022
1812,NCT03973177,C000009022
2455,NCT04233164,C000009022
2950,NCT03680495,C000009022
8250,NCT01742338,C000009022
9901,NCT03829566,C000009022
3520,NCT03818737,C000009022
6393,NCT02294357,C000009022
9348,NCT04273282,C000009022
9315,NCT04305145,C000009022
4904,NCT03111810,C000009022
4954,NCT02299115,C000009022
7224,NCT00213096,C000008958
6911,NCT00909857,C000008958
7724,NCT00829114,C000008958
2672,NCT03294538,C000008958
3460,NCT00465192,C000008958
6808,NCT02129114,C000008958
9749,NCT03941730,C000008958
8894,NCT02754687,C000008580
7443,NCT00675714,C000008580
3813,NCT00125138,C000008522
7389,NCT00130312,C000007858
7390,NCT00130208,C000007858
9749,NCT03941730,C000007630
6808,NCT02129114,C000007630
2672,NCT03294538,C000007630
7724,NCT00829114,C000007630
6911,NCT00909857,C000007630
7224,NCT00213096,C000007630
3460,NCT00465192,C000007630
6212,NCT02481310,C000007133
6588,NCT04134273,C000007084
7410,NCT02595034,C000007084
1848,NCT00814905,C000007084
3700,NCT00729937,C000007084
7115,NCT00111163,C000007030
4228,NCT02755818,C000006871
7421,NCT01444612,C000006871
4476,NCT00848796,C000006871
1436,NCT01465503,C000006871
7414,NCT02374060,C000005900
6890,NCT03200886,C000005900
4738,NCT03634852,C000005900
2194,NCT02762370,C000005900
9406,NCT04231318,C000005900
2224,NCT00924508,C000005900
9523,NCT04115644,C000005900
9674,NCT04002362,C000005900
3330,NCT01027611,C000005717
1642,NCT01640171,C000005717
7387,NCT01312922,C000005569
8157,NCT03353922,C000004704
9193,NCT04407377,C000004704
5980,NCT04363164,C000004648
9152,NCT04460872,C000004648
6850,NCT02286921,C000004648
9611,NCT04049331,C000004648
3139,NCT02722278,C000004648
9040,NCT04558567,C000004648
6928,NCT04120363,C000004648
4034,NCT00799617,C000004648
7334,NCT02734238,C000004648
8581,NCT00266864,C000004648
7443,NCT00675714,C000004648
9934,NCT03805438,C000004616
3797,NCT02479620,C000004180
4363,NCT02479555,C000004180
3732,NCT03059004,C000003959
8971,NCT04182334,C000003959
