NCTId,ArmGroupInterventionName
NCT03278808,Drug
NCT01052584,Drug
NCT04341727,Drug
NCT04341727,Drug
NCT01023477,Drug
NCT01023477,Drug
NCT01290601,Drug
NCT01290601,Drug
NCT02511054,Drug
NCT03278808,Drug
NCT02511054,Drug
NCT02511054,Drug
NCT02773979,Drug
NCT02216123,Drug
NCT02773979,Drug
NCT01205178,Drug
NCT02773979,Drug
NCT02216123,Drug
NCT01205178,Drug
NCT03805438,Drug
NCT02027324,Drug
NCT01820455,Drug
NCT04365270,Drug
NCT00136370,Drug
NCT04171817,Drug
NCT04171817,Drug
NCT02118012,Drug
NCT02118012,Drug
NCT02336048,Drug
NCT02336048,Drug
NCT04365270,Drug
NCT04365270,Drug
NCT01715740,Drug
NCT02879006,Drug
NCT02864901,Drug
NCT04359199,Drug
NCT00318643,Drug
NCT00318643,Drug
NCT00318643,Drug
NCT00318643,Drug
NCT00318643,Drug
NCT02859142,Drug
NCT04525326,Drug
NCT04359199,Drug
NCT01090011,Drug
NCT00882583,Drug
NCT01109524,Drug
NCT01090011,Drug
NCT01979211,Drug
NCT00271011,Drug
NCT04590963,Drug
NCT00319839,Drug
NCT01040832,Drug
NCT04590963,Drug
NCT00882583,Drug
NCT00326495,Drug
NCT01040832,Drug
NCT04103060,Drug
NCT02036931,Drug
NCT00729937,Drug
NCT04006119,Drug
NCT04242173,Drug
NCT00522041,Drug
NCT02934191,Drug
NCT01425476,Drug
NCT03185871,Drug
NCT04469530,Drug
NCT00527982,Drug
NCT03560232,Drug
NCT02335905,Drug
NCT03560232,Drug
NCT01810354,Drug
NCT01810354,Drug
NCT04256317,Drug
NCT03875287,Drug
NCT03882762,Drug
NCT03882762,Drug
NCT03882762,Drug
NCT03882762,Drug
NCT00141908,Drug
NCT00404274,Drug
NCT00404274,Drug
NCT00404274,Drug
NCT03775096,Drug
NCT02036502,Drug
NCT02294357,Drug
NCT02294357,Drug
NCT03773107,Drug
NCT02294357,Drug
NCT01813227,Drug
NCT02294357,Drug
NCT03773107,Drug
NCT02512926,Drug
NCT02294357,Drug
NCT01795586,Drug
NCT02748889,Drug
NCT02748889,Drug
NCT01649947,Drug
NCT01196429,Drug
NCT00563784,Drug
NCT01649947,Drug
NCT04387227,Drug
NCT04262869,Drug
NCT02513563,Drug
NCT04262869,Drug
NCT01505868,Drug
NCT01076504,Drug
NCT02032277,Drug
NCT02941601,Drug
NCT02032277,Drug
NCT00585689,Drug
NCT02941601,Drug
NCT01443078,Drug
NCT03266965,Drug
NCT03168698,Drug
NCT03168698,Drug
NCT00621751,Drug
NCT02240329,Drug
NCT00655811,Drug
NCT04606342,Drug
NCT03050814,Drug
NCT00411762,Drug
NCT03050814,Drug
NCT00151047,Drug
NCT04357587,Drug
NCT00235235,Drug
NCT04606342,Drug
NCT04606342,Drug
NCT04606342,Drug
NCT00159432,Drug
NCT01349088,Drug
NCT01591733,Drug
NCT00496366,Drug
NCT04606342,Drug
NCT00320749,Drug
NCT01326481,Drug
NCT04576507,Drug
NCT04596644,Drug
NCT03246113,Drug
NCT03202303,Drug
NCT00930995,Drug
NCT03640312,Drug
NCT04365153,Drug
NCT04365153,Drug
NCT03136484,Drug
NCT04470544,Drug
NCT02188953,Drug
NCT01762995,Drug
NCT01709110,Drug
NCT01709110,Drug
NCT03848806,Drug
NCT03069144,Drug
NCT03593187,Drug
NCT03937687,Drug
NCT03937687,Drug
NCT00809627,Drug
NCT02293824,Drug
NCT02832401,Drug
NCT00781586,Drug
NCT04551430,Drug
NCT04200443,Drug
NCT04551430,Drug
NCT01574937,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT04484337,Drug
NCT03928288,Drug
NCT01438307,Drug
NCT01438307,Drug
NCT01505868,Drug
NCT01505868,Drug
NCT02188368,Drug
NCT03422510,Drug
NCT03422510,Drug
NCT03422510,Drug
NCT03422510,Drug
NCT03436953,Drug
NCT04295642,Drug
NCT04295642,Drug
NCT01067287,Drug
NCT01067287,Drug
NCT01652079,Drug
NCT04315311,Drug
NCT04231851,Drug
NCT01943682,Drug
NCT03865680,Drug
NCT03929211,Drug
NCT01393626,Drug
NCT01393626,Drug
NCT01470599,Drug
NCT01470599,Drug
NCT00424294,Drug
NCT02804750,Drug
NCT02804750,Drug
NCT04452500,Drug
NCT01046825,Drug
NCT01046825,Drug
NCT01046825,Drug
NCT04354246,Drug
NCT04570839,Drug
NCT04570839,Drug
NCT04570839,Drug
NCT04570839,Drug
NCT02855294,Drug
NCT03483649,Drug
NCT01376778,Drug
NCT02028286,Drug
NCT04134273,Drug
NCT00156013,Drug
NCT02188368,Drug
NCT01372358,Drug
NCT01372345,Drug
NCT01372345,Drug
NCT01372358,Drug
NCT04605549,Drug
NCT04605549,Drug
NCT04605549,Drug
NCT04475523,Drug
NCT03344419,Drug
NCT03344419,Drug
NCT03264131,Drug
NCT02188368,Drug
NCT00561054,Drug
NCT04270682,Drug
NCT02076152,Drug
NCT02496221,Drug
NCT04211545,Drug
NCT02321644,Drug
NCT02321644,Drug
NCT02321644,Drug
NCT02321644,Drug
NCT03097016,Drug
NCT00224419,Drug
NCT04360044,Drug
NCT04585230,Drug
NCT04585230,Drug
NCT04225598,Drug
NCT04306146,Drug
NCT04001803,Drug
NCT00432510,Drug
NCT00432510,Drug
NCT01134510,Drug
NCT01046214,Drug
NCT01046214,Drug
NCT02039960,Drug
NCT02039960,Drug
NCT03978442,Drug
NCT02995915,Drug
NCT03978442,Drug
NCT02039960,Drug
NCT02995915,Drug
NCT04388319,Drug
NCT00879996,Drug
NCT04225598,Drug
NCT02187198,Drug
NCT02187198,Drug
NCT02922985,Drug
NCT04603911,Drug
NCT04368364,Drug
NCT02341079,Drug
NCT03541941,Drug
NCT03541941,Drug
NCT02343263,Drug
NCT02141178,Drug
NCT01632709,Drug
NCT01632709,Drug
NCT01538459,Drug
NCT03913260,Drug
NCT00675584,Drug
NCT00675584,Drug
NCT02357277,Drug
NCT02357277,Drug
NCT04504734,Drug
NCT04504734,Drug
NCT02929485,Drug
NCT00758628,Drug
NCT03797612,Drug
NCT01261325,Drug
NCT01261325,Drug
NCT04379011,Drug
NCT00314158,Drug
NCT00314158,Drug
NCT04374305,Drug
NCT04273191,Drug
NCT02086604,Drug
NCT02588651,Drug
NCT01578967,Drug
NCT02086604,Drug
NCT02086604,Drug
NCT01578499,Drug
NCT03264131,Drug
NCT01256294,Drug
NCT01256294,Drug
NCT03908255,Drug
NCT00384579,Drug
NCT01427400,Drug
NCT03236012,Drug
NCT02351544,Drug
NCT00384371,Drug
NCT00856999,Drug
NCT01803464,Drug
NCT01803464,Drug
NCT01241383,Drug
NCT01063179,Drug
NCT01063179,Drug
NCT00312845,Drug
NCT00891033,Drug
NCT00891033,Drug
NCT00891033,Drug
NCT00891033,Drug
NCT00422799,Drug
NCT00923247,Drug
NCT00923247,Drug
NCT02139397,Drug
NCT01459107,Drug
NCT00758628,Drug
NCT04270682,Drug
NCT04448834,Drug
NCT02291133,Drug
NCT01465503,Drug
NCT03535272,Drug
NCT04390243,Drug
NCT04292119,Drug
NCT03170206,Drug
NCT03170206,Drug
NCT03170206,Drug
NCT04044430,Drug
NCT00847483,Drug
NCT03358563,Drug
NCT04025372,Drug
NCT03358563,Drug
NCT01578499,Drug
NCT00411632,Drug
NCT00590681,Drug
NCT00356122,Drug
NCT03779191,Drug
NCT00159432,Drug
NCT03050814,Drug
NCT00911820,Drug
NCT03050814,Drug
NCT01649947,Drug
NCT00418938,Drug
NCT02076152,Drug
NCT02829931,Drug
NCT01903330,Drug
NCT02076152,Drug
NCT00417976,Drug
NCT00923936,Drug
NCT01903330,Drug
NCT04525326,Drug
NCT00923936,Drug
NCT00874575,Drug
NCT03817931,Drug
NCT04229979,Drug
NCT00031499,Drug
NCT02595034,Drug
NCT03794999,Drug
NCT01500083,Drug
NCT01500083,Drug
NCT02747732,Drug
NCT03311126,Drug
NCT01234766,Drug
NCT00758693,Drug
NCT03772925,Drug
NCT03844061,Drug
NCT00256750,Drug
NCT00256750,Drug
NCT01953120,Drug
NCT04046549,Drug
NCT04398745,Drug
NCT04398745,Drug
NCT04398745,Drug
NCT04398745,Drug
NCT01702311,Drug
NCT03828201,Drug
NCT03828201,Drug
NCT00394329,Drug
NCT00394329,Drug
NCT00394329,Drug
NCT01235260,Drug
NCT02542046,Drug
NCT01711359,Drug
NCT01710358,Drug
NCT01710358,Drug
NCT01683409,Drug
NCT01711359,Drug
NCT01683409,Drug
NCT03334396,Drug
NCT03334422,Drug
NCT01721057,Drug
NCT01683409,Drug
NCT01711359,Drug
NCT01683409,Drug
NCT03334396,Drug
NCT01710358,Drug
NCT01721057,Drug
NCT01721044,Drug
NCT03334396,Drug
NCT03334396,Drug
NCT04373044,Drug
NCT03733301,Drug
NCT03733301,Drug
NCT03334422,Drug
NCT03334396,Drug
NCT03334396,Drug
NCT03334422,Drug
NCT01721044,Drug
NCT01625442,Drug
NCT03912350,Drug
NCT03912350,Drug
NCT04075513,Drug
NCT04075513,Drug
NCT02673229,Drug
NCT03967093,Drug
NCT03967093,Drug
NCT03967093,Drug
NCT03967093,Drug
NCT03967093,Drug
NCT00551200,Drug
NCT02188368,Drug
NCT01262339,Drug
NCT03193398,Drug
NCT00976443,Drug
NCT00976443,Drug
NCT04561362,Drug
NCT04561362,Drug
NCT04561362,Drug
NCT04561362,Drug
NCT04561362,Drug
NCT03870334,Drug
NCT00333268,Drug
NCT01706211,Drug
NCT02124824,Drug
NCT02124824,Drug
NCT01966302,Drug
NCT00711087,Drug
NCT03532958,Drug
NCT03532958,Drug
NCT03532958,Drug
NCT03532958,Drug
NCT00332228,Drug
NCT00332228,Drug
NCT00790374,Drug
NCT00790374,Drug
NCT00790374,Drug
NCT04607642,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04444050,Drug
NCT04007588,Drug
NCT03936465,Drug
NCT03936465,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02079480,Drug
NCT02415595,Drug
NCT02386098,Drug
NCT02415595,Drug
NCT02386098,Drug
NCT02386098,Drug
NCT02415595,Drug
NCT00947245,Drug
NCT00947245,Drug
NCT00947245,Drug
NCT00947245,Drug
NCT00947245,Drug
NCT00947245,Drug
NCT00859053,Drug
NCT00859053,Drug
NCT00859053,Drug
NCT00859053,Drug
NCT04214301,Drug
NCT00504335,Drug
NCT00504335,Drug
NCT00504335,Drug
NCT00504335,Drug
NCT02071121,Drug
NCT02071121,Drug
NCT02071121,Drug
NCT02071121,Drug
NCT02071121,Drug
NCT00727506,Drug
NCT01085136,Drug
NCT01090011,Drug
NCT00727506,Drug
NCT01090011,Drug
NCT02538614,Drug
NCT02538614,Drug
NCT01121406,Drug
NCT01873417,Drug
NCT03060538,Drug
NCT03992469,Drug
NCT04471974,Drug
NCT04471974,Drug
NCT04471974,Drug
NCT01431742,Drug
NCT01118026,Drug
NCT02207608,Drug
NCT02207608,Drug
NCT00044525,Drug
NCT04454424,Drug
NCT04471337,Drug
NCT04454424,Drug
NCT04454424,Drug
NCT04454424,Drug
NCT04454424,Drug
NCT04471337,Drug
NCT04471337,Drug
NCT04471337,Drug
NCT00326495,Drug
NCT02600819,Drug
NCT02485145,Drug
NCT00404170,Drug
NCT03696290,Drug
NCT03696290,Drug
NCT03353480,Drug
NCT03353480,Drug
NCT03960970,Drug
NCT04329832,Drug
NCT04334382,Drug
NCT00031499,Drug
NCT04341727,Drug
NCT00298922,Drug
NCT04341727,Drug
NCT02707042,Drug
NCT00926796,Drug
NCT00926796,Drug
NCT01617083,Drug
NCT00996281,Drug
NCT01309828,Drug
NCT01697267,Drug
NCT03843528,Drug
NCT04256317,Drug
NCT03486353,Drug
NCT04256317,Drug
NCT04256317,Drug
NCT03486353,Drug
NCT04256317,Drug
NCT04086264,Drug
NCT04256317,Drug
NCT04086264,Drug
NCT00094107,Drug
NCT01529138,Drug
NCT02722278,Drug
NCT04150913,Drug
NCT00836147,Drug
NCT04032158,Drug
NCT04032171,Drug
NCT04536350,Drug
NCT03502681,Drug
NCT03050814,Drug
NCT04387084,Drug
NCT03964532,Drug
NCT03050554,Drug
NCT01996826,Drug
NCT00537173,Drug
NCT00386100,Drug
NCT00386100,Drug
NCT00386100,Drug
NCT00386100,Drug
NCT01845636,Drug
NCT04573920,Drug
NCT04573478,Drug
NCT00984256,Drug
NCT01665677,Drug
NCT01665677,Drug
NCT02056340,Drug
NCT01013870,Drug
NCT01785615,Drug
NCT02496962,Drug
NCT04132557,Drug
NCT03808740,Drug
NCT03808740,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT02431208,Drug
NCT03357224,Drug
NCT03821246,Drug
NCT04387084,Drug
NCT04467723,Drug
NCT03821246,Drug
NCT02599454,Drug
NCT03614949,Drug
NCT01719367,Drug
NCT00337467,Drug
NCT02386098,Drug
NCT02386098,Drug
NCT02386098,Drug
NCT02386098,Drug
NCT02386098,Drug
NCT01910402,Drug
NCT00811954,Drug
NCT00118898,Drug
NCT00084136,Drug
NCT00118898,Drug
NCT00851799,Drug
NCT01557400,Drug
NCT02124044,Drug
NCT02124044,Drug
NCT04158830,Drug
NCT04158830,Drug
NCT04031729,Drug
NCT03152409,Drug
NCT01589978,Drug
NCT01510327,Drug
NCT00122447,Drug
NCT02341638,Drug
NCT02341638,Drug
NCT02666742,Drug
NCT00940784,Drug
NCT03079999,Drug
NCT00823212,Drug
NCT03417388,Drug
NCT00823212,Drug
NCT00940784,Drug
NCT02927249,Drug
NCT01500434,Drug
NCT00697151,Drug
NCT00184054,Drug
NCT04098744,Drug
NCT01976780,Drug
NCT00298610,Drug
NCT01955382,Drug
NCT01955382,Drug
NCT01052584,Drug
NCT01052584,Drug
NCT01976780,Drug
NCT01738360,Drug
NCT00184054,Drug
NCT02760030,Drug
NCT00363038,Drug
NCT01164644,Drug
NCT01795547,Drug
NCT03905642,Drug
NCT02440061,Drug
NCT02440061,Drug
NCT04275180,Drug
NCT02541032,Drug
NCT04104321,Drug
NCT02939287,Drug
NCT01611948,Drug
NCT02939287,Drug
NCT02641353,Drug
NCT02641353,Drug
NCT00773734,Drug
NCT00773734,Drug
NCT00773734,Drug
NCT00773734,Drug
NCT00773734,Drug
NCT02777554,Drug
NCT02777554,Drug
NCT02777554,Drug
NCT02777554,Drug
NCT02777554,Drug
NCT02641353,Drug
NCT02777554,Drug
NCT04168203,Drug
NCT03266783,Drug
NCT02666742,Drug
NCT02958969,Drug
NCT04154774,Drug
NCT04154774,Drug
NCT02591420,Drug
NCT02591420,Drug
NCT02591420,Drug
NCT04606342,Drug
NCT04592783,Drug
NCT04592783,Drug
NCT01261325,Drug
NCT01261325,Drug
NCT01261325,Drug
NCT03817931,Drug
NCT02744846,Drug
NCT02744846,Drug
NCT00116428,Drug
NCT01390909,Drug
NCT01390909,Drug
NCT01390909,Drug
NCT01390909,Drug
NCT01390909,Drug
NCT01390909,Drug
NCT01569191,Drug
NCT02215200,Drug
NCT02215200,Drug
NCT04571697,Drug
NCT02601625,Drug
NCT02601625,Drug
NCT02601625,Drug
NCT02601625,Drug
NCT02601625,Drug
NCT02601625,Drug
NCT04334824,Drug
NCT04048707,Drug
NCT03240068,Drug
NCT03962725,Drug
NCT00307398,Drug
NCT00962637,Drug
NCT00962637,Drug
NCT04126070,Drug
NCT04126070,Drug
NCT04126070,Drug
NCT00799617,Drug
NCT04274894,Drug
NCT00962637,Drug
NCT04294225,Drug
NCT00256217,Drug
NCT01387282,Drug
NCT01395914,Drug
NCT01387269,Drug
NCT01505764,Drug
NCT04017936,Drug
NCT04150913,Drug
NCT04390009,Drug
NCT04390009,Drug
NCT01076504,Drug
NCT04200573,Drug
NCT04200573,Drug
NCT04200573,Drug
NCT04200573,Drug
NCT03560232,Drug
NCT00814905,Drug
NCT04018417,Drug
NCT04132557,Drug
NCT00778414,Drug
NCT00778414,Drug
NCT01511107,Drug
NCT01511107,Drug
NCT01434173,Drug
NCT03211156,Drug
NCT02707042,Drug
NCT01955382,Drug
NCT01955382,Drug
NCT04434664,Drug
NCT01354613,Drug
NCT00862095,Drug
NCT01794078,Drug
NCT01794078,Drug
NCT03327831,Drug
NCT01231165,Drug
NCT00342862,Drug
NCT00135733,Drug
NCT01433770,Drug
NCT00719563,Drug
NCT01794078,Drug
NCT01794078,Drug
NCT01093885,Drug
NCT00380068,Drug
NCT04393246,Drug
NCT00693121,Drug
NCT00970944,Drug
NCT02025439,Drug
NCT02025439,Drug
NCT00627250,Drug
NCT00627250,Drug
NCT03416348,Drug
NCT03416348,Drug
NCT04357730,Drug
NCT04357730,Drug
NCT03581877,Drug
NCT02604238,Drug
NCT02228850,Drug
NCT02228850,Drug
NCT02228850,Drug
NCT00263887,Drug
NCT01700036,Drug
NCT00308971,Drug
NCT00122447,Drug
NCT01664624,Drug
NCT01664624,Drug
NCT01243060,Drug
NCT01243060,Drug
NCT01673828,Drug
NCT04468360,Drug
NCT04468360,Drug
NCT01482962,Drug
NCT02530619,Drug
NCT02067676,Drug
NCT02067676,Drug
NCT02067676,Drug
NCT00713739,Drug
NCT02230332,Drug
NCT00668941,Drug
NCT00921557,Drug
NCT00668941,Drug
NCT00668941,Drug
NCT00921557,Drug
NCT00921557,Drug
NCT03135249,Drug
NCT03779191,Drug
NCT03416348,Drug
NCT03361384,Drug
NCT03106363,Drug
NCT03416348,Drug
NCT03106363,Drug
NCT02257372,Drug
NCT02257372,Drug
NCT00394329,Drug
NCT00394329,Drug
NCT00394329,Drug
NCT00394329,Drug
NCT03890666,Drug
NCT04048707,Drug
NCT04048707,Drug
NCT04356859,Drug
NCT00220779,Drug
NCT00220805,Drug
NCT00220740,Drug
NCT00263887,Drug
NCT02496221,Drug
NCT02750930,Drug
NCT02725255,Drug
NCT02380313,Drug
NCT04374630,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT03920878,Drug
NCT03920878,Drug
NCT02800642,Drug
NCT01522768,Drug
NCT04206787,Drug
NCT02274012,Drug
NCT01987908,Drug
NCT01987908,Drug
NCT04461353,Drug
NCT04128995,Drug
NCT00833963,Drug
NCT02111512,Drug
NCT03078751,Drug
NCT03078751,Drug
NCT02169882,Drug
NCT02169882,Drug
NCT02169882,Drug
NCT03420638,Drug
NCT04507204,Drug
NCT00553319,Drug
NCT00553319,Drug
NCT01811940,Drug
NCT04170738,Drug
NCT00859105,Drug
NCT00859105,Drug
NCT01951417,Drug
NCT00796705,Drug
NCT01710358,Drug
NCT01710358,Drug
NCT01710358,Drug
NCT02629159,Drug
NCT00837434,Drug
NCT02629159,Drug
NCT00796705,Drug
NCT04131504,Drug
NCT03831165,Drug
NCT03831165,Drug
NCT03831165,Drug
NCT00031447,Drug
NCT01640171,Drug
NCT04354467,Drug
NCT04354467,Drug
NCT03947216,Drug
NCT04084210,Drug
NCT04084210,Drug
NCT04084210,Drug
NCT04084210,Drug
NCT04084210,Drug
NCT04084210,Drug
NCT01443728,Drug
NCT02683187,Drug
NCT01998802,Drug
NCT01955382,Drug
NCT04537689,Drug
NCT03525561,Drug
NCT03806751,Drug
NCT02165644,Drug
NCT01520298,Drug
NCT03783702,Drug
NCT03783702,Drug
NCT01513668,Drug
NCT02240407,Drug
NCT02240407,Drug
NCT02443142,Drug
NCT01523080,Drug
NCT01513668,Drug
NCT01588158,Drug
NCT01605903,Drug
NCT03385057,Drug
NCT01523080,Drug
NCT04495283,Drug
NCT02934191,Drug
NCT04495283,Drug
NCT02934191,Drug
NCT03544632,Drug
NCT00655967,Drug
NCT00655967,Drug
NCT03818191,Drug
NCT04548648,Drug
NCT01402674,Drug
NCT00667147,Drug
NCT03164616,Drug
NCT03164616,Drug
NCT03164616,Drug
NCT00319839,Drug
NCT03978234,Drug
NCT04440007,Drug
NCT01751451,Drug
NCT01751451,Drug
NCT03833921,Drug
NCT02415621,Drug
NCT04207255,Drug
NCT04207255,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT01574937,Drug
NCT02380313,Drug
NCT02380313,Drug
NCT04498520,Drug
NCT03891784,Drug
NCT04118036,Drug
NCT04040205,Drug
NCT02482935,Drug
NCT04049227,Drug
NCT04118036,Drug
NCT02482935,Drug
NCT04344873,Drug
NCT04118153,Drug
NCT04477642,Drug
NCT00118898,Drug
NCT00118898,Drug
NCT01641809,Drug
NCT01641809,Drug
NCT01641809,Drug
NCT01641809,Drug
NCT00118898,Drug
NCT00118898,Drug
NCT00192634,Drug
NCT02248090,Drug
NCT01818869,Drug
NCT02238483,Drug
NCT01937338,Drug
NCT03976869,Drug
NCT03787680,Drug
NCT03787680,Drug
NCT04055168,Drug
NCT04055168,Drug
NCT04055168,Drug
NCT04055168,Drug
NCT04055168,Drug
NCT00688714,Drug
NCT02679729,Drug
NCT02679729,Drug
NCT02679729,Drug
NCT02679729,Drug
NCT02679729,Drug
NCT02679729,Drug
NCT02679729,Drug
NCT02679729,Drug
NCT02144051,Drug
NCT03111810,Drug
NCT01466088,Drug
NCT04588727,Drug
NCT04588727,Drug
NCT04588727,Drug
NCT04588727,Drug
NCT04588727,Drug
NCT04588727,Drug
NCT04588727,Drug
NCT02831257,Drug
NCT02513563,Drug
NCT02976831,Drug
NCT01593072,Drug
NCT01566877,Drug
NCT01353040,Drug
NCT01353027,Drug
NCT03838367,Drug
NCT03838367,Drug
NCT03838367,Drug
NCT03838367,Drug
NCT02836418,Drug
NCT01632917,Drug
NCT01632917,Drug
NCT00006604,Drug
NCT00006604,Drug
NCT00006604,Drug
NCT00272779,Drug
NCT00006604,Drug
NCT00006604,Drug
NCT00006604,Drug
NCT00006604,Drug
NCT00006604,Drug
NCT00006604,Drug
NCT04606342,Drug
NCT04606342,Drug
NCT04606342,Drug
NCT04606342,Drug
NCT04606342,Drug
NCT04606342,Drug
NCT04524858,Drug
NCT04322149,Drug
NCT04134884,Drug
NCT04256317,Drug
NCT04256317,Drug
NCT04256317,Drug
NCT04256317,Drug
NCT04256317,Drug
NCT04256317,Drug
NCT03356639,Drug
NCT03356639,Drug
NCT03356639,Drug
NCT03356639,Drug
NCT04238481,Drug
NCT04238481,Drug
NCT04238481,Drug
NCT04238481,Drug
NCT04238481,Drug
NCT04238481,Drug
NCT04305184,Drug
NCT04305184,Drug
NCT03052010,Drug
NCT02775929,Drug
NCT00462358,Drug
NCT00462358,Drug
NCT01349725,Drug
NCT00777296,Drug
NCT00777296,Drug
NCT02027155,Drug
NCT02027155,Drug
NCT03310580,Drug
NCT03310580,Drug
NCT03310580,Drug
NCT03500159,Drug
NCT04495257,Drug
NCT04495257,Drug
NCT03604705,Drug
NCT04383938,Drug
NCT04383938,Drug
NCT04383938,Drug
NCT04383938,Drug
NCT04419389,Drug
NCT04419389,Drug
NCT04419389,Drug
NCT03672240,Drug
NCT03781986,Drug
NCT03781986,Drug
NCT03781986,Drug
NCT03781986,Drug
NCT01436214,Drug
NCT02792114,Drug
NCT01294982,Drug
NCT01294982,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT01638104,Drug
NCT04311294,Drug
NCT04311294,Drug
NCT00782353,Drug
NCT00782353,Drug
NCT00782353,Drug
NCT00978497,Drug
NCT00978497,Drug
NCT03243305,Drug
NCT04541550,Drug
NCT04541550,Drug
NCT04541550,Drug
NCT02665143,Drug
NCT03224819,Drug
NCT03224819,Drug
NCT01992341,Drug
NCT04478695,Drug
NCT04478695,Drug
NCT04058145,Drug
NCT04058145,Drug
NCT04058145,Drug
NCT00063804,Drug
NCT00063804,Drug
NCT00063804,Drug
NCT03003728,Drug
NCT03075670,Drug
NCT03379558,Drug
NCT04296279,Drug
NCT04296279,Drug
NCT04268420,Drug
NCT04268420,Drug
NCT04268420,Drug
NCT04268420,Drug
NCT04296279,Drug
NCT04296279,Drug
NCT04296279,Drug
NCT04268420,Drug
NCT00287521,Drug
NCT04284514,Drug
NCT04030962,Drug
NCT04030962,Drug
NCT04030962,Drug
NCT04030962,Drug
NCT04030962,Drug
NCT04030962,Drug
NCT04607200,Drug
NCT04607200,Drug
NCT04607200,Drug
NCT03343197,Drug
NCT01422135,Drug
NCT01422135,Drug
NCT01422135,Drug
NCT01422135,Drug
NCT01422135,Drug
NCT01422135,Drug
NCT00094055,Drug
NCT03834584,Drug
NCT04278781,Drug
NCT03343197,Drug
NCT00219557,Drug
NCT01192178,Drug
NCT01110200,Drug
NCT01088503,Drug
NCT04592549,Drug
NCT04592549,Drug
NCT04592549,Drug
NCT04592549,Drug
NCT04569747,Drug
NCT03516838,Drug
NCT01105091,Drug
NCT03417388,Drug
NCT01677195,Drug
NCT02188953,Drug
NCT01677195,Drug
NCT01750684,Drug
NCT00041119,Drug
NCT00041119,Drug
NCT00041119,Drug
NCT00041119,Drug
NCT03897543,Drug
NCT01118026,Drug
NCT01578967,Drug
NCT00507936,Drug
NCT00507936,Drug
NCT00507936,Drug
NCT03906006,Drug
NCT03906006,Drug
NCT03906006,Drug
NCT03906006,Drug
NCT02792699,Drug
NCT02792699,Drug
NCT00995488,Drug
NCT00140140,Drug
NCT00140140,Drug
NCT00585689,Drug
NCT00140140,Drug
NCT02539576,Drug
NCT04554966,Drug
NCT04554966,Drug
NCT04554966,Drug
NCT04554966,Drug
NCT04554966,Drug
NCT01999868,Drug
NCT02485145,Drug
NCT01894451,Drug
NCT04478357,Drug
NCT04478357,Drug
NCT01877421,Drug
NCT03838367,Drug
NCT00004263,Drug
NCT03861390,Drug
NCT03861390,Drug
NCT00176462,Drug
NCT00176462,Drug
NCT00176462,Drug
NCT00796419,Drug
NCT01877421,Drug
NCT03000374,Drug
NCT02985255,Drug
NCT00756444,Drug
NCT01390870,Drug
NCT03838367,Drug
NCT02781844,Drug
NCT02781844,Drug
NCT02216812,Drug
NCT01636999,Drug
NCT01451762,Drug
NCT01673178,Drug
NCT01877421,Drug
NCT00847912,Drug
NCT00418938,Drug
NCT00418938,Drug
NCT03050814,Drug
NCT03050814,Drug
NCT04055688,Drug
NCT03844412,Drug
NCT03844412,Drug
NCT04570293,Drug
NCT00796419,Drug
NCT02711267,Drug
NCT02711267,Drug
NCT02711267,Drug
NCT02711267,Drug
NCT02711267,Drug
